project_name,task_id,task_name,actual_start,actual_finish,baseline_start,baseline_end,baseline_duration,is_delayed,delay_days,delay_percentage,percent_complete,status,is_milestone,is_critical,is_active,risk_flag,severity_score,severity_factors,update_phase
Delta,TSK-019,Task 019,2025-02-27,,2025-02-26,2025-03-24,26,False,0,0.0,25%,IP,False,False,True,,0,,Update_004
Delta,TSK-020,Task 020,2025-05-07,2025-08-05,2025-05-09,2025-06-16,38,False,0,0.0,100%,Complete,False,True,False,L,0,,Update_004
Delta,TSK-021,Task 021,2025-10-27,,2025-10-26,2025-12-25,60,False,0,0.0,14%,Started,True,False,True,Low,1,Milestone Task (+1 point),Update_004
Delta,TSK-022,Task 022,2025-06-18,2025-08-17,2025-06-15,2025-07-05,20,True,43,215.0,1.0,Complete,False,False,False,L,5,Delayed by 43 days (+5 points),Update_004
Delta,TSK-023,Task 023,2025-04-27,,2025-04-24,2025-05-10,16,False,0,0.0,26%,Started,False,False,True,L,0,,Update_004
Delta,TSK-024,Task 024,2024-11-07,2025-01-14,2024-11-07,2024-12-14,37,False,0,0.0,100%,Complete,False,False,False,Medium,0,,Update_004
Delta,TSK-025,Task 025,2025-04-04,2025-07-20,2025-04-06,2025-05-22,46,True,59,128.3,Complete,Complete,True,False,False,High,8,Delayed by 59 days (+5 points); Risk Level: High (+2 points); Milestone Task (+1 point),Update_004
Delta,TSK-026,Task 026,2024-12-20,2025-01-31,2024-12-21,2025-01-07,17,False,0,0.0,100%,Complete,True,False,False,High,0,,Update_004
Delta,TSK-027,Task 027,2025-02-18,,2025-02-15,2025-04-05,49,False,0,0.0,28%,IP,False,False,True,Medium,1,Risk Level: Medium (+1 points),Update_004
Delta,TSK-028,Task 028,2025-10-10,2025-12-16,2025-10-12,2025-10-26,14,False,0,0.0,100%,Complete,False,False,False,High,0,,Update_004
Delta,TSK-029,Task 029,2025-09-28,2025-11-21,2025-09-26,2025-10-17,21,True,34,161.9,100%,Complete,False,False,False,,4,Delayed by 34 days (+4 points),Update_004
Delta,TSK-030,Task 030,2025-04-17,2025-06-20,2025-04-16,2025-06-12,57,False,0,0.0,100%,Complete,False,True,False,H,0,,Update_004
Delta,TSK-031,Task 031,2025-05-01,2025-07-27,2025-04-30,2025-06-20,51,False,0,0.0,100%,Complete,True,False,False,,0,,Update_004
Delta,TSK-032,Task 032,2025-10-25,2025-11-30,2025-10-24,2025-11-27,34,False,0,0.0,100%,Complete,True,False,False,,0,,Update_004
Delta,TSK-033,Task 033,2025-07-17,2025-10-30,2025-07-19,2025-09-11,54,False,0,0.0,100%,Complete,False,False,False,High,0,,Update_004
Delta,TSK-034,Task 034,2025-05-25,2025-06-28,2025-05-22,2025-06-02,11,False,0,0.0,100%,Complete,True,False,False,High,0,,Update_004
Delta,TSK-035,Task 035,2025-09-04,2025-11-05,2025-09-03,2025-10-21,48,True,15,31.2,100%,Complete,False,False,False,L,2,Delayed by 15 days (+2 points),Update_004
Delta,TSK-036,Task 036,2025-10-24,2026-02-12,2025-10-27,2025-12-16,50,True,58,116.0,Complete,Complete,False,False,False,L,5,Delayed by 58 days (+5 points),Update_004
Delta,TSK-037,Task 037,2025-06-04,2025-08-20,2025-06-06,2025-07-10,34,False,0,0.0,100%,Complete,False,False,False,L,0,,Update_004
Delta,TSK-038,Task 038,2025-10-13,2025-11-30,2025-10-15,2025-11-03,19,False,0,0.0,100%,Complete,False,False,False,,0,,Update_004
Delta,TSK-039,Task 039,2024-12-09,2025-01-29,2024-12-06,2024-12-21,15,False,0,0.0,100%,Complete,False,True,False,Low,0,,Update_004
Delta,TSK-040,Task 040,2025-05-04,2025-06-25,2025-05-01,2025-06-21,51,True,4,7.8,100%,Complete,False,False,False,H,3,Delayed by 4 days (+1 points); Risk Level: H (+2 points),Update_004
Delta,TSK-041,Task 041,2025-09-12,2025-10-21,2025-09-12,2025-09-30,18,False,0,0.0,100%,Complete,False,False,False,H,0,,Update_004
Delta,TSK-042,Task 042,2025-06-20,,2025-06-23,2025-07-16,23,False,0,0.0,21%,Started,True,False,True,High,3,Risk Level: High (+2 points); Milestone Task (+1 point),Update_004
Delta,TSK-043,Task 043,2024-11-04,,2024-11-04,2024-11-23,19,False,0,0.0,13%,In Progress,False,True,True,Low,2,On Critical Path (+2 points),Update_004
Delta,TSK-044,Task 044,2024-11-30,2025-02-17,2024-11-29,2025-01-23,55,True,25,45.5,Complete,Complete,False,False,False,L,3,Delayed by 25 days (+3 points),Update_004
Delta,TSK-045,Task 045,2025-02-19,,2025-02-21,2025-04-10,48,False,0,0.0,,Started,False,False,True,Low,0,,Update_004
Delta,TSK-046,Task 046,2025-07-11,2025-09-06,2025-07-08,2025-08-17,40,False,0,0.0,100%,Complete,True,False,False,High,0,,Update_004
Delta,TSK-047,Task 047,2024-12-24,2025-01-29,2024-12-24,2025-01-18,25,False,0,0.0,100%,Complete,True,False,False,Low,0,,Update_004
Delta,TSK-048,Task 048,2024-12-12,2025-01-31,2024-12-13,2025-01-14,32,False,0,0.0,100%,Complete,True,False,False,L,0,,Update_004
Delta,TSK-049,Task 049,2025-03-30,2025-06-04,2025-03-31,2025-05-27,57,False,0,0.0,100%,Complete,False,True,False,H,0,,Update_004
Delta,TSK-050,Task 050,2025-07-13,,2025-07-12,2025-08-27,46,False,0,0.0,64%,Started,False,False,True,,0,,Update_004
Delta,TSK-051,Task 051,2025-02-28,2025-06-13,2025-03-02,2025-04-18,47,True,56,119.1,100%,Complete,False,False,False,,5,Delayed by 56 days (+5 points),Update_004
Delta,TSK-052,Task 052,2025-10-28,2026-01-14,2025-10-25,2025-11-25,31,False,0,0.0,100%,Complete,False,True,False,,0,,Update_004
Delta,TSK-053,Task 053,2025-07-14,2025-09-12,2025-07-14,2025-08-15,32,False,0,0.0,100%,Complete,False,False,False,,0,,Update_004
Delta,TSK-054,Task 054,2025-07-05,2025-08-04,2025-07-03,2025-07-22,19,False,0,0.0,100%,Complete,False,False,False,H,0,,Update_004
Delta,TSK-055,Task 055,2024-11-10,,2024-11-10,2024-12-15,35,False,0,0.0,26%,In Progress,False,True,True,Medium,3,Risk Level: Medium (+1 points); On Critical Path (+2 points),Update_004
Delta,TSK-056,Task 056,2025-02-06,2025-05-29,2025-02-03,2025-04-03,59,False,0,0.0,100%,Complete,False,True,False,Medium,0,,Update_004
Delta,TSK-057,Task 057,2025-03-04,2025-05-06,2025-03-01,2025-04-28,58,False,0,0.0,100%,Complete,True,False,False,,0,,Update_004
Delta,TSK-058,Task 058,2025-06-18,,2025-06-15,2025-07-10,25,False,0,0.0,,In Progress,True,False,True,H,3,Risk Level: H (+2 points); Milestone Task (+1 point),Update_004
Delta,TSK-059,Task 059,2025-06-27,2025-08-18,2025-06-30,2025-07-26,26,True,23,88.5,Complete,Complete,True,True,False,,6,Delayed by 23 days (+3 points); On Critical Path (+2 points); Milestone Task (+1 point),Update_004
Delta,TSK-060,Task 060,2024-12-30,2025-03-09,2024-12-27,2025-02-03,38,True,33,86.8,100%,Complete,True,False,False,High,7,Delayed by 33 days (+4 points); Risk Level: High (+2 points); Milestone Task (+1 point),Update_004
Delta,TSK-061,Task 061,2025-05-09,2025-08-07,2025-05-12,2025-07-06,55,False,0,0.0,100%,Complete,True,False,False,,0,,Update_004
Delta,TSK-062,Task 062,2025-05-28,2025-08-19,2025-05-30,2025-07-27,58,True,23,39.7,Complete,Complete,False,True,False,H,7,Delayed by 23 days (+3 points); Risk Level: H (+2 points); On Critical Path (+2 points),Update_004
Delta,TSK-063,Task 063,2025-02-01,2025-02-15,2025-02-01,2025-02-25,24,False,0,0.0,100%,Complete,True,False,False,L,0,,Update_004
Delta,TSK-064,Task 064,2025-09-02,,2025-09-04,2025-09-15,11,False,0,0.0,66%,IP,True,True,True,L,3,On Critical Path (+2 points); Milestone Task (+1 point),Update_004
Delta,TSK-065,Task 065,2025-06-13,2025-08-29,2025-06-10,2025-07-25,45,True,34,75.6,100%,Complete,False,True,False,L,6,Delayed by 34 days (+4 points); On Critical Path (+2 points),Update_004
Delta,TSK-066,Task 066,2025-10-18,2025-11-25,2025-10-17,2025-11-09,23,True,15,65.2,100%,Complete,False,False,False,Low,2,Delayed by 15 days (+2 points),Update_004
Delta,TSK-067,Task 067,2025-03-09,2025-05-10,2025-03-09,2025-04-15,37,False,0,0.0,100%,Complete,False,False,False,Medium,0,,Update_004
Delta,TSK-068,Task 068,2025-02-04,2025-03-14,2025-02-01,2025-02-20,19,True,22,115.8,100%,Complete,False,True,False,Medium,6,Delayed by 22 days (+3 points); Risk Level: Medium (+1 points); On Critical Path (+2 points),Update_004
Delta,TSK-069,Task 069,2025-04-13,2025-06-09,2025-04-10,2025-05-16,36,False,0,0.0,100%,Complete,False,False,False,Low,0,,Update_004
Delta,TSK-070,Task 070,2025-02-13,2025-05-02,2025-02-13,2025-04-04,50,False,0,0.0,100%,Complete,True,False,False,,0,,Update_004
Delta,TSK-071,Task 071,2025-07-23,2025-10-30,2025-07-23,2025-09-17,56,False,0,0.0,100%,Complete,False,False,False,H,0,,Update_004
Delta,TSK-072,Task 072,2025-09-30,2025-12-15,2025-10-02,2025-11-09,38,False,0,0.0,100%,Complete,False,False,False,H,0,,Update_004
Delta,TSK-073,Task 073,2025-08-27,2025-09-01,2025-08-26,2025-09-25,30,False,0,0.0,100%,Complete,False,False,False,Low,0,,Update_004
Delta,TSK-074,Task 074,2025-09-22,2025-11-16,2025-09-20,2025-10-10,20,True,36,180.0,100%,Complete,False,False,False,Low,4,Delayed by 36 days (+4 points),Update_004
Delta,TSK-075,Task 075,2025-10-06,2025-11-14,2025-10-08,2025-11-14,37,False,0,0.0,100%,Complete,False,False,False,,0,,Update_004
