project_name,task_id,task_name,actual_start,actual_finish,baseline_start,baseline_end,baseline_duration,is_delayed,delay_days,delay_percentage,percent_complete,status,is_milestone,is_critical,is_active,risk_flag,severity_score,severity_factors,update_phase
Delta,TSK-030,Task 030,2025-04-17,,2025-04-16,2025-06-12,57,False,0,0.0,71%,In Progress,False,True,True,H,4,Risk Level: H (+2 points); On Critical Path (+2 points),Update_002
Delta,TSK-031,Task 031,2025-05-01,,2025-04-30,2025-06-20,51,False,0,0.0,,IP,True,False,True,,1,Milestone Task (+1 point),Update_002
Delta,TSK-032,Task 032,2025-10-25,,2025-10-24,2025-11-27,34,False,0,0.0,15%,IP,True,False,True,,1,Milestone Task (+1 point),Update_002
Delta,TSK-033,Task 033,2025-07-17,2025-10-30,2025-07-19,2025-09-11,54,True,49,90.7,1.0,Complete,False,False,False,High,7,Delayed by 49 days (+5 points); Risk Level: High (+2 points),Update_002
Delta,TSK-034,Task 034,2025-05-25,2025-06-28,2025-05-22,2025-06-02,11,True,26,236.4,Complete,Complete,True,False,False,High,6,Delayed by 26 days (+3 points); Risk Level: High (+2 points); Milestone Task (+1 point),Update_002
Delta,TSK-035,Task 035,2025-09-04,,2025-09-03,2025-10-21,48,False,0,0.0,56%,In Progress,False,False,True,L,0,,Update_002
Delta,TSK-036,Task 036,2025-10-24,,2025-10-27,2025-12-16,50,False,0,0.0,0.21536758054939942,Started,False,False,True,L,0,,Update_002
Delta,TSK-037,Task 037,2025-06-04,2025-08-20,2025-06-06,2025-07-10,34,True,41,120.6,Complete,Complete,False,False,False,L,5,Delayed by 41 days (+5 points),Update_002
Delta,TSK-038,Task 038,2025-10-13,2025-11-30,2025-10-15,2025-11-03,19,True,27,142.1,Complete,Complete,False,False,False,,3,Delayed by 27 days (+3 points),Update_002
Delta,TSK-039,Task 039,2024-12-09,2025-01-29,2024-12-06,2024-12-21,15,True,39,260.0,Complete,Complete,False,True,False,Low,6,Delayed by 39 days (+4 points); On Critical Path (+2 points),Update_002
Delta,TSK-040,Task 040,2025-05-04,,2025-05-01,2025-06-21,51,False,0,0.0,74%,In Progress,False,False,True,H,2,Risk Level: H (+2 points),Update_002
Delta,TSK-041,Task 041,2025-09-12,2025-10-21,2025-09-12,2025-09-30,18,True,21,116.7,Complete,Complete,False,False,False,H,5,Delayed by 21 days (+3 points); Risk Level: H (+2 points),Update_002
Delta,TSK-042,Task 042,2025-06-20,,2025-06-23,2025-07-16,23,False,0,0.0,52%,In Progress,True,False,True,High,3,Risk Level: High (+2 points); Milestone Task (+1 point),Update_002
Delta,TSK-043,Task 043,2024-11-04,,2024-11-04,2024-11-23,19,False,0,0.0,24%,In Progress,False,True,True,Low,2,On Critical Path (+2 points),Update_002
Delta,TSK-044,Task 044,2024-11-30,,2024-11-29,2025-01-23,55,False,0,0.0,0.11731399815200905,IP,False,False,True,L,0,,Update_002
Delta,TSK-045,Task 045,2025-02-19,,2025-02-21,2025-04-10,48,False,0,0.0,15%,Started,False,False,True,Low,0,,Update_002
Delta,TSK-046,Task 046,2025-07-11,,2025-07-08,2025-08-17,40,False,0,0.0,94%,In Progress,True,False,True,High,3,Risk Level: High (+2 points); Milestone Task (+1 point),Update_002
Delta,TSK-047,Task 047,2024-12-24,2025-01-22,2024-12-24,2025-01-18,25,True,4,16.0,Complete,Complete,True,False,False,Low,2,Delayed by 4 days (+1 points); Milestone Task (+1 point),Update_002
Delta,TSK-048,Task 048,2024-12-12,2025-01-31,2024-12-13,2025-01-14,32,True,17,53.1,1.0,Complete,True,False,False,L,3,Delayed by 17 days (+2 points); Milestone Task (+1 point),Update_002
Delta,TSK-049,Task 049,2025-03-30,2025-06-04,2025-03-31,2025-05-27,57,True,8,14.0,Complete,Complete,False,True,False,H,5,Delayed by 8 days (+1 points); Risk Level: H (+2 points); On Critical Path (+2 points),Update_002
Delta,TSK-050,Task 050,2025-07-13,,2025-07-12,2025-08-27,46,False,0,0.0,10%,IP,False,False,True,,0,,Update_002
Delta,TSK-051,Task 051,2025-02-28,,2025-03-02,2025-04-18,47,False,0,0.0,0.5421089318770841,Started,False,False,True,,0,,Update_002
Delta,TSK-052,Task 052,2025-10-28,,2025-10-25,2025-11-25,31,False,0,0.0,Complete,IP,False,True,True,,2,On Critical Path (+2 points),Update_002
Delta,TSK-053,Task 053,2025-07-14,2025-09-12,2025-07-14,2025-08-15,32,True,28,87.5,100%,Complete,False,False,False,,3,Delayed by 28 days (+3 points),Update_002
Delta,TSK-054,Task 054,2025-07-05,2025-08-04,2025-07-03,2025-07-22,19,False,0,0.0,100%,Complete,False,False,False,H,0,,Update_002
Delta,TSK-055,Task 055,2024-11-10,,2024-11-10,2024-12-15,35,False,0,0.0,45%,IP,False,True,True,Medium,3,Risk Level: Medium (+1 points); On Critical Path (+2 points),Update_002
Delta,TSK-056,Task 056,2025-02-06,,2025-02-03,2025-04-03,59,False,0,0.0,71%,Started,False,True,True,Medium,3,Risk Level: Medium (+1 points); On Critical Path (+2 points),Update_002
Delta,TSK-057,Task 057,2025-03-04,2025-05-06,2025-03-01,2025-04-28,58,True,8,13.8,100%,Complete,True,False,False,,2,Delayed by 8 days (+1 points); Milestone Task (+1 point),Update_002
Delta,TSK-058,Task 058,2025-06-18,,2025-06-15,2025-07-10,25,False,0,0.0,15%,Started,True,False,True,H,3,Risk Level: H (+2 points); Milestone Task (+1 point),Update_002
Delta,TSK-059,Task 059,2025-06-27,,2025-06-30,2025-07-26,26,False,0,0.0,58%,Started,True,True,True,,3,On Critical Path (+2 points); Milestone Task (+1 point),Update_002
Delta,TSK-060,Task 060,2024-12-30,,2024-12-27,2025-02-03,38,False,0,0.0,0.38,Started,True,False,True,High,3,Risk Level: High (+2 points); Milestone Task (+1 point),Update_002
Delta,TSK-061,Task 061,2025-05-09,,2025-05-12,2025-07-06,55,False,0,0.0,21%,IP,True,False,True,,1,Milestone Task (+1 point),Update_002
Delta,TSK-062,Task 062,2025-05-28,,2025-05-30,2025-07-27,58,False,0,0.0,10%,Started,False,True,True,H,4,Risk Level: H (+2 points); On Critical Path (+2 points),Update_002
Delta,TSK-063,Task 063,2025-02-01,,2025-02-01,2025-02-25,24,False,0,0.0,11%,In Progress,True,False,True,L,1,Milestone Task (+1 point),Update_002
Delta,TSK-064,Task 064,2025-09-02,,2025-09-04,2025-09-15,11,False,0,0.0,12%,IP,True,True,True,L,3,On Critical Path (+2 points); Milestone Task (+1 point),Update_002
Delta,TSK-065,Task 065,2025-06-13,,2025-06-10,2025-07-25,45,False,0,0.0,77%,Started,False,True,True,L,2,On Critical Path (+2 points),Update_002
Delta,TSK-066,Task 066,2025-10-18,,2025-10-17,2025-11-09,23,False,0,0.0,,In Progress,False,False,True,Low,0,,Update_002
Delta,TSK-067,Task 067,2025-03-09,2025-05-10,2025-03-09,2025-04-15,37,False,0,0.0,100%,Complete,False,False,False,Medium,0,,Update_002
Delta,TSK-068,Task 068,2025-02-04,,2025-02-01,2025-02-20,19,False,0,0.0,77%,In Progress,False,True,True,Medium,3,Risk Level: Medium (+1 points); On Critical Path (+2 points),Update_002
Delta,TSK-069,Task 069,2025-04-13,,2025-04-10,2025-05-16,36,False,0,0.0,,Started,False,False,True,Low,0,,Update_002
Delta,TSK-070,Task 070,2025-02-13,2025-05-02,2025-02-13,2025-04-04,50,True,28,56.0,Complete,Complete,True,False,False,,4,Delayed by 28 days (+3 points); Milestone Task (+1 point),Update_002
Delta,TSK-071,Task 071,2025-07-23,2025-10-30,2025-07-23,2025-09-17,56,True,43,76.8,Complete,Complete,False,False,False,H,7,Delayed by 43 days (+5 points); Risk Level: H (+2 points),Update_002
Delta,TSK-072,Task 072,2025-09-30,2025-12-15,2025-10-02,2025-11-09,38,True,36,94.7,1.0,Complete,False,False,False,H,6,Delayed by 36 days (+4 points); Risk Level: H (+2 points),Update_002
Delta,TSK-073,Task 073,2025-08-27,,2025-08-26,2025-09-25,30,False,0,0.0,10%,In Progress,False,False,True,Low,0,,Update_002
Delta,TSK-074,Task 074,2025-09-22,,2025-09-20,2025-10-10,20,False,0,0.0,15%,IP,False,False,True,Low,0,,Update_002
Delta,TSK-075,Task 075,2025-10-06,2025-11-14,2025-10-08,2025-11-14,37,False,0,0.0,Complete,Complete,False,False,False,,0,,Update_002
