project_name,task_id,task_name,start_date,end_date,baseline_start,baseline_end,duration,percent_complete,update_phase,is_critical,slip_days,severity_score,change_type
Beta,tsk-043,Task 043,2025-09-23,2026-01-13,2025-09-23,2025-11-22,112.0,0.941608900952992,Update_011,False,52.0,10.0,No Change
Beta,tsk-044,Task 044,2025-10-18,2025-11-02,2025-10-15,2025-12-03,15.0,1.0,Update_011,False,-31.0,0.0,No Change
Beta,tsk-045,Task 045,2025-02-01,2025-04-01,2025-01-30,2025-02-09,59.0,1.0,Update_011,True,51.0,10.0,No Change
Beta,tsk-046,Task 046,2025-08-01,2025-09-27,2025-08-02,2025-09-12,57.0,0.3382075567810888,Update_011,True,15.0,10.0,No Change
Beta,tsk-047,Task 047,2024-11-23,2025-02-22,2024-11-22,2025-01-10,91.0,1.0,Update_011,False,43.0,10.0,No Change
Beta,tsk-048,Task 048,2025-03-21,2025-05-31,2025-03-21,2025-04-23,71.0,1.0,Update_011,False,38.0,10.0,No Change
Beta,tsk-049,Task 049,2025-10-11,2025-11-21,2025-10-13,2025-11-25,41.0,1.0,Update_011,False,-4.0,0.0,No Change
Beta,tsk-050,Task 050,2025-03-07,2025-05-18,2025-03-06,2025-04-16,72.0,1.0,Update_011,False,32.0,10.0,No Change
Beta,tsk-051,Task 051,2025-01-04,2025-04-04,2025-01-03,2025-02-07,90.0,0.6322353401112174,Update_011,False,56.0,10.0,No Change
Beta,tsk-052,Task 052,2025-04-22,2025-08-16,2025-04-24,2025-06-15,116.0,1.0,Update_011,True,62.0,10.0,No Change
Beta,tsk-053,Task 053,2025-01-12,2025-02-11,2025-01-11,2025-01-22,30.0,0.8711321324986195,Update_011,False,20.0,10.0,No Change
Beta,tsk-054,Task 054,2025-03-14,2025-05-14,2025-03-16,2025-04-14,61.0,1.0,Update_011,True,30.0,10.0,No Change
Beta,tsk-055,Task 055,2025-01-31,2025-04-24,2025-02-01,2025-03-05,83.0,1.0,Update_011,False,50.0,10.0,No Change
Beta,tsk-056,Task 056,2025-06-25,2025-08-19,2025-06-22,2025-07-13,55.0,0.5493237265119012,Update_011,True,37.0,10.0,No Change
Beta,tsk-057,Task 057,2025-03-18,2025-03-28,2025-03-21,2025-04-02,10.0,0.4819937181663284,Update_011,False,-5.0,0.0,No Change
Beta,tsk-058,Task 058,2025-10-25,2026-02-01,2025-10-28,2025-11-27,99.0,0.8270863017691,Update_011,False,66.0,10.0,No Change
Beta,tsk-059,Task 059,2025-03-18,2025-06-13,2025-03-16,2025-04-25,87.0,1.0,Update_011,False,49.0,10.0,No Change
Beta,tsk-060,Task 060,2024-12-01,2025-01-17,2024-12-01,2024-12-24,47.0,1.0,Update_011,True,24.0,10.0,No Change
Beta,tsk-061,Task 061,2025-06-08,2025-08-24,2025-06-09,2025-07-02,77.0,0.5700854017876934,Update_011,True,53.0,10.0,No Change
Beta,tsk-062,Task 062,2025-01-05,2025-04-27,2025-01-02,2025-02-18,112.0,0.14497522820463216,Update_011,False,68.0,10.0,No Change
Beta,tsk-063,Task 063,2025-05-30,2025-08-17,2025-05-27,2025-06-16,79.0,0.8809236938563005,Update_011,True,62.0,10.0,No Change
Beta,tsk-064,Task 064,2025-06-04,2025-08-10,2025-06-01,2025-06-25,67.0,1.0,Update_011,True,46.0,10.0,No Change
Beta,tsk-065,Task 065,2025-01-09,2025-03-21,2025-01-06,2025-02-15,71.0,0.3815021370463114,Update_011,False,34.0,10.0,No Change
Beta,tsk-066,Task 066,2025-10-30,2026-01-27,2025-10-29,2025-12-04,89.0,1.0,Update_011,False,54.0,10.0,No Change
Beta,tsk-067,Task 067,2025-10-27,2025-12-27,2025-10-25,2025-11-04,61.0,0.5387812807584911,Update_011,False,53.0,10.0,No Change
Beta,tsk-068,Task 068,2025-05-11,2025-07-10,2025-05-10,2025-06-05,60.0,0.04099734587040501,Update_011,False,35.0,10.0,No Change
Beta,tsk-069,Task 069,2025-08-15,2025-10-17,2025-08-13,2025-08-24,63.0,0.019180613020281092,Update_011,False,54.0,10.0,No Change
Beta,tsk-070,Task 070,2025-10-08,2025-12-11,2025-10-05,2025-11-09,64.0,1.0,Update_011,False,32.0,10.0,No Change
Beta,tsk-071,Task 071,2025-02-10,2025-06-22,2025-02-09,2025-04-02,132.0,0.8744549370801855,Update_011,False,81.0,10.0,No Change
Beta,tsk-072,Task 072,2025-01-02,2025-02-12,2025-01-05,2025-01-26,41.0,0.36316016224393255,Update_011,False,17.0,10.0,No Change
Beta,tsk-073,Task 073,2024-11-17,2025-04-29,2024-11-14,2025-01-03,163.0,1.0,Update_011,False,116.0,10.0,No Change
Beta,tsk-074,Task 074,2025-05-09,2025-09-22,2025-05-08,2025-07-02,136.0,0.20047168439712587,Update_011,True,82.0,10.0,No Change
Beta,tsk-075,Task 075,2025-04-19,2025-07-12,2025-04-16,2025-05-14,84.0,0.9425356030731203,Update_011,False,59.0,10.0,No Change
Beta,tsk-001,Task 001,2025-01-08,2025-02-22,2025-01-06,2025-01-29,45.0,1.0,Update_010,True,24.0,10.0,No Change
Beta,tsk-002,Task 002,2025-02-20,2025-02-26,2025-02-18,2025-04-19,6.0,1.0,Update_010,False,-52.0,0.0,No Change
Beta,tsk-003,Task 003,2025-04-28,2025-09-01,2025-04-30,2025-06-14,126.0,0.24434203055644527,Update_010,False,79.0,10.0,No Change
Beta,tsk-004,Task 004,2025-07-18,2025-09-29,2025-07-21,2025-09-05,73.0,0.414619867139238,Update_010,False,24.0,10.0,No Change
Beta,tsk-005,Task 005,2025-06-07,2025-09-09,2025-06-04,2025-07-16,94.0,0.5340788966583604,Update_010,True,55.0,10.0,No Change
Beta,tsk-006,Task 006,2025-09-04,2025-11-23,2025-09-03,2025-11-02,80.0,0.6402067441734614,Update_010,False,21.0,10.0,No Change
Beta,tsk-007,Task 007,2025-06-01,2025-07-18,2025-05-29,2025-06-15,47.0,1.0,Update_010,False,33.0,10.0,No Change
Beta,tsk-008,Task 008,2025-02-11,2025-04-29,2025-02-13,2025-03-07,77.0,0.47257417403591895,Update_010,False,53.0,10.0,No Change
Beta,tsk-009,Task 009,2025-09-08,2025-10-04,2025-09-10,2025-10-03,26.0,0.42628345577134097,Update_010,False,1.0,1.0,No Change
Beta,tsk-010,Task 010,2025-10-11,2026-01-07,2025-10-13,2025-11-18,88.0,0.8472935506745916,Update_010,False,50.0,10.0,No Change
Beta,tsk-011,Task 011,2024-11-20,2025-01-07,2024-11-17,2024-12-13,48.0,0.7199664341492757,Update_010,False,25.0,10.0,No Change
Beta,tsk-012,Task 012,2025-05-13,2025-07-27,2025-05-15,2025-06-23,75.0,1.0,Update_010,True,34.0,10.0,No Change
Beta,tsk-013,Task 013,2025-10-26,2025-11-28,2025-10-28,2025-11-13,33.0,0.2723419339539736,Update_010,False,15.0,10.0,No Change
Beta,tsk-014,Task 014,2024-12-10,2025-03-08,2024-12-09,2025-02-06,88.0,1.0,Update_010,True,30.0,10.0,No Change
Beta,tsk-015,Task 015,2025-07-12,2025-10-01,2025-07-10,2025-07-21,81.0,1.0,Update_010,False,72.0,10.0,No Change
Beta,tsk-016,Task 016,2025-10-25,2025-11-04,2025-10-25,2025-11-15,10.0,1.0,Update_010,False,-11.0,0.0,No Change
Beta,tsk-017,Task 017,2024-12-04,2025-01-07,2024-12-04,2024-12-15,34.0,0.8322410567886136,Update_010,False,23.0,10.0,No Change
Beta,tsk-018,Task 018,2025-02-11,2025-05-27,2025-02-11,2025-02-22,105.0,1.0,Update_010,False,94.0,10.0,Slipped Further
Beta,tsk-019,Task 019,2025-04-06,2025-07-28,2025-04-06,2025-05-26,113.0,1.0,Update_010,False,63.0,10.0,No Change
Beta,tsk-020,Task 020,2025-01-15,2025-04-30,2025-01-17,2025-02-18,105.0,1.0,Update_010,False,71.0,10.0,No Change
Beta,tsk-021,Task 021,2024-12-05,2025-02-14,2024-12-03,2025-01-21,71.0,1.0,Update_010,True,24.0,10.0,No Change
Beta,tsk-022,Task 022,2025-03-08,2025-06-17,2025-03-11,2025-04-30,101.0,1.0,Update_010,True,48.0,10.0,No Change
Beta,tsk-023,Task 023,2025-10-21,2025-12-28,2025-10-22,2025-11-13,68.0,0.18552855060815415,Update_010,True,45.0,10.0,No Change
Beta,tsk-024,Task 024,2025-02-15,2025-06-16,2025-02-13,2025-04-01,121.0,0.46246103894647617,Update_010,False,76.0,10.0,No Change
Beta,tsk-025,Task 025,2025-06-28,2025-09-29,2025-06-25,2025-07-18,93.0,1.0,Update_010,False,73.0,10.0,No Change
Beta,tsk-026,Task 026,2025-07-08,2025-07-22,2025-07-10,2025-07-20,14.0,1.0,Update_010,False,2.0,2.0,No Change
Beta,tsk-027,Task 027,2024-12-10,2025-03-11,2024-12-11,2025-01-20,91.0,1.0,Update_010,False,50.0,10.0,No Change
Beta,tsk-028,Task 028,2025-06-08,2025-07-05,2025-06-11,2025-07-02,27.0,0.6238561325232872,Update_010,False,3.0,3.0,No Change
Beta,tsk-029,Task 029,2025-02-05,2025-06-02,2025-02-04,2025-04-02,117.0,1.0,Update_010,False,61.0,10.0,No Change
Beta,tsk-030,Task 030,2025-06-01,2025-08-08,2025-05-29,2025-07-25,68.0,1.0,Update_010,True,14.0,10.0,No Change
Beta,tsk-031,Task 031,2025-10-16,2025-12-21,2025-10-14,2025-11-06,66.0,1.0,Update_010,False,45.0,10.0,No Change
Beta,tsk-032,Task 032,2025-10-10,2025-12-07,2025-10-11,2025-11-15,58.0,0.01,Update_010,False,22.0,10.0,Slipped Further
Beta,tsk-033,Task 033,2025-02-18,2025-06-18,2025-02-20,2025-03-30,120.0,1.0,Update_010,False,80.0,10.0,No Change
Beta,tsk-034,Task 034,2025-04-26,2025-05-30,2025-04-23,2025-05-20,34.0,1.0,Update_010,True,10.0,10.0,Initial
Beta,tsk-035,Task 035,2025-03-29,2025-04-30,2025-03-31,2025-04-15,32.0,0.04547622554739092,Update_010,False,15.0,10.0,No Change
Beta,tsk-036,Task 036,2024-11-24,2025-01-14,2024-11-25,2024-12-05,51.0,0.9058362758773533,Update_010,True,40.0,10.0,No Change
Beta,tsk-037,Task 037,2024-11-20,2025-01-19,2024-11-23,2025-01-12,60.0,0.47627508826546666,Update_010,True,7.0,10.0,No Change
Beta,tsk-038,Task 038,2024-12-08,2025-01-07,2024-12-10,2025-01-13,30.0,0.6260532734356836,Update_010,False,-6.0,0.0,No Change
Beta,tsk-039,Task 039,2025-01-16,2025-04-12,2025-01-17,2025-02-14,86.0,1.0,Update_010,False,57.0,10.0,No Change
Beta,tsk-040,Task 040,2024-11-27,2025-01-26,2024-11-27,2024-12-08,60.0,1.0,Update_010,False,49.0,10.0,No Change
Beta,tsk-041,Task 041,2025-04-03,2025-06-02,2025-04-05,2025-04-29,60.0,1.0,Update_010,False,34.0,10.0,No Change
Beta,tsk-042,Task 042,2025-02-09,2025-04-08,2025-02-09,2025-02-25,58.0,1.0,Update_010,False,42.0,10.0,No Change
Beta,tsk-043,Task 043,2025-09-23,2026-01-13,2025-09-23,2025-11-22,112.0,1.0,Update_010,False,52.0,10.0,No Change
Beta,tsk-044,Task 044,2025-10-18,2025-11-02,2025-10-15,2025-12-03,15.0,1.0,Update_010,False,-31.0,0.0,No Change
Beta,tsk-045,Task 045,2025-02-01,2025-04-01,2025-01-30,2025-02-09,59.0,1.0,Update_010,True,51.0,10.0,No Change
Beta,tsk-046,Task 046,2025-08-01,2025-09-27,2025-08-02,2025-09-12,57.0,0.7422785872425144,Update_010,True,15.0,10.0,No Change
Beta,tsk-047,Task 047,2024-11-23,2025-02-22,2024-11-22,2025-01-10,91.0,1.0,Update_010,False,43.0,10.0,No Change
Beta,tsk-048,Task 048,2025-03-21,2025-05-31,2025-03-21,2025-04-23,71.0,0.772847312993445,Update_010,False,38.0,10.0,No Change
Beta,tsk-049,Task 049,2025-10-11,2025-11-21,2025-10-13,2025-11-25,41.0,1.0,Update_010,False,-4.0,0.0,No Change
Beta,tsk-050,Task 050,2025-03-07,2025-05-18,2025-03-06,2025-04-16,72.0,1.0,Update_010,False,32.0,10.0,No Change
Beta,tsk-051,Task 051,2025-01-04,2025-04-04,2025-01-03,2025-02-07,90.0,1.0,Update_010,False,56.0,10.0,No Change
Beta,tsk-052,Task 052,2025-04-22,2025-08-16,2025-04-24,2025-06-15,116.0,1.0,Update_010,True,62.0,10.0,No Change
Beta,tsk-053,Task 053,2025-01-12,2025-02-11,2025-01-11,2025-01-22,30.0,1.0,Update_010,False,20.0,10.0,No Change
Beta,tsk-054,Task 054,2025-03-14,2025-05-14,2025-03-16,2025-04-14,61.0,1.0,Update_010,True,30.0,10.0,No Change
Beta,tsk-055,Task 055,2025-01-31,2025-04-24,2025-02-01,2025-03-05,83.0,1.0,Update_010,False,50.0,10.0,No Change
Beta,tsk-056,Task 056,2025-06-25,2025-08-19,2025-06-22,2025-07-13,55.0,1.0,Update_010,True,37.0,10.0,No Change
Beta,tsk-057,Task 057,2025-03-18,2025-03-28,2025-03-21,2025-04-02,10.0,1.0,Update_010,False,-5.0,0.0,No Change
Beta,tsk-058,Task 058,2025-10-25,2026-02-01,2025-10-28,2025-11-27,99.0,1.0,Update_010,False,66.0,10.0,No Change
Beta,tsk-059,Task 059,2025-03-18,2025-06-13,2025-03-16,2025-04-25,87.0,0.8501365836225442,Update_010,False,49.0,10.0,No Change
Beta,tsk-060,Task 060,2024-12-01,2025-01-17,2024-12-01,2024-12-24,47.0,0.8374502013288779,Update_010,True,24.0,10.0,No Change
Beta,tsk-061,Task 061,2025-06-08,2025-08-24,2025-06-09,2025-07-02,77.0,0.41878638671002205,Update_010,True,53.0,10.0,Slipped Further
Beta,tsk-062,Task 062,2025-01-05,2025-04-27,2025-01-02,2025-02-18,112.0,1.0,Update_010,False,68.0,10.0,No Change
Beta,tsk-063,Task 063,2025-05-30,2025-08-17,2025-05-27,2025-06-16,79.0,0.9092283134305404,Update_010,True,62.0,10.0,No Change
Beta,tsk-064,Task 064,2025-06-04,2025-08-10,2025-06-01,2025-06-25,67.0,0.21516736641196343,Update_010,True,46.0,10.0,No Change
Beta,tsk-065,Task 065,2025-01-09,2025-03-21,2025-01-06,2025-02-15,71.0,0.5803357485616529,Update_010,False,34.0,10.0,No Change
Beta,tsk-066,Task 066,2025-10-30,2026-01-27,2025-10-29,2025-12-04,89.0,1.0,Update_010,False,54.0,10.0,No Change
Beta,tsk-067,Task 067,2025-10-27,2025-12-27,2025-10-25,2025-11-04,61.0,0.2235522742441806,Update_010,False,53.0,10.0,No Change
Beta,tsk-068,Task 068,2025-05-11,2025-07-10,2025-05-10,2025-06-05,60.0,0.8885346000303631,Update_010,False,35.0,10.0,No Change
Beta,tsk-069,Task 069,2025-08-15,2025-10-17,2025-08-13,2025-08-24,63.0,0.6950004992438994,Update_010,False,54.0,10.0,No Change
Beta,tsk-070,Task 070,2025-10-08,2025-12-11,2025-10-05,2025-11-09,64.0,1.0,Update_010,False,32.0,10.0,No Change
Beta,tsk-071,Task 071,2025-02-10,2025-06-22,2025-02-09,2025-04-02,132.0,1.0,Update_010,False,81.0,10.0,No Change
Beta,tsk-072,Task 072,2025-01-02,2025-02-12,2025-01-05,2025-01-26,41.0,0.8112706672603713,Update_010,False,17.0,10.0,No Change
Beta,tsk-073,Task 073,2024-11-17,2025-04-29,2024-11-14,2025-01-03,163.0,0.9309418753814612,Update_010,False,116.0,10.0,Slipped Further
Beta,tsk-074,Task 074,2025-05-09,2025-09-22,2025-05-08,2025-07-02,136.0,1.0,Update_010,True,82.0,10.0,Slipped Further
Beta,tsk-075,Task 075,2025-04-19,2025-07-12,2025-04-16,2025-05-14,84.0,1.0,Update_010,False,59.0,10.0,No Change
Beta,tsk-001,Task 001,2025-01-08,2025-02-22,2025-01-06,2025-01-29,45.0,0.6660146698185022,Update_004,True,24.0,10.0,No Change
Beta,tsk-002,Task 002,2025-02-20,2025-02-26,2025-02-18,2025-04-19,6.0,1.0,Update_004,False,-52.0,0.0,No Change
Beta,tsk-003,Task 003,2025-04-28,2025-09-01,2025-04-30,2025-06-14,126.0,1.0,Update_004,False,79.0,10.0,No Change
Beta,tsk-004,Task 004,2025-07-18,2025-09-29,2025-07-21,2025-09-05,73.0,1.0,Update_004,False,24.0,10.0,Initial
Beta,tsk-005,Task 005,2025-06-07,2025-09-09,2025-06-04,2025-07-16,94.0,0.01,Update_004,True,55.0,10.0,Initial
Beta,tsk-006,Task 006,2025-09-04,2025-11-25,2025-09-03,2025-11-02,82.0,1.0,Update_004,False,23.0,10.0,No Change
Beta,tsk-007,Task 007,2025-06-01,2025-07-10,2025-05-29,2025-06-15,39.0,1.0,Update_004,False,25.0,10.0,Initial
Beta,tsk-008,Task 008,2025-02-11,2025-04-29,2025-02-13,2025-03-07,77.0,1.0,Update_004,False,53.0,10.0,No Change
Beta,tsk-009,Task 009,2025-09-08,NA,2025-09-10,2025-10-03,NA,0.7152751732212325,Update_004,False,0.0,0.0,Initial
Beta,tsk-010,Task 010,2025-10-11,2026-01-07,2025-10-13,2025-11-18,88.0,0.7339720947197197,Update_004,False,50.0,10.0,No Change
Beta,tsk-011,Task 011,2024-11-20,2025-01-07,2024-11-17,2024-12-13,48.0,1.0,Update_004,False,25.0,10.0,No Change
Beta,tsk-012,Task 012,2025-05-13,2025-07-12,2025-05-15,2025-06-23,60.0,1.0,Update_004,True,19.0,10.0,No Change
Beta,tsk-013,Task 013,2025-10-26,2025-11-28,2025-10-28,2025-11-13,33.0,0.022114938119045514,Update_004,False,15.0,10.0,Initial
Beta,tsk-014,Task 014,2024-12-10,NA,2024-12-09,2025-02-06,NA,0.6210286347840841,Update_004,True,0.0,0.0,Initial
Beta,tsk-015,Task 015,2025-07-12,2025-10-01,2025-07-10,2025-07-21,81.0,1.0,Update_004,False,72.0,10.0,No Change
Beta,tsk-016,Task 016,2025-10-25,2025-11-04,2025-10-25,2025-11-15,10.0,0.01,Update_004,False,-11.0,0.0,Initial
Beta,tsk-017,Task 017,2024-12-04,2025-01-07,2024-12-04,2024-12-15,34.0,1.0,Update_004,False,23.0,10.0,No Change
Beta,tsk-018,Task 018,2025-02-11,NA,2025-02-11,2025-02-22,NA,0.5106469236100825,Update_004,False,0.0,0.0,Initial
Beta,tsk-019,Task 019,2025-04-06,2025-07-28,2025-04-06,2025-05-26,113.0,1.0,Update_004,False,63.0,10.0,Initial
Beta,tsk-020,Task 020,2025-01-15,NA,2025-01-17,2025-02-18,NA,0.8778498765946945,Update_004,False,0.0,0.0,Initial
Beta,tsk-021,Task 021,2024-12-05,NA,2024-12-03,2025-01-21,NA,0.5893774772718438,Update_004,True,0.0,0.0,Initial
Beta,tsk-022,Task 022,2025-03-08,2025-06-17,2025-03-11,2025-04-30,101.0,1.0,Update_004,True,48.0,10.0,No Change
Beta,tsk-023,Task 023,2025-10-21,2025-12-28,2025-10-22,2025-11-13,68.0,1.0,Update_004,True,45.0,10.0,No Change
Beta,tsk-024,Task 024,2025-02-15,2025-05-08,2025-02-13,2025-04-01,82.0,0.8743236974309297,Update_004,False,37.0,10.0,No Change
Beta,tsk-025,Task 025,2025-06-28,NA,2025-06-25,2025-07-18,NA,0.7401495558285989,Update_004,False,0.0,0.0,Initial
Beta,tsk-026,Task 026,2025-07-08,2025-07-22,2025-07-10,2025-07-20,14.0,0.14032440308169228,Update_004,False,2.0,2.0,No Change
Beta,tsk-027,Task 027,2024-12-10,2025-03-11,2024-12-11,2025-01-20,91.0,1.0,Update_004,False,50.0,10.0,No Change
Beta,tsk-028,Task 028,2025-06-08,2025-07-05,2025-06-11,2025-07-02,27.0,1.0,Update_004,False,3.0,3.0,No Change
Beta,tsk-029,Task 029,2025-02-05,2025-05-19,2025-02-04,2025-04-02,103.0,0.03854270542704949,Update_004,False,47.0,10.0,No Change
Beta,tsk-030,Task 030,2025-06-01,2025-08-08,2025-05-29,2025-07-25,68.0,0.904204470628164,Update_004,True,14.0,10.0,No Change
Beta,tsk-031,Task 031,2025-10-16,2025-12-21,2025-10-14,2025-11-06,66.0,1.0,Update_004,False,45.0,10.0,No Change
Beta,tsk-032,Task 032,2025-10-10,2025-11-30,2025-10-11,2025-11-15,51.0,1.0,Update_004,False,15.0,10.0,No Change
Beta,tsk-033,Task 033,2025-02-18,2025-05-01,2025-02-20,2025-03-30,72.0,0.6265618561187589,Update_004,False,32.0,10.0,No Change
Beta,tsk-034,Task 034,2025-04-26,NA,2025-04-23,2025-05-20,NA,0.7353553287016286,Update_004,True,0.0,0.0,Initial
Beta,tsk-035,Task 035,2025-03-29,2025-04-30,2025-03-31,2025-04-15,32.0,0.854146084541004,Update_004,False,15.0,10.0,No Change
Beta,tsk-036,Task 036,2024-11-24,2025-01-14,2024-11-25,2024-12-05,51.0,0.2786916221823533,Update_004,True,40.0,10.0,Slipped Further
Beta,tsk-037,Task 037,2024-11-20,NA,2024-11-23,2025-01-12,NA,0.529170453796743,Update_004,True,0.0,0.0,Initial
Beta,tsk-038,Task 038,2024-12-08,2025-01-11,2024-12-10,2025-01-13,34.0,1.0,Update_004,False,-2.0,0.0,No Change
Beta,tsk-039,Task 039,2025-01-16,2025-04-12,2025-01-17,2025-02-14,86.0,1.0,Update_004,False,57.0,10.0,No Change
Beta,tsk-040,Task 040,2024-11-27,2025-01-26,2024-11-27,2024-12-08,60.0,1.0,Update_004,False,49.0,10.0,Initial
Beta,tsk-041,Task 041,2025-04-03,2025-06-02,2025-04-05,2025-04-29,60.0,1.0,Update_004,False,34.0,10.0,No Change
Beta,tsk-042,Task 042,2025-02-09,2025-04-08,2025-02-09,2025-02-25,58.0,1.0,Update_004,False,42.0,10.0,No Change
