task_id,task_name,actual_start,actual_finish,baseline_start,baseline_end,percent_complete,duration,status,is_milestone,is_critical,risk_flag,severity_score,update_phase
TSK-033,Task 033,2025-08-30,,2025-08-29,2025-09-24,0.4732842979473372,,IP,,False,Low,0.77,Update_002
TSK-034,Task 034,2025-09-24,,2025-09-27,2025-11-01,24%,38,In Progress,TRUE,True,Low,0.26,Update_002
TSK-035,Task 035,2024-11-16,,2024-11-16,2024-12-18,16%,,In Progress,FALSE,FALSE,L,0.5,Update_002
TSK-036,Task 036,2025-03-23,,2025-03-20,2025-04-29,,,IP,False,0,Medium,0.5,Update_002
TSK-037,Task 037,2025-05-06,2025-05-29,2025-05-04,2025-05-29,100%,,Complete,FALSE,0,L,0.97,Update_002
TSK-038,Task 038,2025-06-17,,2025-06-18,2025-07-04,,3 wks,In Progress,No,No,Medium,0.56,Update_002
TSK-039,Task 039,2024-12-07,2025-01-16,2024-12-10,2025-01-13,1.0,25,Complete,True,FALSE,H,0.37,Update_002
TSK-040,Task 040,2025-01-13,,2025-01-12,2025-02-07,,1 wks,IP,No,No,H,0.37,Update_002
TSK-041,Task 041,2025-03-17,,2025-03-20,2025-05-18,100%,,IP,,Yes,Low,0.29,Update_002
TSK-042,Task 042,2024-11-29,2025-01-14,2024-11-28,2025-01-12,100%,7 days,Complete,0,TRUE,High,,Update_002
TSK-043,Task 043,2025-08-03,,2025-08-03,2025-08-26,,,IP,TRUE,False,L,,Update_002
TSK-044,Task 044,2025-01-31,,2025-01-30,2025-02-27,,,IP,No,TRUE,High,,Update_002
TSK-045,Task 045,2025-03-26,,2025-03-27,2025-04-29,0.4741069294296155,4 wks,In Progress,No,,H,0.22,Update_002
TSK-046,Task 046,2025-05-16,,2025-05-18,2025-07-07,,1 wks,In Progress,No,FALSE,L,0.36,Update_002
TSK-047,Task 047,2025-09-07,2025-11-03,2025-09-06,2025-10-25,Complete,25,Complete,TRUE,0,L,,Update_002
TSK-048,Task 048,2025-03-19,,2025-03-17,2025-04-16,72,5 days,IP,TRUE,No,H,0.94,Update_002
TSK-049,Task 049,2025-03-30,,2025-03-27,2025-04-12,0.19952984203624574,5 wks,In Progress,0,0,H,,Update_002
TSK-050,Task 050,2025-06-12,,2025-06-14,2025-07-19,0.5343563357151304,,In Progress,0,0,,,Update_002
