task_id,task_name,actual_start,actual_finish,baseline_start,baseline_end,percent_complete,duration,status,is_milestone,is_critical,risk_flag,severity_score,update_phase
TSK-024,Task 024,2025-02-20,2025-03-11,2025-02-22,2025-03-16,1.0,,Complete,No,0,Low,0.46,Update_007
TSK-025,Task 025,2025-09-17,2025-11-08,2025-09-19,2025-11-12,100%,5 wks,Complete,False,FALSE,Medium,0.8,Update_007
TSK-026,Task 026,2025-03-08,2025-04-21,2025-03-08,2025-04-22,1.0,16,Complete,0,No,Medium,,Update_007
TSK-027,Task 027,2025-09-14,2025-11-04,2025-09-15,2025-10-28,Complete,10,Complete,,False,H,,Update_007
TSK-028,Task 028,2024-12-31,2025-02-24,2025-01-01,2025-02-22,Complete,1 wks,Complete,0,0,Medium,,Update_007
TSK-029,Task 029,2025-03-29,2025-05-24,2025-03-26,2025-05-03,100%,3 wks,Complete,False,No,High,0.76,Update_007
TSK-030,Task 030,2025-02-28,2025-05-01,2025-02-25,2025-04-11,1.0,9 days,Complete,TRUE,No,,,Update_007
TSK-031,Task 031,2024-12-15,2025-01-26,2024-12-14,2025-01-28,1.0,,Complete,FALSE,,High,0.09,Update_007
TSK-032,Task 032,2025-06-24,2025-07-31,2025-06-25,2025-07-25,1.0,44,Complete,True,False,L,,Update_007
TSK-033,Task 033,2025-08-30,2025-10-02,2025-08-29,2025-09-24,1.0,9 days,Complete,,False,Medium,,Update_007
TSK-034,Task 034,2025-09-24,,2025-09-27,2025-11-01,,29,IP,TRUE,True,High,,Update_007
TSK-035,Task 035,2024-11-16,,2024-11-16,2024-12-18,0.6526049967517773,42,IP,FALSE,FALSE,,,Update_007
TSK-036,Task 036,2025-03-23,2025-04-28,2025-03-20,2025-04-29,Complete,2 wks,Complete,False,0,,,Update_007
TSK-037,Task 037,2025-05-06,2025-06-03,2025-05-04,2025-05-29,1.0,3 wks,Complete,FALSE,0,High,,Update_007
TSK-038,Task 038,2025-06-17,2025-07-24,2025-06-18,2025-07-04,Complete,12,Complete,No,No,Medium,,Update_007
TSK-039,Task 039,2024-12-07,2025-02-20,2024-12-10,2025-01-13,Complete,10,Complete,True,FALSE,Medium,0.75,Update_007
TSK-040,Task 040,2025-01-13,2025-02-19,2025-01-12,2025-02-07,1.0,4 wks,Complete,No,No,High,0.78,Update_007
TSK-041,Task 041,2025-03-17,,2025-03-20,2025-05-18,,,IP,,Yes,L,,Update_007
TSK-042,Task 042,2024-11-29,2025-01-20,2024-11-28,2025-01-12,Complete,4 wks,Complete,0,TRUE,Low,,Update_007
TSK-043,Task 043,2025-08-03,2025-09-11,2025-08-03,2025-08-26,100%,5 days,Complete,TRUE,False,,,Update_007
TSK-044,Task 044,2025-01-31,2025-03-02,2025-01-30,2025-02-27,Complete,2 wks,Complete,No,TRUE,L,0.34,Update_007
TSK-045,Task 045,2025-03-26,2025-04-27,2025-03-27,2025-04-29,Complete,3 wks,Complete,No,,High,0.41,Update_007
TSK-046,Task 046,2025-05-16,2025-07-11,2025-05-18,2025-07-07,1.0,2 wks,Complete,No,FALSE,High,0.57,Update_007
TSK-047,Task 047,2025-09-07,2025-11-07,2025-09-06,2025-10-25,1.0,8 days,Complete,TRUE,0,H,0.9,Update_007
TSK-048,Task 048,2025-03-19,2025-05-04,2025-03-17,2025-04-16,100%,18,Complete,TRUE,No,H,0.52,Update_007
TSK-049,Task 049,2025-03-30,2025-04-22,2025-03-27,2025-04-12,1.0,41,Complete,0,0,H,0.7,Update_007
TSK-050,Task 050,2025-06-12,2025-07-27,2025-06-14,2025-07-19,100%,6 days,Complete,0,0,H,,Update_007
