project_name,task_id,task_name,actual_start,actual_finish,baseline_start,baseline_end,baseline_duration,is_delayed,delay_days,delay_percentage,percent_complete,status,is_milestone,is_critical,is_active,risk_flag,severity_score,severity_factors,update_phase
Slippages,TSK-033,Task 033,2025-09-28,,2025-09-28,2025-11-03,36,False,0,0.0,0.7908334684116004,,False,True,True,Medium,3,Risk Level: Medium (+1 points); On Critical Path (+2 points),Update_001
Slippages,TSK-034,Task 034,2025-02-12,,2025-02-11,2025-03-20,37,False,0,0.0,,,True,False,True,Medium,2,Risk Level: Medium (+1 points); Milestone Task (+1 point),Update_001
Slippages,TSK-035,Task 035,2025-06-04,,2025-06-01,2025-06-17,16,False,0,0.0,,In Progress,False,False,True,L,0,,Update_001
Slippages,TSK-036,Task 036,2025-04-06,,2025-04-04,2025-06-02,59,False,0,0.0,,Complete,False,False,False,Low,0,,Update_001
Slippages,TSK-037,Task 037,2025-09-28,,2025-09-30,2025-11-16,47,False,0,0.0,,In Progress,False,False,True,H,2,Risk Level: H (+2 points),Update_001
Slippages,TSK-038,Task 038,2025-10-26,,2025-10-28,2025-12-19,52,False,0,0.0,0.06830039820662626,In Progress,False,False,True,H,2,Risk Level: H (+2 points),Update_001
Slippages,TSK-039,Task 039,2025-09-06,,2025-09-04,2025-10-02,28,False,0,0.0,,Complete,False,False,False,,0,,Update_001
Slippages,TSK-040,Task 040,2025-03-09,,2025-03-12,2025-03-26,14,False,0,0.0,23,Not Started,True,True,True,,3,On Critical Path (+2 points); Milestone Task (+1 point),Update_001
Slippages,TSK-041,Task 041,2025-07-04,,2025-07-05,2025-08-29,55,False,0,0.0,,,True,True,True,Medium,4,Risk Level: Medium (+1 points); On Critical Path (+2 points); Milestone Task (+1 point),Update_001
Slippages,TSK-042,Task 042,2025-05-21,,2025-05-19,2025-07-11,53,False,0,0.0,82%,IP,True,True,True,Low,3,On Critical Path (+2 points); Milestone Task (+1 point),Update_001
Slippages,TSK-043,Task 043,2025-01-17,,2025-01-19,2025-02-04,16,False,0,0.0,,,False,False,True,,0,,Update_001
Slippages,TSK-044,Task 044,2025-03-09,,2025-03-10,2025-03-24,14,False,0,0.0,17%,Not Started,False,False,True,,0,,Update_001
Slippages,TSK-045,Task 045,2025-07-29,,2025-08-01,2025-09-05,35,False,0,0.0,,IP,False,True,True,High,4,Risk Level: High (+2 points); On Critical Path (+2 points),Update_001
Slippages,TSK-046,Task 046,2025-04-22,,2025-04-19,2025-06-03,45,False,0,0.0,,,False,False,True,High,2,Risk Level: High (+2 points),Update_001
Slippages,TSK-047,Task 047,2025-07-28,,2025-07-30,2025-09-07,39,False,0,0.0,13,Not Started,True,False,True,High,3,Risk Level: High (+2 points); Milestone Task (+1 point),Update_001
Slippages,TSK-048,Task 048,2025-09-27,,2025-09-25,2025-10-17,22,False,0,0.0,,Complete,False,False,False,H,2,Risk Level: H (+2 points),Update_001
Slippages,TSK-049,Task 049,2025-09-17,,2025-09-15,2025-11-03,49,False,0,0.0,0.17621217355544805,,True,False,True,High,3,Risk Level: High (+2 points); Milestone Task (+1 point),Update_001
Slippages,TSK-050,Task 050,2025-08-04,,2025-08-02,2025-09-19,48,False,0,0.0,,Complete,False,True,False,L,2,On Critical Path (+2 points),Update_001
Slippages,TSK-051,Task 051,2024-12-10,,2024-12-10,2025-01-06,27,False,0,0.0,15,IP,True,True,True,High,5,Risk Level: High (+2 points); On Critical Path (+2 points); Milestone Task (+1 point),Update_001
Slippages,TSK-052,Task 052,2025-09-02,,2025-09-05,2025-10-17,42,False,0,0.0,,Not Started,False,False,True,L,0,,Update_001
Slippages,TSK-053,Task 053,2024-11-26,,2024-11-27,2025-01-10,44,False,0,0.0,,Not Started,False,False,True,Low,0,,Update_001
Slippages,TSK-054,Task 054,2024-12-31,,2024-12-30,2025-01-15,16,False,0,0.0,,Complete,False,True,False,Medium,3,Risk Level: Medium (+1 points); On Critical Path (+2 points),Update_001
Slippages,TSK-055,Task 055,2025-04-05,,2025-04-04,2025-04-24,20,False,0,0.0,40,Not Started,False,True,True,L,2,On Critical Path (+2 points),Update_001
Slippages,TSK-056,Task 056,2025-10-08,,2025-10-10,2025-10-30,20,False,0,0.0,0.08980352869815389,Not Started,True,False,True,Low,1,Milestone Task (+1 point),Update_001
Slippages,TSK-057,Task 057,2025-04-26,,2025-04-28,2025-05-25,27,False,0,0.0,,Complete,False,False,False,Low,0,,Update_001
Slippages,TSK-058,Task 058,2024-11-30,2025-01-07,2024-11-28,2024-12-23,25,True,15,60.0,100%,Complete,False,False,False,,2,Delayed by 15 days (+2 points),Update_001
Slippages,TSK-059,Task 059,2025-10-05,,2025-10-03,2025-11-22,50,False,0,0.0,56%,In Progress,False,False,True,High,2,Risk Level: High (+2 points),Update_001
Slippages,TSK-060,Task 060,2024-11-25,,2024-11-27,2025-01-09,43,False,0,0.0,55,IP,True,True,True,Medium,4,Risk Level: Medium (+1 points); On Critical Path (+2 points); Milestone Task (+1 point),Update_001
Slippages,TSK-061,Task 061,2025-09-21,,2025-09-23,2025-11-07,45,False,0,0.0,81,Not Started,False,False,True,,0,,Update_001
Slippages,TSK-062,Task 062,2025-04-29,,2025-04-29,2025-06-02,34,False,0,0.0,81%,Complete,False,False,False,L,0,,Update_001
Slippages,TSK-063,Task 063,2025-03-23,,2025-03-24,2025-05-16,53,False,0,0.0,23%,Not Started,True,True,True,L,3,On Critical Path (+2 points); Milestone Task (+1 point),Update_001
Slippages,TSK-064,Task 064,2025-09-27,,2025-09-30,2025-11-03,34,False,0,0.0,,Not Started,True,False,True,Medium,2,Risk Level: Medium (+1 points); Milestone Task (+1 point),Update_001
Slippages,TSK-065,Task 065,2025-04-19,,2025-04-20,2025-06-05,46,False,0,0.0,42%,Complete,False,False,False,L,0,,Update_001
Slippages,TSK-066,Task 066,2025-06-22,,2025-06-23,2025-08-21,59,False,0,0.0,,In Progress,False,True,True,H,4,Risk Level: H (+2 points); On Critical Path (+2 points),Update_001
Slippages,TSK-067,Task 067,2025-05-27,,2025-05-24,2025-06-30,37,False,0,0.0,78%,Complete,False,True,False,H,4,Risk Level: H (+2 points); On Critical Path (+2 points),Update_001
Slippages,TSK-068,Task 068,2025-07-20,,2025-07-19,2025-09-05,48,False,0,0.0,67%,In Progress,False,False,True,High,2,Risk Level: High (+2 points),Update_001
Slippages,TSK-069,Task 069,2025-09-16,,2025-09-17,2025-10-17,30,False,0,0.0,,In Progress,False,False,True,L,0,,Update_001
Slippages,TSK-070,Task 070,2024-12-25,,2024-12-28,2025-02-03,37,False,0,0.0,,In Progress,False,False,True,H,2,Risk Level: H (+2 points),Update_001
Slippages,TSK-071,Task 071,2025-08-02,,2025-08-03,2025-09-21,49,False,0,0.0,,Complete,False,False,False,H,2,Risk Level: H (+2 points),Update_001
Slippages,TSK-072,Task 072,2025-01-28,,2025-01-28,2025-03-28,59,False,0,0.0,,,False,True,True,H,4,Risk Level: H (+2 points); On Critical Path (+2 points),Update_001
Slippages,TSK-073,Task 073,2025-03-17,,2025-03-17,2025-04-28,42,False,0,0.0,44%,,False,True,True,L,2,On Critical Path (+2 points),Update_001
Slippages,TSK-074,Task 074,2024-11-17,,2024-11-17,2024-12-16,29,False,0,0.0,71%,Not Started,False,False,True,Medium,1,Risk Level: Medium (+1 points),Update_001
Slippages,TSK-075,Task 075,2025-01-13,,2025-01-10,2025-02-18,39,False,0,0.0,84%,Complete,False,False,False,H,2,Risk Level: H (+2 points),Update_001
