project_name,task_id,task_name,actual_start,actual_finish,baseline_start,baseline_end,baseline_duration,is_delayed,delay_days,delay_percentage,percent_complete,status,is_milestone,is_critical,is_active,risk_flag,severity_score,severity_factors,update_phase
Alpha,TSK-043,Task 043,2024-11-08,2024-12-26,2024-11-05,2024-11-24,19,False,0,0.0,100%,Complete,False,True,False,Medium,0,,Update_007
Alpha,TSK-044,Task 044,2025-06-23,2025-08-25,2025-06-26,2025-07-29,33,False,0,0.0,100%,Complete,True,False,False,H,0,,Update_007
Alpha,TSK-045,Task 045,2025-04-07,2025-07-05,2025-04-06,2025-06-05,60,False,0,0.0,100%,Complete,False,True,False,,0,,Update_007
Alpha,TSK-046,Task 046,2025-10-29,2026-02-05,2025-10-27,2025-11-08,12,False,0,0.0,100%,Complete,False,False,False,High,0,,Update_007
Alpha,TSK-047,Task 047,2025-01-01,,2025-01-04,2025-02-02,29,False,0,0.0,38%,IP,False,True,True,,2,On Critical Path (+2 points),Update_007
Alpha,TSK-048,Task 048,2025-06-03,2025-08-01,2025-05-31,2025-07-18,48,False,0,0.0,100%,Complete,False,False,False,Low,0,,Update_007
Alpha,TSK-049,Task 049,2025-08-28,2025-11-12,2025-08-29,2025-09-25,27,False,0,0.0,100%,Complete,False,False,False,L,0,,Update_007
Alpha,TSK-050,Task 050,2025-05-22,2025-08-10,2025-05-23,2025-06-19,27,False,0,0.0,100%,Complete,True,False,False,Medium,0,,Update_007
Alpha,TSK-051,Task 051,2024-12-11,2025-03-25,2024-12-13,2025-01-28,46,False,0,0.0,100%,Complete,True,True,False,H,0,,Update_007
Alpha,TSK-052,Task 052,2025-05-28,2025-09-17,2025-05-27,2025-07-17,51,False,0,0.0,100%,Complete,False,False,False,H,0,,Update_007
Alpha,TSK-053,Task 053,2025-01-04,2025-04-21,2025-01-02,2025-03-01,58,False,0,0.0,100%,Complete,False,False,False,High,0,,Update_007
Alpha,TSK-054,Task 054,2025-09-06,2025-12-31,2025-09-08,2025-11-06,59,False,0,0.0,100%,Complete,False,False,False,,0,,Update_007
Alpha,TSK-055,Task 055,2025-01-15,2025-03-19,2025-01-13,2025-03-05,51,False,0,0.0,100%,Complete,True,False,False,Medium,0,,Update_007
Alpha,TSK-056,Task 056,2024-12-18,2025-01-12,2024-12-16,2024-12-29,13,False,0,0.0,100%,Complete,False,True,False,H,0,,Update_007
Alpha,TSK-057,Task 057,2025-03-01,2025-04-17,2025-03-03,2025-03-23,20,True,25,125.0,100%,Complete,True,True,False,Low,6,Delayed by 25 days (+3 points); On Critical Path (+2 points); Milestone Task (+1 point),Update_007
Alpha,TSK-058,Task 058,2025-03-14,2025-05-25,2025-03-11,2025-04-15,35,False,0,0.0,100%,Complete,False,False,False,,0,,Update_007
Alpha,TSK-059,Task 059,2025-03-06,2025-03-20,2025-03-08,2025-03-25,17,False,0,0.0,100%,Complete,False,False,False,High,0,,Update_007
Alpha,TSK-060,Task 060,2025-04-10,2025-08-25,2025-04-10,2025-05-06,26,False,0,0.0,100%,Complete,False,False,False,H,0,,Update_007
Alpha,TSK-061,Task 061,2025-04-10,2025-05-17,2025-04-10,2025-05-15,35,False,0,0.0,100%,Complete,False,False,False,,0,,Update_007
Alpha,TSK-062,Task 062,2025-10-09,2026-02-09,2025-10-11,2025-11-29,49,False,0,0.0,100%,Complete,False,False,False,High,0,,Update_007
Alpha,TSK-063,Task 063,2025-07-17,2025-09-28,2025-07-15,2025-08-15,31,False,0,0.0,100%,Complete,False,False,False,Medium,0,,Update_007
Alpha,TSK-064,Task 064,2024-11-29,2024-12-29,2024-11-30,2024-12-24,24,False,0,0.0,100%,Complete,False,False,False,H,0,,Update_007
Alpha,TSK-065,Task 065,2025-02-04,2025-04-27,2025-02-01,2025-03-02,29,False,0,0.0,100%,Complete,False,False,False,H,0,,Update_007
Alpha,TSK-066,Task 066,2025-10-19,2025-11-07,2025-10-19,2025-10-29,10,False,0,0.0,100%,Complete,True,False,False,High,0,,Update_007
Alpha,TSK-067,Task 067,2025-05-12,2025-08-01,2025-05-15,2025-07-01,47,False,0,0.0,100%,Complete,False,True,False,High,0,,Update_007
Alpha,TSK-068,Task 068,2024-11-18,2024-12-30,2024-11-16,2024-12-17,31,False,0,0.0,100%,Complete,False,False,False,Medium,0,,Update_007
Alpha,TSK-069,Task 069,2025-04-02,2025-07-11,2025-04-03,2025-05-31,58,False,0,0.0,100%,Complete,True,True,False,Low,0,,Update_007
Alpha,TSK-070,Task 070,2025-08-23,2025-09-01,2025-08-24,2025-10-18,55,False,0,0.0,100%,Complete,True,False,False,Low,0,,Update_007
Alpha,TSK-071,Task 071,2025-03-07,,2025-03-09,2025-03-21,12,False,0,0.0,42%,In Progress,False,False,True,L,0,,Update_007
Alpha,TSK-072,Task 072,2025-07-01,2025-08-01,2025-07-02,2025-07-12,10,False,0,0.0,100%,Complete,True,False,False,Low,0,,Update_007
Alpha,TSK-073,Task 073,2025-08-29,2025-11-18,2025-08-26,2025-09-28,33,False,0,0.0,100%,Complete,False,False,False,L,0,,Update_007
Alpha,TSK-074,Task 074,2025-03-20,2025-06-03,2025-03-21,2025-04-25,35,False,0,0.0,100%,Complete,False,False,False,High,0,,Update_007
Alpha,TSK-075,Task 075,2025-06-03,2025-06-19,2025-06-05,2025-08-04,60,False,0,0.0,100%,Complete,True,False,False,L,0,,Update_007
