project_name,task_id,task_name,actual_start,actual_finish,baseline_start,baseline_end,baseline_duration,is_delayed,delay_days,delay_percentage,percent_complete,status,is_milestone,is_critical,is_active,risk_flag,severity_score,severity_factors,update_phase
Updates,TSK-056,Task 056,2025-07-14,,2025-07-13,2025-08-20,38,False,0,0.0,80%,In Progress,False,False,True,High,2,Risk Level: High (+2 points),Update_002
Updates,TSK-057,Task 057,2025-05-03,2025-08-05,2025-04-30,2025-06-24,55,True,42,76.4,100%,Complete,False,False,False,H,7,Delayed by 42 days (+5 points); Risk Level: H (+2 points),Update_002
Updates,TSK-058,Task 058,2025-02-10,,2025-02-12,2025-04-13,60,False,0,0.0,0.14189058939305124,Started,False,False,True,Medium,1,Risk Level: Medium (+1 points),Update_002
Updates,TSK-059,Task 059,2025-04-19,,2025-04-20,2025-05-20,30,False,0,0.0,0.47,In Progress,False,True,True,,2,On Critical Path (+2 points),Update_002
Updates,TSK-060,Task 060,2024-11-24,,2024-11-25,2024-12-28,33,False,0,0.0,,Started,False,False,True,H,2,Risk Level: H (+2 points),Update_002
Updates,TSK-061,Task 061,2025-07-23,,2025-07-23,2025-08-07,15,False,0,0.0,11%,Started,False,False,True,,0,,Update_002
Updates,TSK-062,Task 062,2025-05-12,2025-07-19,2025-05-09,2025-05-28,19,True,52,273.7,Complete,Complete,False,True,False,Low,7,Delayed by 52 days (+5 points); On Critical Path (+2 points),Update_002
Updates,TSK-063,Task 063,2024-12-26,2025-03-15,2024-12-24,2025-01-26,33,True,48,145.5,Complete,Complete,False,True,False,Medium,8,Delayed by 48 days (+5 points); Risk Level: Medium (+1 points); On Critical Path (+2 points),Update_002
Updates,TSK-064,Task 064,2025-05-20,2025-08-11,2025-05-22,2025-07-10,49,True,32,65.3,1.0,Complete,True,False,False,High,7,Delayed by 32 days (+4 points); Risk Level: High (+2 points); Milestone Task (+1 point),Update_002
Updates,TSK-065,Task 065,2025-01-02,,2025-01-03,2025-02-24,52,False,0,0.0,59%,IP,True,False,True,,1,Milestone Task (+1 point),Update_002
Updates,TSK-066,Task 066,2024-11-08,2024-12-05,2024-11-09,2024-12-07,28,False,-2,-7.1,100%,Complete,True,False,False,Medium,2,Risk Level: Medium (+1 points); Milestone Task (+1 point),Update_002
Updates,TSK-067,Task 067,2025-03-05,2025-05-25,2025-03-05,2025-04-24,50,True,31,62.0,Complete,Complete,True,False,False,High,7,Delayed by 31 days (+4 points); Risk Level: High (+2 points); Milestone Task (+1 point),Update_002
Updates,TSK-068,Task 068,2025-05-21,2025-08-28,2025-05-23,2025-07-08,46,True,51,110.9,100%,Complete,False,True,False,Low,7,Delayed by 51 days (+5 points); On Critical Path (+2 points),Update_002
Updates,TSK-069,Task 069,2025-05-29,2025-08-01,2025-05-31,2025-07-11,41,True,21,51.2,Complete,Complete,False,False,False,High,5,Delayed by 21 days (+3 points); Risk Level: High (+2 points),Update_002
Updates,TSK-070,Task 070,2025-10-17,2026-01-15,2025-10-15,2025-12-05,51,True,41,80.4,100%,Complete,False,False,False,Medium,6,Delayed by 41 days (+5 points); Risk Level: Medium (+1 points),Update_002
Updates,TSK-071,Task 071,2025-08-31,2025-10-15,2025-08-28,2025-10-09,42,False,0,0.0,100%,Complete,False,True,False,L,0,,Update_002
Updates,TSK-072,Task 072,2025-07-06,2025-09-01,2025-07-09,2025-08-09,31,True,23,74.2,100%,Complete,True,False,False,H,6,Delayed by 23 days (+3 points); Risk Level: H (+2 points); Milestone Task (+1 point),Update_002
Updates,TSK-073,Task 073,2025-02-20,2025-04-29,2025-02-18,2025-03-10,20,True,50,250.0,Complete,Complete,False,False,False,Medium,6,Delayed by 50 days (+5 points); Risk Level: Medium (+1 points),Update_002
Updates,TSK-074,Task 074,2025-07-03,,2025-06-30,2025-08-04,35,False,0,0.0,13%,IP,False,True,True,L,2,On Critical Path (+2 points),Update_002
Updates,TSK-075,Task 075,2025-02-11,2025-04-01,2025-02-08,2025-03-25,45,False,0,0.0,100%,Complete,False,False,False,,0,,Update_002
