task_id,task_name,actual_start,actual_finish,baseline_start,baseline_end,percent_complete,duration,status,is_milestone,is_critical,risk_flag,severity_score,update_phase
TSK-038,Task 038,2025-09-01,,2025-09-01,2025-10-01,0.43340515181151695,,IP,False,TRUE,Medium,0.84,Update_001
TSK-039,Task 039,2025-03-10,,2025-03-11,2025-04-04,49,10,Complete,TRUE,True,Medium,,Update_001
TSK-040,Task 040,2024-12-04,,2024-12-03,2024-12-26,0.8454478983434304,2 wks,,False,,H,0.91,Update_001
TSK-041,Task 041,2025-09-26,,2025-09-29,2025-11-12,14,,In Progress,False,TRUE,,0.66,Update_001
TSK-042,Task 042,2025-01-02,,2024-12-31,2025-02-05,,,IP,False,Yes,Medium,,Update_001
TSK-043,Task 043,2025-02-25,,2025-02-23,2025-03-19,,25,,0,1,High,0.35,Update_001
TSK-044,Task 044,2025-04-07,,2025-04-10,2025-05-03,85,33,,,,Low,,Update_001
TSK-045,Task 045,2025-02-13,,2025-02-11,2025-03-06,60%,5 wks,Complete,TRUE,,High,,Update_001
TSK-046,Task 046,2025-05-06,,2025-05-04,2025-05-27,,,Not Started,False,FALSE,,0.08,Update_001
TSK-047,Task 047,2025-01-01,,2024-12-30,2025-02-24,14%,21,IP,No,0,,0.33,Update_001
TSK-048,Task 048,2025-06-26,,2025-06-25,2025-08-19,75,,In Progress,1,1,Low,,Update_001
TSK-049,Task 049,2025-05-25,2025-05-30,2025-05-23,2025-06-03,1.0,44,Complete,1,TRUE,Medium,0.13,Update_001
TSK-050,Task 050,2025-07-24,,2025-07-22,2025-09-08,82%,9 days,IP,0,False,High,0.66,Update_001
