task_id,task_name,actual_start,actual_finish,baseline_start,baseline_end,percent_complete,duration,status,is_milestone,is_critical,risk_flag,severity_score,update_phase
TSK-032,Task 032,2025-09-30,2025-10-26,2025-10-02,2025-10-20,1.0,7 days,Complete,False,No,,0.74,Update_005
TSK-033,Task 033,2025-08-22,,2025-08-23,2025-09-22,0.4141719194147932,1 wks,In Progress,No,True,L,,Update_005
TSK-034,Task 034,2025-08-23,2025-09-09,2025-08-23,2025-09-05,100%,9 days,Complete,FALSE,False,,0.89,Update_005
TSK-035,Task 035,2025-01-06,,2025-01-06,2025-02-24,,10 days,In Progress,False,FALSE,Low,,Update_005
TSK-036,Task 036,2025-07-03,2025-08-31,2025-06-30,2025-08-27,100%,5 days,Complete,No,FALSE,,0.77,Update_005
TSK-037,Task 037,2025-06-01,,2025-06-03,2025-06-16,0.729612232103367,5,IP,No,,,,Update_005
TSK-038,Task 038,2025-09-01,2025-11-12,2025-09-01,2025-10-01,100%,,Complete,False,TRUE,Medium,0.12,Update_005
TSK-039,Task 039,2025-03-10,,2025-03-11,2025-04-04,0.4592819042012675,4 days,IP,TRUE,True,,0.53,Update_005
TSK-040,Task 040,2024-12-04,2024-12-23,2024-12-03,2024-12-26,100%,1 wks,Complete,False,,H,0.66,Update_005
TSK-041,Task 041,2025-09-26,2025-11-23,2025-09-29,2025-11-12,Complete,27,Complete,False,TRUE,Low,0.1,Update_005
TSK-042,Task 042,2025-01-02,,2024-12-31,2025-02-05,0.6791176535900386,17,IP,False,Yes,L,0.45,Update_005
TSK-043,Task 043,2025-02-25,2025-04-24,2025-02-23,2025-03-19,100%,,Complete,0,1,Low,0.94,Update_005
TSK-044,Task 044,2025-04-07,2025-05-04,2025-04-10,2025-05-03,100%,4 days,Complete,,,Low,,Update_005
TSK-045,Task 045,2025-02-13,,2025-02-11,2025-03-06,0.42070696280135256,1 wks,IP,TRUE,,L,,Update_005
TSK-046,Task 046,2025-05-06,,2025-05-04,2025-05-27,48%,3 days,IP,False,FALSE,,,Update_005
TSK-047,Task 047,2025-01-01,2025-03-12,2024-12-30,2025-02-24,100%,,Complete,No,0,Medium,,Update_005
TSK-048,Task 048,2025-06-26,2025-09-21,2025-06-25,2025-08-19,100%,1 wks,Complete,1,1,High,0.37,Update_005
TSK-049,Task 049,2025-05-25,2025-06-03,2025-05-23,2025-06-03,Complete,,Complete,1,TRUE,,0.87,Update_005
TSK-050,Task 050,2025-07-24,2025-10-13,2025-07-22,2025-09-08,Complete,3 wks,Complete,0,False,Low,,Update_005
