project_name,task_id,task_name,start_date,end_date,baseline_start,baseline_end,duration,percent_complete,update_phase,is_critical,slip_days,severity_score,change_type
Updates,tsk-034,Task 034,2025-05-30,2025-07-13,2025-05-30,2025-07-16,44.0,0.744714248405407,Update_009,False,-3.0,0.0,No Change
Updates,tsk-035,Task 035,2024-12-20,2025-04-21,2024-12-20,2025-02-02,122.0,1.0,Update_009,False,78.0,10.0,No Change
Updates,tsk-036,Task 036,2025-08-14,2025-10-01,2025-08-12,2025-08-29,48.0,1.0,Update_009,True,33.0,10.0,No Change
Updates,tsk-037,Task 037,2025-03-08,2025-04-16,2025-03-09,2025-04-06,39.0,1.0,Update_009,False,10.0,10.0,No Change
Updates,tsk-038,Task 038,2025-01-05,2025-03-17,2025-01-08,2025-03-07,71.0,1.0,Update_009,False,10.0,10.0,No Change
Updates,tsk-039,Task 039,2025-02-03,2025-04-23,2025-02-04,2025-02-24,79.0,1.0,Update_009,True,58.0,10.0,No Change
Updates,tsk-040,Task 040,2025-01-19,2025-04-02,2025-01-18,2025-03-12,73.0,0.156113124567257,Update_009,False,21.0,10.0,No Change
Updates,tsk-041,Task 041,2025-02-28,2025-05-16,2025-02-26,2025-03-22,77.0,1.0,Update_009,False,55.0,10.0,Slipped Further
Updates,tsk-042,Task 042,2025-02-07,2025-02-21,2025-02-04,2025-02-24,14.0,0.8180850328665918,Update_009,False,-3.0,0.0,No Change
Updates,tsk-043,Task 043,2025-07-04,2025-09-15,2025-07-04,2025-08-25,73.0,1.0,Update_009,False,21.0,10.0,No Change
Updates,tsk-044,Task 044,2025-05-25,2025-08-21,2025-05-23,2025-06-21,88.0,1.0,Update_009,False,61.0,10.0,No Change
Updates,tsk-045,Task 045,2025-05-03,2025-05-21,2025-05-04,2025-05-23,18.0,0.29234428986558925,Update_009,False,-2.0,0.0,No Change
Updates,tsk-046,Task 046,2025-10-16,2025-12-24,2025-10-15,2025-11-29,69.0,1.0,Update_009,False,25.0,10.0,No Change
Updates,tsk-047,Task 047,2025-04-12,2025-06-12,2025-04-12,2025-05-30,61.0,1.0,Update_009,False,13.0,10.0,No Change
Updates,tsk-048,Task 048,2025-04-19,2025-08-15,2025-04-20,2025-06-04,118.0,1.0,Update_009,False,72.0,10.0,No Change
Updates,tsk-049,Task 049,2025-05-03,2025-06-18,2025-05-05,2025-05-21,46.0,1.0,Update_009,True,28.0,10.0,No Change
Updates,tsk-050,Task 050,2024-11-25,2024-12-12,2024-11-22,2024-12-16,17.0,0.6259364533050467,Update_009,False,-4.0,0.0,No Change
Updates,tsk-051,Task 051,2025-01-30,2025-04-22,2025-01-28,2025-03-25,82.0,1.0,Update_009,True,28.0,10.0,No Change
Updates,tsk-052,Task 052,2025-09-09,2025-10-15,2025-09-06,2025-10-12,36.0,0.8349439212130451,Update_009,True,3.0,8.0,No Change
Updates,tsk-053,Task 053,2024-11-07,2025-01-30,2024-11-07,2025-01-06,84.0,1.0,Update_009,False,24.0,10.0,No Change
Updates,tsk-054,Task 054,2025-03-24,2025-04-30,2025-03-21,2025-05-05,37.0,1.0,Update_009,True,-5.0,0.0,No Change
Updates,tsk-055,Task 055,2024-12-17,2025-01-23,2024-12-15,2025-01-22,37.0,0.6889067727422638,Update_009,False,1.0,1.0,No Change
Updates,tsk-056,Task 056,2025-07-14,2025-09-27,2025-07-13,2025-08-20,75.0,0.5177863038167672,Update_009,False,38.0,10.0,No Change
Updates,tsk-057,Task 057,2025-05-03,2025-08-14,2025-04-30,2025-06-24,103.0,0.9087150157293142,Update_009,False,51.0,10.0,No Change
Updates,tsk-058,Task 058,2025-02-10,2025-05-01,2025-02-12,2025-04-13,80.0,1.0,Update_009,False,18.0,10.0,No Change
Updates,tsk-059,Task 059,2025-04-19,2025-05-27,2025-04-20,2025-05-20,38.0,1.0,Update_009,True,7.0,10.0,No Change
Updates,tsk-060,Task 060,2024-11-24,2025-02-22,2024-11-25,2024-12-28,90.0,0.2569196274307358,Update_009,False,56.0,10.0,No Change
Updates,tsk-061,Task 061,2025-07-23,2025-08-03,2025-07-23,2025-08-07,11.0,0.6828954537253595,Update_009,False,-4.0,0.0,No Change
Updates,tsk-062,Task 062,2025-05-12,2025-07-19,2025-05-09,2025-05-28,68.0,0.9476125203798942,Update_009,True,52.0,10.0,No Change
Updates,tsk-063,Task 063,2024-12-26,2025-03-15,2024-12-24,2025-01-26,79.0,1.0,Update_009,True,48.0,10.0,No Change
Updates,tsk-064,Task 064,2025-05-20,2025-08-11,2025-05-22,2025-07-10,83.0,0.38950807319995384,Update_009,False,32.0,10.0,No Change
Updates,tsk-065,Task 065,2025-01-02,2025-03-22,2025-01-03,2025-02-24,79.0,1.0,Update_009,False,26.0,10.0,No Change
Updates,tsk-066,Task 066,2024-11-08,2024-12-05,2024-11-09,2024-12-07,27.0,0.798749700738379,Update_009,False,-2.0,0.0,No Change
Updates,tsk-067,Task 067,2025-03-05,2025-05-25,2025-03-05,2025-04-24,81.0,0.7702274051627106,Update_009,False,31.0,10.0,No Change
Updates,tsk-068,Task 068,2025-05-21,2025-08-28,2025-05-23,2025-07-08,99.0,0.3385801935579671,Update_009,True,51.0,10.0,No Change
Updates,tsk-069,Task 069,2025-05-29,2025-08-01,2025-05-31,2025-07-11,64.0,1.0,Update_009,False,21.0,10.0,No Change
Updates,tsk-070,Task 070,2025-10-17,2026-01-15,2025-10-15,2025-12-05,90.0,0.8669008659436934,Update_009,False,41.0,10.0,No Change
Updates,tsk-071,Task 071,2025-08-31,2025-10-21,2025-08-28,2025-10-09,51.0,0.20098128345817617,Update_009,True,12.0,10.0,No Change
Updates,tsk-072,Task 072,2025-07-06,2025-09-01,2025-07-09,2025-08-09,57.0,1.0,Update_009,False,23.0,10.0,No Change
Updates,tsk-073,Task 073,2025-02-20,2025-05-02,2025-02-18,2025-03-10,71.0,0.31667577051791995,Update_009,False,53.0,10.0,No Change
Updates,tsk-074,Task 074,2025-07-03,2025-09-28,2025-06-30,2025-08-04,87.0,0.8050918967878699,Update_009,True,55.0,10.0,No Change
Updates,tsk-075,Task 075,2025-02-11,2025-04-01,2025-02-08,2025-03-25,49.0,1.0,Update_009,False,7.0,7.0,No Change
Updates,tsk-001,Task 001,2025-07-09,2025-08-24,2025-07-11,2025-07-29,46.0,1.0,Update_008,False,26.0,10.0,No Change
Updates,tsk-002,Task 002,2025-05-04,2025-07-14,2025-05-07,2025-06-19,71.0,0.14178162179901618,Update_008,False,25.0,10.0,No Change
Updates,tsk-003,Task 003,2025-04-27,2025-05-27,2025-04-30,2025-05-10,30.0,0.6863888915389591,Update_008,True,17.0,10.0,No Change
Updates,tsk-004,Task 004,2025-05-25,2025-09-10,2025-05-24,2025-07-20,108.0,0.6529057151678122,Update_008,True,52.0,10.0,No Change
Updates,tsk-005,Task 005,2025-01-20,2025-04-24,2025-01-17,2025-02-28,94.0,0.7747318957299032,Update_008,False,55.0,10.0,No Change
Updates,tsk-006,Task 006,2024-11-25,2024-12-12,2024-11-26,2024-12-09,17.0,1.0,Update_008,False,3.0,3.0,No Change
Updates,tsk-007,Task 007,2025-02-09,2025-04-08,2025-02-08,2025-03-22,58.0,0.7199421023789261,Update_008,False,17.0,10.0,No Change
Updates,tsk-008,Task 008,2025-01-28,2025-03-06,2025-01-28,2025-03-08,37.0,0.4887888647731798,Update_008,True,-2.0,3.0,No Change
Updates,tsk-009,Task 009,2025-04-08,2025-05-16,2025-04-07,2025-04-29,38.0,0.9310515671279508,Update_008,True,17.0,10.0,No Change
Updates,tsk-010,Task 010,2025-04-23,2025-09-05,2025-04-24,2025-06-12,135.0,0.75706868443079,Update_008,True,85.0,10.0,No Change
Updates,tsk-011,Task 011,2025-10-10,2025-11-11,2025-10-07,2025-10-21,32.0,1.0,Update_008,True,21.0,10.0,No Change
Updates,tsk-012,Task 012,2025-03-09,2025-04-21,2025-03-12,2025-04-16,43.0,0.33084787995758114,Update_008,False,5.0,5.0,No Change
Updates,tsk-013,Task 013,2025-04-17,2025-07-09,2025-04-14,2025-06-08,83.0,1.0,Update_008,True,31.0,10.0,No Change
Updates,tsk-014,Task 014,2024-12-12,2025-03-19,2024-12-14,2025-02-10,97.0,0.01,Update_008,False,37.0,10.0,Slipped Further
Updates,tsk-015,Task 015,2025-05-12,2025-08-04,2025-05-15,2025-06-05,84.0,0.19351662033866449,Update_008,False,60.0,10.0,No Change
Updates,tsk-016,Task 016,2025-06-16,2025-10-03,2025-06-17,2025-07-16,109.0,1.0,Update_008,False,79.0,10.0,No Change
Updates,tsk-017,Task 017,2025-02-17,2025-03-28,2025-02-15,2025-03-03,39.0,0.854146084541004,Update_008,False,25.0,10.0,No Change
Updates,tsk-018,Task 018,2024-12-31,2025-02-11,2024-12-31,2025-01-19,42.0,1.0,Update_008,False,23.0,10.0,No Change
Updates,tsk-019,Task 019,2025-07-17,2025-10-02,2025-07-18,2025-08-14,77.0,1.0,Update_008,False,49.0,10.0,No Change
Updates,tsk-020,Task 020,2025-04-10,2025-07-08,2025-04-07,2025-05-24,89.0,1.0,Update_008,False,45.0,10.0,No Change
Updates,tsk-021,Task 021,2024-12-21,2025-02-25,2024-12-23,2025-02-04,66.0,1.0,Update_008,False,21.0,10.0,No Change
Updates,tsk-022,Task 022,2025-08-22,2025-09-21,2025-08-21,2025-09-01,30.0,0.01,Update_008,False,20.0,10.0,Slipped Further
Updates,tsk-023,Task 023,2025-01-11,2025-01-30,2025-01-14,2025-01-30,19.0,1.0,Update_008,False,0.0,0.0,No Change
Updates,tsk-024,Task 024,2025-02-11,2025-06-19,2025-02-14,2025-03-27,128.0,0.2522831136053365,Update_008,False,84.0,10.0,No Change
Updates,tsk-025,Task 025,2025-05-06,2025-06-22,2025-05-07,2025-06-21,47.0,0.4819937181663284,Update_008,False,1.0,1.0,Initial
Updates,tsk-026,Task 026,2025-06-22,2025-08-14,2025-06-19,2025-07-25,53.0,1.0,Update_008,False,20.0,10.0,No Change
Updates,tsk-027,Task 027,2025-08-29,2025-11-18,2025-08-29,2025-10-27,81.0,1.0,Update_008,True,22.0,10.0,No Change
Updates,tsk-028,Task 028,2025-07-25,2025-09-03,2025-07-22,2025-08-11,40.0,1.0,Update_008,False,23.0,10.0,No Change
Updates,tsk-029,Task 029,2025-03-22,2025-04-25,2025-03-22,2025-04-13,34.0,0.4714178648217335,Update_008,False,12.0,10.0,No Change
Updates,tsk-030,Task 030,2024-12-02,2024-12-20,2024-12-04,2024-12-17,18.0,1.0,Update_008,False,3.0,3.0,No Change
Updates,tsk-031,Task 031,2025-05-26,2025-08-05,2025-05-26,2025-07-01,71.0,1.0,Update_008,False,35.0,10.0,No Change
Updates,tsk-032,Task 032,2025-04-12,2025-05-23,2025-04-15,2025-05-17,41.0,1.0,Update_008,True,6.0,10.0,No Change
Updates,tsk-033,Task 033,2025-06-03,2025-07-22,2025-06-03,2025-07-08,49.0,1.0,Update_008,False,14.0,10.0,No Change
Updates,tsk-034,Task 034,2025-05-30,2025-07-13,2025-05-30,2025-07-16,44.0,1.0,Update_008,False,-3.0,0.0,No Change
Updates,tsk-035,Task 035,2024-12-20,2025-04-21,2024-12-20,2025-02-02,122.0,0.13318952108656218,Update_008,False,78.0,10.0,Slipped Further
Updates,tsk-036,Task 036,2025-08-14,2025-10-01,2025-08-12,2025-08-29,48.0,0.9044433163817209,Update_008,True,33.0,10.0,No Change
Updates,tsk-037,Task 037,2025-03-08,2025-04-16,2025-03-09,2025-04-06,39.0,0.46246103894647617,Update_008,False,10.0,10.0,No Change
Updates,tsk-038,Task 038,2025-01-05,2025-03-17,2025-01-08,2025-03-07,71.0,0.5596010815480521,Update_008,False,10.0,10.0,No Change
Updates,tsk-039,Task 039,2025-02-03,2025-04-23,2025-02-04,2025-02-24,79.0,1.0,Update_008,True,58.0,10.0,No Change
Updates,tsk-040,Task 040,2025-01-19,2025-04-02,2025-01-18,2025-03-12,73.0,1.0,Update_008,False,21.0,10.0,No Change
Updates,tsk-041,Task 041,2025-02-28,2025-05-09,2025-02-26,2025-03-22,70.0,1.0,Update_008,False,48.0,10.0,No Change
Updates,tsk-042,Task 042,2025-02-07,2025-02-21,2025-02-04,2025-02-24,14.0,1.0,Update_008,False,-3.0,0.0,No Change
Updates,tsk-043,Task 043,2025-07-04,2025-09-15,2025-07-04,2025-08-25,73.0,1.0,Update_008,False,21.0,10.0,No Change
Updates,tsk-044,Task 044,2025-05-25,2025-08-21,2025-05-23,2025-06-21,88.0,1.0,Update_008,False,61.0,10.0,No Change
Updates,tsk-045,Task 045,2025-05-03,2025-05-21,2025-05-04,2025-05-23,18.0,1.0,Update_008,False,-2.0,0.0,No Change
Updates,tsk-046,Task 046,2025-10-16,2025-12-24,2025-10-15,2025-11-29,69.0,0.6496595631396537,Update_008,False,25.0,10.0,No Change
Updates,tsk-047,Task 047,2025-04-12,2025-06-12,2025-04-12,2025-05-30,61.0,1.0,Update_008,False,13.0,10.0,No Change
Updates,tsk-048,Task 048,2025-04-19,2025-08-15,2025-04-20,2025-06-04,118.0,0.17639219642912918,Update_008,False,72.0,10.0,Slipped Further
Updates,tsk-049,Task 049,2025-05-03,2025-06-18,2025-05-05,2025-05-21,46.0,1.0,Update_008,True,28.0,10.0,No Change
Updates,tsk-050,Task 050,2024-11-25,2024-12-12,2024-11-22,2024-12-16,17.0,1.0,Update_008,False,-4.0,0.0,No Change
Updates,tsk-051,Task 051,2025-01-30,2025-04-22,2025-01-28,2025-03-25,82.0,1.0,Update_008,True,28.0,10.0,No Change
Updates,tsk-052,Task 052,2025-09-09,2025-10-15,2025-09-06,2025-10-12,36.0,1.0,Update_008,True,3.0,8.0,Initial
Updates,tsk-053,Task 053,2024-11-07,2025-01-30,2024-11-07,2025-01-06,84.0,0.7197663515875917,Update_008,False,24.0,10.0,No Change
Updates,tsk-054,Task 054,2025-03-24,2025-04-30,2025-03-21,2025-05-05,37.0,1.0,Update_008,True,-5.0,0.0,No Change
Updates,tsk-055,Task 055,2024-12-17,2025-01-23,2024-12-15,2025-01-22,37.0,1.0,Update_008,False,1.0,1.0,No Change
Updates,tsk-056,Task 056,2025-07-14,2025-09-27,2025-07-13,2025-08-20,75.0,1.0,Update_008,False,38.0,10.0,No Change
Updates,tsk-057,Task 057,2025-05-03,2025-08-14,2025-04-30,2025-06-24,103.0,1.0,Update_008,False,51.0,10.0,No Change
Updates,tsk-058,Task 058,2025-02-10,2025-05-01,2025-02-12,2025-04-13,80.0,1.0,Update_008,False,18.0,10.0,No Change
Updates,tsk-059,Task 059,2025-04-19,2025-05-27,2025-04-20,2025-05-20,38.0,0.8812851421067537,Update_008,True,7.0,10.0,No Change
Updates,tsk-060,Task 060,2024-11-24,2025-02-22,2024-11-25,2024-12-28,90.0,0.9243373211226016,Update_008,False,56.0,10.0,No Change
Updates,tsk-061,Task 061,2025-07-23,2025-08-03,2025-07-23,2025-08-07,11.0,0.5985464988804946,Update_008,False,-4.0,0.0,No Change
Updates,tsk-062,Task 062,2025-05-12,2025-07-19,2025-05-09,2025-05-28,68.0,1.0,Update_008,True,52.0,10.0,No Change
Updates,tsk-063,Task 063,2024-12-26,2025-03-15,2024-12-24,2025-01-26,79.0,0.8988175050066076,Update_008,True,48.0,10.0,No Change
Updates,tsk-064,Task 064,2025-05-20,2025-08-11,2025-05-22,2025-07-10,83.0,0.32233619478701775,Update_008,False,32.0,10.0,No Change
Updates,tsk-065,Task 065,2025-01-02,2025-03-22,2025-01-03,2025-02-24,79.0,0.6950004992438994,Update_008,False,26.0,10.0,No Change
Updates,tsk-066,Task 066,2024-11-08,2024-12-05,2024-11-09,2024-12-07,27.0,1.0,Update_008,False,-2.0,0.0,No Change
Updates,tsk-067,Task 067,2025-03-05,2025-05-25,2025-03-05,2025-04-24,81.0,0.18399372809808529,Update_008,False,31.0,10.0,No Change
Updates,tsk-068,Task 068,2025-05-21,2025-08-28,2025-05-23,2025-07-08,99.0,0.9058362758773533,Update_008,True,51.0,10.0,No Change
Updates,tsk-069,Task 069,2025-05-29,2025-08-01,2025-05-31,2025-07-11,64.0,0.600878004132497,Update_008,False,21.0,10.0,No Change
Updates,tsk-070,Task 070,2025-10-17,2026-01-15,2025-10-15,2025-12-05,90.0,1.0,Update_008,False,41.0,10.0,No Change
Updates,tsk-071,Task 071,2025-08-31,2025-10-21,2025-08-28,2025-10-09,51.0,1.0,Update_008,True,12.0,10.0,Slipped Further
Updates,tsk-072,Task 072,2025-07-06,2025-09-01,2025-07-09,2025-08-09,57.0,0.9209841721792175,Update_008,False,23.0,10.0,No Change
Updates,tsk-073,Task 073,2025-02-20,2025-05-02,2025-02-18,2025-03-10,71.0,0.945658736774805,Update_008,False,53.0,10.0,No Change
Updates,tsk-074,Task 074,2025-07-03,2025-09-28,2025-06-30,2025-08-04,87.0,1.0,Update_008,True,55.0,10.0,No Change
Updates,tsk-075,Task 075,2025-02-11,2025-04-01,2025-02-08,2025-03-25,49.0,1.0,Update_008,False,7.0,7.0,No Change
Updates,tsk-001,Task 001,NA,NA,2025-07-11 00:00:00,NA,NA,0.6930288388841002,Update_010,False,0.0,0.0,Initial
Updates,tsk-002,Task 002,NA,NA,2025-05-07 00:00:00,NA,NA,1.0,Update_010,False,0.0,0.0,Initial
Updates,tsk-003,Task 003,NA,NA,2025-04-30 00:00:00,NA,NA,1.0,Update_010,True,0.0,0.0,Initial
Updates,tsk-004,Task 004,NA,NA,2025-05-24 00:00:00,NA,NA,1.0,Update_010,True,0.0,0.0,Initial
Updates,tsk-005,Task 005,NA,NA,2025-01-17 00:00:00,NA,NA,1.0,Update_010,False,0.0,0.0,Initial
Updates,tsk-006,Task 006,NA,NA,2024-11-26 00:00:00,NA,NA,1.0,Update_010,False,0.0,0.0,Initial
Updates,tsk-007,Task 007,NA,NA,2025-02-08 00:00:00,NA,NA,1.0,Update_010,False,0.0,0.0,Initial
Updates,tsk-008,Task 008,NA,NA,2025-01-28 00:00:00,NA,NA,0.47014851144937986,Update_010,True,0.0,0.0,Initial
Updates,tsk-009,Task 009,NA,NA,2025-04-07 00:00:00,NA,NA,1.0,Update_010,True,0.0,0.0,Initial
Updates,tsk-010,Task 010,NA,NA,2025-04-24 00:00:00,NA,NA,1.0,Update_010,True,0.0,0.0,Initial
Updates,tsk-011,Task 011,NA,NA,2025-10-07 00:00:00,NA,NA,0.46101561716570455,Update_010,True,0.0,0.0,Initial
Updates,tsk-012,Task 012,NA,NA,2025-03-12 00:00:00,NA,NA,1.0,Update_010,False,0.0,0.0,Initial
Updates,tsk-013,Task 013,NA,NA,2025-04-14 00:00:00,NA,NA,1.0,Update_010,True,0.0,0.0,Initial
Updates,tsk-014,Task 014,NA,NA,2024-12-14 00:00:00,NA,NA,1.0,Update_010,False,0.0,0.0,Initial
Updates,tsk-015,Task 015,NA,NA,2025-05-15 00:00:00,NA,NA,1.0,Update_010,False,0.0,0.0,Initial
Updates,tsk-016,Task 016,NA,NA,2025-06-17 00:00:00,NA,NA,1.0,Update_010,False,0.0,0.0,Initial
Updates,tsk-017,Task 017,NA,NA,2025-02-15 00:00:00,NA,NA,0.9038414846776779,Update_010,False,0.0,0.0,Initial
Updates,tsk-018,Task 018,NA,NA,2024-12-31 00:00:00,NA,NA,0.22763093158492506,Update_010,False,0.0,0.0,Initial
Updates,tsk-019,Task 019,NA,NA,2025-07-18 00:00:00,NA,NA,1.0,Update_010,False,0.0,0.0,Initial
Updates,tsk-020,Task 020,NA,NA,2025-04-07 00:00:00,NA,NA,1.0,Update_010,False,0.0,0.0,Initial
Updates,tsk-021,Task 021,NA,NA,2024-12-23 00:00:00,NA,NA,0.13728916704566343,Update_010,False,0.0,0.0,Initial
Updates,tsk-022,Task 022,NA,NA,2025-08-21 00:00:00,NA,NA,0.941608900952992,Update_010,False,0.0,0.0,Initial
Updates,tsk-023,Task 023,NA,NA,2025-01-14 00:00:00,NA,NA,1.0,Update_010,False,0.0,0.0,Initial
Updates,tsk-024,Task 024,NA,NA,2025-02-14 00:00:00,NA,NA,1.0,Update_010,False,0.0,0.0,Initial
Updates,tsk-025,Task 025,NA,NA,2025-05-07 00:00:00,NA,NA,0.72764092706968,Update_010,False,0.0,0.0,Initial
Updates,tsk-026,Task 026,NA,NA,2025-06-19 00:00:00,NA,NA,0.9387872476123498,Update_010,False,0.0,0.0,Initial
Updates,tsk-027,Task 027,NA,NA,2025-08-29 00:00:00,NA,NA,0.6945776942498891,Update_010,True,0.0,0.0,Initial
Updates,tsk-028,Task 028,NA,NA,2025-07-22 00:00:00,NA,NA,1.0,Update_010,False,0.0,0.0,Initial
Updates,tsk-029,Task 029,NA,NA,2025-03-22 00:00:00,NA,NA,1.0,Update_010,False,0.0,0.0,Initial
Updates,tsk-030,Task 030,NA,NA,2024-12-04 00:00:00,NA,NA,1.0,Update_010,False,0.0,0.0,Initial
Updates,tsk-031,Task 031,NA,NA,2025-05-26 00:00:00,NA,NA,1.0,Update_010,False,0.0,0.0,Initial
Updates,tsk-032,Task 032,NA,NA,2025-04-15 00:00:00,NA,NA,1.0,Update_010,True,0.0,0.0,Initial
Updates,tsk-033,Task 033,NA,NA,2025-06-03 00:00:00,NA,NA,1.0,Update_010,False,0.0,0.0,Initial
Updates,tsk-034,Task 034,NA,NA,2025-05-30 00:00:00,NA,NA,0.9375970363193364,Update_010,False,0.0,0.0,Initial
Updates,tsk-035,Task 035,NA,NA,2024-12-20 00:00:00,NA,NA,1.0,Update_010,False,0.0,0.0,Initial
Updates,tsk-036,Task 036,NA,NA,2025-08-12 00:00:00,NA,NA,1.0,Update_010,True,0.0,0.0,Initial
Updates,tsk-037,Task 037,NA,NA,2025-03-09 00:00:00,NA,NA,1.0,Update_010,False,0.0,0.0,Initial
Updates,tsk-038,Task 038,NA,NA,2025-01-08 00:00:00,NA,NA,0.8345013255931555,Update_010,False,0.0,0.0,Initial
Updates,tsk-039,Task 039,NA,NA,2025-02-04 00:00:00,NA,NA,1.0,Update_010,True,0.0,0.0,Initial
Updates,tsk-040,Task 040,NA,NA,2025-01-18 00:00:00,NA,NA,1.0,Update_010,False,0.0,0.0,Initial
Updates,tsk-041,Task 041,NA,NA,2025-02-26 00:00:00,NA,NA,1.0,Update_010,False,0.0,0.0,Initial
Updates,tsk-042,Task 042,NA,NA,2025-02-04 00:00:00,NA,NA,1.0,Update_010,False,0.0,0.0,Initial
Updates,tsk-043,Task 043,NA,NA,2025-07-04 00:00:00,NA,NA,1.0,Update_010,False,0.0,0.0,Initial
Updates,tsk-044,Task 044,NA,NA,2025-05-23 00:00:00,NA,NA,1.0,Update_010,False,0.0,0.0,Initial
Updates,tsk-045,Task 045,NA,NA,2025-05-04 00:00:00,NA,NA,0.6381540069280176,Update_010,False,0.0,0.0,Initial
Updates,tsk-046,Task 046,NA,NA,2025-10-15 00:00:00,NA,NA,0.873413744546471,Update_010,False,0.0,0.0,Initial
