project_name,task_id,task_name,start_date,end_date,baseline_start,baseline_end,duration,percent_complete,update_phase,is_critical,slip_days,severity_score,change_type
Slippages,tsk-057,Task 057,NA,NA,2025-04-28,NA,NA,1.0,Update_008,False,0.0,0.0,Initial
Slippages,tsk-058,Task 058,NA,NA,2024-11-28,NA,NA,1.0,Update_008,False,0.0,0.0,Initial
Slippages,tsk-059,Task 059,NA,NA,2025-10-03,NA,NA,0.9038414846776779,Update_008,False,0.0,0.0,Initial
Slippages,tsk-060,Task 060,NA,NA,2024-11-27,NA,NA,0.9044433163817209,Update_008,True,0.0,0.0,Initial
Slippages,tsk-061,Task 061,NA,NA,2025-09-23,NA,NA,0.4300551126943235,Update_008,False,0.0,0.0,Initial
Slippages,tsk-062,Task 062,NA,NA,2025-04-29,NA,NA,1.0,Update_008,False,0.0,0.0,Initial
Slippages,tsk-063,Task 063,NA,NA,2025-03-24,NA,NA,0.948150201199497,Update_008,True,0.0,0.0,Initial
Slippages,tsk-064,Task 064,NA,NA,2025-09-30,NA,NA,0.022114938119045514,Update_008,False,0.0,0.0,Initial
Slippages,tsk-065,Task 065,NA,NA,2025-04-20,NA,NA,0.45634280815191997,Update_008,False,0.0,0.0,Initial
Slippages,tsk-066,Task 066,NA,NA,2025-06-23,NA,NA,1.0,Update_008,True,0.0,0.0,Initial
Slippages,tsk-067,Task 067,NA,NA,2025-05-24,NA,NA,0.32233619478701775,Update_008,True,0.0,0.0,Initial
Slippages,tsk-068,Task 068,NA,NA,2025-07-19,NA,NA,0.904613040087026,Update_008,False,0.0,0.0,Initial
Slippages,tsk-069,Task 069,NA,NA,2025-09-17,NA,NA,0.48396223723823434,Update_008,False,0.0,0.0,Initial
Slippages,tsk-070,Task 070,NA,NA,2024-12-28,NA,NA,1.0,Update_008,False,0.0,0.0,Initial
Slippages,tsk-071,Task 071,NA,NA,2025-08-03,NA,NA,1.0,Update_008,False,0.0,0.0,Initial
Slippages,tsk-072,Task 072,NA,NA,2025-01-28,NA,NA,0.873413744546471,Update_008,True,0.0,0.0,Initial
Slippages,tsk-073,Task 073,NA,NA,2025-03-17,NA,NA,0.9243373211226016,Update_008,True,0.0,0.0,Initial
Slippages,tsk-074,Task 074,NA,NA,2024-11-17,NA,NA,1.0,Update_008,False,0.0,0.0,Initial
Slippages,tsk-075,Task 075,NA,NA,2025-01-10,NA,NA,1.0,Update_008,False,0.0,0.0,Initial
Slippages,tsk-001,Task 001,NA,NA,2025-03-21,NA,NA,0.42057032539370015,Update_009,False,0.0,0.0,Initial
Slippages,tsk-002,Task 002,NA,NA,2025-05-23,NA,NA,1.0,Update_009,False,0.0,0.0,Initial
Slippages,tsk-003,Task 003,NA,NA,2024-11-12,NA,NA,1.0,Update_009,False,0.0,0.0,Initial
Slippages,tsk-004,Task 004,NA,NA,2025-02-16,NA,NA,1.0,Update_009,False,0.0,0.0,Initial
Slippages,tsk-005,Task 005,NA,NA,2025-09-03,NA,NA,1.0,Update_009,False,0.0,0.0,Initial
Slippages,tsk-006,Task 006,NA,NA,2025-05-02,NA,NA,1.0,Update_009,False,0.0,0.0,Initial
Slippages,tsk-007,Task 007,NA,NA,2024-12-26,NA,NA,1.0,Update_009,False,0.0,0.0,Initial
Slippages,tsk-008,Task 008,NA,NA,2024-12-24,NA,NA,0.607567082113135,Update_009,True,0.0,0.0,Initial
Slippages,tsk-009,Task 009,NA,NA,2025-07-09,NA,NA,1.0,Update_009,True,0.0,0.0,Initial
Slippages,tsk-010,Task 010,NA,NA,2025-04-17,NA,NA,1.0,Update_009,True,0.0,0.0,Initial
Slippages,tsk-011,Task 011,NA,NA,2025-06-10,NA,NA,0.6529057151678122,Update_009,False,0.0,0.0,Initial
Slippages,tsk-012,Task 012,NA,NA,2024-11-05,NA,NA,1.0,Update_009,True,0.0,0.0,Initial
Slippages,tsk-013,Task 013,NA,NA,2025-03-21,NA,NA,1.0,Update_009,False,0.0,0.0,Initial
Slippages,tsk-014,Task 014,NA,NA,2025-10-11,NA,NA,1.0,Update_009,False,0.0,0.0,Initial
Slippages,tsk-015,Task 015,NA,NA,2025-06-23,NA,NA,1.0,Update_009,True,0.0,0.0,Initial
Slippages,tsk-016,Task 016,NA,NA,2025-05-18,NA,NA,1.0,Update_009,False,0.0,0.0,Initial
Slippages,tsk-017,Task 017,NA,NA,2025-05-28,NA,NA,0.941608900952992,Update_009,False,0.0,0.0,Initial
Slippages,tsk-018,Task 018,NA,NA,2024-12-25,NA,NA,0.36316016224393255,Update_009,True,0.0,0.0,Initial
Slippages,tsk-019,Task 019,NA,NA,2024-12-19,NA,NA,1.0,Update_009,False,0.0,0.0,Initial
Slippages,tsk-020,Task 020,NA,NA,2025-09-12,NA,NA,1.0,Update_009,False,0.0,0.0,Initial
Slippages,tsk-021,Task 021,NA,NA,2025-02-03,NA,NA,0.015597599524756523,Update_009,False,0.0,0.0,Initial
Slippages,tsk-022,Task 022,NA,NA,2025-02-27,NA,NA,0.9373232446382063,Update_009,True,0.0,0.0,Initial
Slippages,tsk-023,Task 023,NA,NA,2024-12-18,NA,NA,1.0,Update_009,False,0.0,0.0,Initial
Slippages,tsk-024,Task 024,NA,NA,2025-03-02,NA,NA,1.0,Update_009,False,0.0,0.0,Initial
Slippages,tsk-025,Task 025,NA,NA,2025-05-18,NA,NA,0.5443895587760108,Update_009,False,0.0,0.0,Initial
Slippages,tsk-026,Task 026,NA,NA,2025-06-15,NA,NA,0.8446023511058827,Update_009,False,0.0,0.0,Initial
Slippages,tsk-027,Task 027,NA,NA,2025-09-30,NA,NA,0.2831860127324898,Update_009,False,0.0,0.0,Initial
Slippages,tsk-028,Task 028,NA,NA,2025-01-13,NA,NA,1.0,Update_009,True,0.0,0.0,Initial
Slippages,tsk-029,Task 029,NA,NA,2024-11-10,NA,NA,1.0,Update_009,True,0.0,0.0,Initial
Slippages,tsk-030,Task 030,NA,NA,2025-05-06,NA,NA,1.0,Update_009,True,0.0,0.0,Initial
Slippages,tsk-031,Task 031,NA,NA,2024-11-22,NA,NA,1.0,Update_009,False,0.0,0.0,Initial
Slippages,tsk-032,Task 032,NA,NA,2025-05-18,NA,NA,1.0,Update_009,True,0.0,0.0,Initial
Slippages,tsk-033,Task 033,NA,NA,2025-09-28,NA,NA,1.0,Update_009,True,0.0,0.0,Initial
Slippages,tsk-034,Task 034,NA,NA,2025-02-11,NA,NA,0.8812851421067537,Update_009,False,0.0,0.0,Initial
Slippages,tsk-035,Task 035,NA,NA,2025-06-01,NA,NA,0.8576489970739523,Update_009,False,0.0,0.0,Initial
Slippages,tsk-036,Task 036,NA,NA,2025-04-04,NA,NA,1.0,Update_009,False,0.0,0.0,Initial
Slippages,tsk-037,Task 037,NA,NA,2025-09-30,NA,NA,1.0,Update_009,False,0.0,0.0,Initial
Slippages,tsk-038,Task 038,NA,NA,2025-10-28,NA,NA,0.8098034511198414,Update_009,False,0.0,0.0,Initial
Slippages,tsk-039,Task 039,NA,NA,2025-09-04,NA,NA,1.0,Update_009,False,0.0,0.0,Initial
Slippages,tsk-040,Task 040,NA,NA,2025-03-12,NA,NA,1.0,Update_009,True,0.0,0.0,Initial
Slippages,tsk-041,Task 041,NA,NA,2025-07-05,NA,NA,1.0,Update_009,True,0.0,0.0,Initial
Slippages,tsk-042,Task 042,NA,NA,2025-05-19,NA,NA,1.0,Update_009,True,0.0,0.0,Initial
Slippages,tsk-043,Task 043,NA,NA,2025-01-19,NA,NA,1.0,Update_009,False,0.0,0.0,Initial
Slippages,tsk-044,Task 044,NA,NA,2025-03-10,NA,NA,1.0,Update_009,False,0.0,0.0,Initial
Slippages,tsk-045,Task 045,NA,NA,2025-08-01,NA,NA,0.5449575596466533,Update_009,True,0.0,0.0,Initial
Slippages,tsk-046,Task 046,NA,NA,2025-04-19,NA,NA,0.9387872476123498,Update_009,False,0.0,0.0,Initial
Slippages,tsk-047,Task 047,NA,NA,2025-07-30,NA,NA,1.0,Update_009,False,0.0,0.0,Initial
Slippages,tsk-048,Task 048,NA,NA,2025-09-25,NA,NA,1.0,Update_009,False,0.0,0.0,Initial
Slippages,tsk-049,Task 049,NA,NA,2025-09-15,NA,NA,0.6533912879304589,Update_009,False,0.0,0.0,Initial
Slippages,tsk-050,Task 050,NA,NA,2025-08-02,NA,NA,1.0,Update_009,True,0.0,0.0,Initial
Slippages,tsk-051,Task 051,NA,NA,2024-12-10,NA,NA,0.005109680984685949,Update_009,True,0.0,0.0,Initial
Slippages,tsk-052,Task 052,NA,NA,2025-09-05,NA,NA,0.0473648944128169,Update_009,False,0.0,0.0,Initial
Slippages,tsk-053,Task 053,NA,NA,2024-11-27,NA,NA,1.0,Update_009,False,0.0,0.0,Initial
Slippages,tsk-054,Task 054,NA,NA,2024-12-30,NA,NA,1.0,Update_009,True,0.0,0.0,Initial
Slippages,tsk-055,Task 055,NA,NA,2025-04-04,NA,NA,1.0,Update_009,True,0.0,0.0,Initial
Slippages,tsk-056,Task 056,NA,NA,2025-10-10,NA,NA,1.0,Update_009,False,0.0,0.0,Initial
Slippages,tsk-057,Task 057,NA,NA,2025-04-28,NA,NA,0.44710043315605646,Update_009,False,0.0,0.0,Initial
