task_id,task_name,actual_start,actual_finish,baseline_start,baseline_end,percent_complete,duration,status,is_milestone,is_critical,risk_flag,severity_score,update_phase
TSK-021,Task 021,2025-04-27,2025-05-20,2025-04-25,2025-05-14,1.0,4 days,Complete,True,False,H,0.34,Update_005
TSK-022,Task 022,2025-01-11,,2025-01-10,2025-02-11,,2 days,IP,0,No,Medium,0.47,Update_005
TSK-023,Task 023,2025-04-24,2025-06-15,2025-04-25,2025-06-03,1.0,3 wks,Complete,False,FALSE,,0.55,Update_005
TSK-024,Task 024,2024-10-30,,2024-11-02,2024-12-15,,,IP,No,,Low,,Update_005
TSK-025,Task 025,2025-03-02,2025-04-09,2025-02-28,2025-03-23,100%,,Complete,True,FALSE,High,0.26,Update_005
TSK-026,Task 026,2024-12-18,2025-02-06,2024-12-20,2025-01-22,Complete,3 wks,Complete,FALSE,No,L,0.21,Update_005
TSK-027,Task 027,2025-06-26,2025-08-15,2025-06-24,2025-07-31,1.0,8,Complete,,1,,,Update_005
TSK-028,Task 028,2025-03-03,,2025-03-02,2025-03-15,42%,5 wks,In Progress,No,TRUE,,0.73,Update_005
TSK-029,Task 029,2025-08-19,,2025-08-20,2025-10-01,0.5754623766683806,,In Progress,,No,L,,Update_005
TSK-030,Task 030,2025-01-31,2025-03-28,2025-02-02,2025-02-25,Complete,44,Complete,0,Yes,High,0.04,Update_005
TSK-031,Task 031,2025-07-15,2025-08-27,2025-07-16,2025-08-26,Complete,7 days,Complete,0,1,Low,0.51,Update_005
TSK-032,Task 032,2025-03-16,2025-04-27,2025-03-13,2025-04-08,1.0,3 days,Complete,False,No,Low,0.39,Update_005
TSK-033,Task 033,2025-08-18,2025-10-02,2025-08-21,2025-09-26,100%,31,Complete,,Yes,H,,Update_005
TSK-034,Task 034,2025-08-11,2025-08-25,2025-08-10,2025-08-24,100%,4 wks,Complete,TRUE,Yes,L,,Update_005
TSK-035,Task 035,2025-06-01,2025-07-01,2025-06-02,2025-06-23,1.0,3 wks,Complete,No,1,High,0.76,Update_005
TSK-036,Task 036,2025-03-13,2025-05-08,2025-03-13,2025-04-28,Complete,,Complete,,0,,0.28,Update_005
TSK-037,Task 037,2024-12-16,2025-01-21,2024-12-19,2025-01-01,Complete,4 days,Complete,1,0,Medium,,Update_005
TSK-038,Task 038,2025-03-18,,2025-03-20,2025-05-11,,,In Progress,True,,High,,Update_005
TSK-039,Task 039,2025-04-24,2025-05-11,2025-04-23,2025-05-03,1.0,15,Complete,True,1,Medium,,Update_005
TSK-040,Task 040,2025-03-10,,2025-03-09,2025-05-02,39%,2 days,IP,FALSE,No,Medium,0.65,Update_005
TSK-041,Task 041,2025-07-04,2025-09-28,2025-07-01,2025-08-20,100%,10 days,Complete,False,True,Low,0.59,Update_005
TSK-042,Task 042,2025-02-21,2025-04-13,2025-02-23,2025-03-13,Complete,20,Complete,,FALSE,,,Update_005
TSK-043,Task 043,2024-12-28,,2024-12-27,2025-02-06,37,,In Progress,False,FALSE,High,0.25,Update_005
TSK-044,Task 044,2025-10-14,2025-11-06,2025-10-12,2025-11-05,100%,36,Complete,True,No,L,,Update_005
TSK-045,Task 045,2025-10-04,2025-11-27,2025-10-05,2025-10-28,Complete,3 days,Complete,0,No,Low,0.92,Update_005
TSK-046,Task 046,2024-11-25,2025-01-25,2024-11-24,2025-01-23,100%,4 days,Complete,FALSE,,L,,Update_005
TSK-047,Task 047,2024-12-20,2025-03-11,2024-12-23,2025-02-13,1.0,9 days,Complete,No,True,,,Update_005
TSK-048,Task 048,2025-01-09,2025-02-21,2025-01-09,2025-02-09,Complete,6 days,Complete,True,True,Medium,,Update_005
TSK-049,Task 049,2025-02-07,2025-04-01,2025-02-06,2025-03-15,Complete,25,Complete,TRUE,0,Medium,,Update_005
TSK-050,Task 050,2025-10-11,2025-12-29,2025-10-14,2025-12-13,1.0,6 days,Complete,False,1,High,,Update_005
