task_id,task_name,actual_start,actual_finish,baseline_start,baseline_end,percent_complete,duration,status,is_milestone,is_critical,risk_flag,severity_score,update_phase
TSK-018,Task 018,2025-09-28,2025-11-20,2025-09-29,2025-11-26,100%,,Complete,FALSE,,High,,Update_009
TSK-019,Task 019,2025-05-31,2025-06-19,2025-05-28,2025-06-07,1.0,,Complete,No,No,Medium,,Update_009
TSK-020,Task 020,2025-05-04,2025-06-26,2025-05-06,2025-06-30,Complete,17,Complete,0,True,Low,0.55,Update_009
TSK-021,Task 021,2025-04-27,2025-05-24,2025-04-25,2025-05-14,1.0,2 days,Complete,True,False,Medium,0.92,Update_009
TSK-022,Task 022,2025-01-11,2025-02-24,2025-01-10,2025-02-11,Complete,2 days,Complete,0,No,High,0.15,Update_009
TSK-023,Task 023,2025-04-24,2025-06-21,2025-04-25,2025-06-03,100%,3 days,Complete,False,FALSE,High,0.69,Update_009
TSK-024,Task 024,2024-10-30,2024-12-25,2024-11-02,2024-12-15,Complete,43,Complete,No,,Medium,0.25,Update_009
TSK-025,Task 025,2025-03-02,2025-04-21,2025-02-28,2025-03-23,100%,29,Complete,True,FALSE,Low,,Update_009
TSK-026,Task 026,2024-12-18,2025-02-06,2024-12-20,2025-01-22,1.0,1 wks,Complete,FALSE,No,,0.75,Update_009
TSK-027,Task 027,2025-06-26,2025-08-16,2025-06-24,2025-07-31,1.0,,Complete,,1,,0.25,Update_009
TSK-028,Task 028,2025-03-03,2025-03-22,2025-03-02,2025-03-15,100%,3 wks,Complete,No,TRUE,Low,,Update_009
TSK-029,Task 029,2025-08-19,2025-10-19,2025-08-20,2025-10-01,1.0,5 days,Complete,,No,L,0.9,Update_009
TSK-030,Task 030,2025-01-31,2025-03-28,2025-02-02,2025-02-25,1.0,,Complete,0,Yes,High,0.95,Update_009
TSK-031,Task 031,2025-07-15,2025-09-02,2025-07-16,2025-08-26,100%,31,Complete,0,1,,,Update_009
TSK-032,Task 032,2025-03-16,2025-05-04,2025-03-13,2025-04-08,100%,39,Complete,False,No,L,0.0,Update_009
TSK-033,Task 033,2025-08-18,2025-10-02,2025-08-21,2025-09-26,100%,48,Complete,,Yes,H,0.27,Update_009
TSK-034,Task 034,2025-08-11,2025-10-02,2025-08-10,2025-08-24,1.0,4 wks,Complete,TRUE,Yes,,0.84,Update_009
TSK-035,Task 035,2025-06-01,2025-07-06,2025-06-02,2025-06-23,Complete,4 wks,Complete,No,1,Low,,Update_009
TSK-036,Task 036,2025-03-13,2025-05-08,2025-03-13,2025-04-28,Complete,5 wks,Complete,,0,L,0.27,Update_009
TSK-037,Task 037,2024-12-16,2025-01-21,2024-12-19,2025-01-01,100%,40,Complete,1,0,Low,,Update_009
TSK-038,Task 038,2025-03-18,2025-06-25,2025-03-20,2025-05-11,100%,6 days,Complete,True,,High,,Update_009
TSK-039,Task 039,2025-04-24,2025-05-17,2025-04-23,2025-05-03,Complete,1 days,Complete,True,1,Low,,Update_009
TSK-040,Task 040,2025-03-10,2025-04-27,2025-03-09,2025-05-02,1.0,,Complete,FALSE,No,H,,Update_009
TSK-041,Task 041,2025-07-04,2025-09-28,2025-07-01,2025-08-20,1.0,2 wks,Complete,False,True,L,0.82,Update_009
TSK-042,Task 042,2025-02-21,2025-04-19,2025-02-23,2025-03-13,Complete,3 days,Complete,,FALSE,Low,0.59,Update_009
TSK-043,Task 043,2024-12-28,2025-02-19,2024-12-27,2025-02-06,100%,9 days,Complete,False,FALSE,Low,0.39,Update_009
TSK-044,Task 044,2025-10-14,2025-11-09,2025-10-12,2025-11-05,Complete,,Complete,True,No,,0.85,Update_009
TSK-045,Task 045,2025-10-04,2025-12-02,2025-10-05,2025-10-28,100%,2 days,Complete,0,No,Medium,0.67,Update_009
TSK-046,Task 046,2024-11-25,2025-01-29,2024-11-24,2025-01-23,Complete,1 wks,Complete,FALSE,,,,Update_009
TSK-047,Task 047,2024-12-20,2025-03-13,2024-12-23,2025-02-13,Complete,7 days,Complete,No,True,Low,,Update_009
TSK-048,Task 048,2025-01-09,2025-02-28,2025-01-09,2025-02-09,100%,9 days,Complete,True,True,H,0.3,Update_009
TSK-049,Task 049,2025-02-07,2025-04-01,2025-02-06,2025-03-15,100%,8,Complete,TRUE,0,High,,Update_009
TSK-050,Task 050,2025-10-11,2025-12-29,2025-10-14,2025-12-13,1.0,,Complete,False,1,Medium,0.91,Update_009
