project_name,task_id,task_name,actual_start,actual_finish,baseline_start,baseline_end,baseline_duration,is_delayed,delay_days,delay_percentage,percent_complete,status,is_milestone,is_critical,is_active,risk_flag,severity_score,severity_factors,update_phase
Alpha,TSK-038,Task 038,2025-10-18,,2025-10-16,2025-10-30,14,False,0,0.0,,In Progress,False,True,True,,2,On Critical Path (+2 points),Update_002
Alpha,TSK-039,Task 039,2025-09-07,,2025-09-04,2025-11-03,60,False,0,0.0,12%,In Progress,False,False,True,Medium,1,Risk Level: Medium (+1 points),Update_002
Alpha,TSK-040,Task 040,2025-10-18,,2025-10-18,2025-11-03,16,False,0,0.0,61%,In Progress,True,True,True,L,3,On Critical Path (+2 points); Milestone Task (+1 point),Update_002
Alpha,TSK-041,Task 041,2025-03-28,,2025-03-30,2025-05-25,56,False,0,0.0,,IP,False,True,True,High,4,Risk Level: High (+2 points); On Critical Path (+2 points),Update_002
Alpha,TSK-042,Task 042,2024-12-23,2025-01-18,2024-12-25,2025-01-12,18,True,6,33.3,100%,Complete,False,False,False,H,3,Delayed by 6 days (+1 points); Risk Level: H (+2 points),Update_002
Alpha,TSK-043,Task 043,2025-05-01,,2025-04-29,2025-05-23,24,False,0,0.0,0.11837308363125867,IP,False,False,True,Medium,1,Risk Level: Medium (+1 points),Update_002
Alpha,TSK-044,Task 044,2025-07-13,,2025-07-14,2025-08-14,31,False,0,0.0,11%,IP,False,False,True,Low,0,,Update_002
Alpha,TSK-045,Task 045,2025-04-21,,2025-04-22,2025-05-31,39,False,0,0.0,,IP,False,False,True,,0,,Update_002
Alpha,TSK-046,Task 046,2025-09-29,,2025-10-02,2025-11-07,36,False,0,0.0,41%,Started,False,False,True,,0,,Update_002
Alpha,TSK-047,Task 047,2024-12-21,,2024-12-21,2024-12-31,10,False,0,0.0,0.7279052137772326,In Progress,False,True,True,Medium,3,Risk Level: Medium (+1 points); On Critical Path (+2 points),Update_002
Alpha,TSK-048,Task 048,2025-04-23,,2025-04-20,2025-06-05,46,False,0,0.0,0.27,In Progress,False,True,True,H,4,Risk Level: H (+2 points); On Critical Path (+2 points),Update_002
Alpha,TSK-049,Task 049,2025-01-03,,2025-01-04,2025-02-27,54,False,0,0.0,,In Progress,False,True,True,H,4,Risk Level: H (+2 points); On Critical Path (+2 points),Update_002
Alpha,TSK-050,Task 050,2025-04-01,,2025-03-29,2025-04-19,21,False,0,0.0,29%,In Progress,False,False,True,,0,,Update_002
Alpha,TSK-051,Task 051,2025-10-21,,2025-10-20,2025-11-29,40,False,0,0.0,,IP,True,False,True,High,3,Risk Level: High (+2 points); Milestone Task (+1 point),Update_002
Alpha,TSK-052,Task 052,2025-04-12,2025-05-25,2025-04-15,2025-04-29,14,True,26,185.7,1.0,Complete,False,False,False,H,5,Delayed by 26 days (+3 points); Risk Level: H (+2 points),Update_002
Alpha,TSK-053,Task 053,2025-06-07,,2025-06-09,2025-07-15,36,False,0,0.0,,In Progress,True,False,True,,1,Milestone Task (+1 point),Update_002
Alpha,TSK-054,Task 054,2025-08-11,2025-10-25,2025-08-12,2025-10-01,50,True,24,48.0,Complete,Complete,True,False,False,High,6,Delayed by 24 days (+3 points); Risk Level: High (+2 points); Milestone Task (+1 point),Update_002
Alpha,TSK-055,Task 055,2024-11-19,2025-01-16,2024-11-20,2025-01-15,56,True,1,1.8,100%,Complete,False,False,False,Medium,2,Delayed by 1 days (+1 points); Risk Level: Medium (+1 points),Update_002
Alpha,TSK-056,Task 056,2024-12-13,,2024-12-13,2025-01-18,36,False,0,0.0,,In Progress,True,False,True,Medium,2,Risk Level: Medium (+1 points); Milestone Task (+1 point),Update_002
Alpha,TSK-057,Task 057,2025-05-19,2025-07-28,2025-05-16,2025-06-22,37,True,36,97.3,100%,Complete,False,False,False,H,6,Delayed by 36 days (+4 points); Risk Level: H (+2 points),Update_002
Alpha,TSK-058,Task 058,2025-04-28,2025-06-05,2025-04-26,2025-05-31,35,True,5,14.3,100%,Complete,False,False,False,,1,Delayed by 5 days (+1 points),Update_002
Alpha,TSK-059,Task 059,2025-03-29,2025-07-05,2025-03-29,2025-05-10,42,True,56,133.3,Complete,Complete,False,False,False,High,7,Delayed by 56 days (+5 points); Risk Level: High (+2 points),Update_002
Alpha,TSK-060,Task 060,2025-06-11,,2025-06-10,2025-08-08,59,False,0,0.0,45%,In Progress,False,False,True,,0,,Update_002
Alpha,TSK-061,Task 061,2025-03-26,,2025-03-24,2025-04-25,32,False,0,0.0,0.1675719073847428,Started,False,False,True,Low,0,,Update_002
Alpha,TSK-062,Task 062,2025-09-13,,2025-09-15,2025-10-03,18,False,0,0.0,11%,IP,False,True,True,H,4,Risk Level: H (+2 points); On Critical Path (+2 points),Update_002
Alpha,TSK-063,Task 063,2025-08-17,,2025-08-16,2025-10-02,47,False,0,0.0,,IP,False,False,True,H,2,Risk Level: H (+2 points),Update_002
Alpha,TSK-064,Task 064,2025-09-04,2025-10-28,2025-09-04,2025-10-09,35,False,0,0.0,100%,Complete,False,False,False,Medium,0,,Update_002
Alpha,TSK-065,Task 065,2025-04-07,,2025-04-06,2025-05-20,44,False,0,0.0,22%,In Progress,False,False,True,Medium,1,Risk Level: Medium (+1 points),Update_002
Alpha,TSK-066,Task 066,2025-07-20,,2025-07-18,2025-08-21,34,False,0,0.0,0.6386476506276486,IP,False,False,True,L,0,,Update_002
Alpha,TSK-067,Task 067,2024-12-20,,2024-12-20,2025-02-16,58,False,0,0.0,16%,In Progress,True,False,True,Medium,2,Risk Level: Medium (+1 points); Milestone Task (+1 point),Update_002
Alpha,TSK-068,Task 068,2025-05-25,,2025-05-28,2025-07-15,48,False,0,0.0,7%,Started,True,False,True,,1,Milestone Task (+1 point),Update_002
Alpha,TSK-069,Task 069,2025-02-18,,2025-02-16,2025-03-11,23,False,0,0.0,,IP,False,False,True,Low,0,,Update_002
Alpha,TSK-070,Task 070,2024-12-30,,2025-01-01,2025-01-27,26,False,0,0.0,63%,In Progress,True,False,True,,1,Milestone Task (+1 point),Update_002
Alpha,TSK-071,Task 071,2024-12-28,,2024-12-29,2025-02-02,35,False,0,0.0,66%,In Progress,True,False,True,L,1,Milestone Task (+1 point),Update_002
Alpha,TSK-072,Task 072,2025-02-23,2025-04-23,2025-02-26,2025-04-09,42,False,0,0.0,100%,Complete,False,False,False,Medium,0,,Update_002
Alpha,TSK-073,Task 073,2025-10-14,,2025-10-13,2025-10-23,10,False,0,0.0,7%,IP,True,False,True,L,1,Milestone Task (+1 point),Update_002
Alpha,TSK-074,Task 074,2025-09-01,,2025-08-29,2025-10-01,33,False,0,0.0,65%,Started,False,False,True,,0,,Update_002
Alpha,TSK-075,Task 075,2024-11-02,2025-01-20,2024-11-04,2024-12-10,36,True,41,113.9,100%,Complete,False,False,False,H,7,Delayed by 41 days (+5 points); Risk Level: H (+2 points),Update_002
