task_id,task_name,actual_start,actual_finish,baseline_start,baseline_end,percent_complete,duration,status,is_milestone,is_critical,risk_flag,severity_score,update_phase
TSK-039,Task 039,2025-04-24,2025-05-11,2025-04-23,2025-05-03,100%,6 days,Complete,True,1,H,1.0,Update_003
TSK-040,Task 040,2025-03-10,,2025-03-09,2025-05-02,77,38,In Progress,FALSE,No,,,Update_003
TSK-041,Task 041,2025-07-04,,2025-07-01,2025-08-20,,25,In Progress,False,True,Medium,0.89,Update_003
TSK-042,Task 042,2025-02-21,2025-04-02,2025-02-23,2025-03-13,100%,5 wks,Complete,,FALSE,High,,Update_003
TSK-043,Task 043,2024-12-28,,2024-12-27,2025-02-06,27%,37,IP,False,FALSE,,0.29,Update_003
TSK-044,Task 044,2025-10-14,,2025-10-12,2025-11-05,,3 wks,IP,True,No,Medium,0.81,Update_003
TSK-045,Task 045,2025-10-04,2025-11-24,2025-10-05,2025-10-28,100%,7 days,Complete,0,No,L,,Update_003
TSK-046,Task 046,2024-11-25,2025-01-25,2024-11-24,2025-01-23,100%,2 days,Complete,FALSE,,L,0.92,Update_003
TSK-047,Task 047,2024-12-20,,2024-12-23,2025-02-13,0.3459392579280349,16,In Progress,No,True,H,,Update_003
TSK-048,Task 048,2025-01-09,2025-02-20,2025-01-09,2025-02-09,1.0,3 days,Complete,True,True,,,Update_003
TSK-049,Task 049,2025-02-07,2025-04-01,2025-02-06,2025-03-15,Complete,,Complete,TRUE,0,High,0.48,Update_003
TSK-050,Task 050,2025-10-11,2025-12-22,2025-10-14,2025-12-13,Complete,7 days,Complete,False,1,,0.1,Update_003
