project_name,task_id,task_name,actual_start,actual_finish,baseline_start,baseline_end,baseline_duration,is_delayed,delay_days,delay_percentage,percent_complete,status,is_milestone,is_critical,is_active,risk_flag,severity_score,severity_factors,update_phase
Slippages,TSK-017,Task 017,2024-11-06,2025-02-07,2024-11-06,2024-12-10,34,True,59,173.5,100%,Complete,False,False,False,Medium,6,Delayed by 59 days (+5 points); Risk Level: Medium (+1 points),Update_004
Slippages,TSK-018,Task 018,2025-06-01,,2025-05-29,2025-06-22,24,False,0,0.0,27%,Started,False,False,True,,0,,Update_004
Slippages,TSK-019,Task 019,2025-06-06,2025-08-09,2025-06-08,2025-07-08,30,True,32,106.7,100%,Complete,True,False,False,High,7,Delayed by 32 days (+4 points); Risk Level: High (+2 points); Milestone Task (+1 point),Update_004
Slippages,TSK-020,Task 020,2025-01-29,2025-03-10,2025-01-27,2025-02-14,18,False,0,0.0,100%,Complete,False,False,False,,0,,Update_004
Slippages,TSK-021,Task 021,2025-07-23,,2025-07-20,2025-09-05,47,False,0,0.0,,IP,False,False,True,Medium,1,Risk Level: Medium (+1 points),Update_004
Slippages,TSK-022,Task 022,2025-04-12,,2025-04-09,2025-06-03,55,False,0,0.0,15%,IP,False,False,True,High,2,Risk Level: High (+2 points),Update_004
Slippages,TSK-023,Task 023,2025-04-02,2025-06-21,2025-03-31,2025-05-29,59,False,0,0.0,100%,Complete,False,False,False,Low,0,,Update_004
Slippages,TSK-024,Task 024,2025-05-08,2025-07-12,2025-05-08,2025-06-09,32,False,0,0.0,100%,Complete,False,False,False,,0,,Update_004
Slippages,TSK-025,Task 025,2025-01-08,,2025-01-09,2025-03-10,60,False,0,0.0,65%,Started,False,False,True,H,2,Risk Level: H (+2 points),Update_004
Slippages,TSK-026,Task 026,2025-10-13,2025-12-06,2025-10-15,2025-10-25,10,False,0,0.0,100%,Complete,False,False,False,Medium,0,,Update_004
Slippages,TSK-027,Task 027,2025-07-13,2025-09-06,2025-07-14,2025-08-13,30,False,0,0.0,100%,Complete,True,False,False,Low,0,,Update_004
Slippages,TSK-028,Task 028,2025-01-14,2025-04-04,2025-01-12,2025-03-12,59,False,0,0.0,100%,Complete,True,True,False,Low,0,,Update_004
Slippages,TSK-029,Task 029,2025-04-29,2025-06-12,2025-05-02,2025-05-29,27,True,14,51.9,100%,Complete,True,True,False,Medium,6,Delayed by 14 days (+2 points); Risk Level: Medium (+1 points); On Critical Path (+2 points); Milestone Task (+1 point),Update_004
Slippages,TSK-030,Task 030,2025-03-10,2025-04-26,2025-03-08,2025-04-02,25,False,0,0.0,100%,Complete,False,True,False,Low,0,,Update_004
Slippages,TSK-031,Task 031,2025-02-07,2025-04-27,2025-02-05,2025-03-06,29,True,52,179.3,100%,Complete,False,False,False,,5,Delayed by 52 days (+5 points),Update_004
Slippages,TSK-032,Task 032,2025-03-10,,2025-03-10,2025-04-07,28,False,0,0.0,,In Progress,False,False,True,High,2,Risk Level: High (+2 points),Update_004
Slippages,TSK-033,Task 033,2025-05-01,2025-08-06,2025-05-01,2025-06-22,52,True,45,86.5,Complete,Complete,False,True,False,High,9,Delayed by 45 days (+5 points); Risk Level: High (+2 points); On Critical Path (+2 points),Update_004
Slippages,TSK-034,Task 034,2025-08-05,,2025-08-04,2025-08-21,17,False,0,0.0,,IP,False,False,True,H,2,Risk Level: H (+2 points),Update_004
Slippages,TSK-035,Task 035,2025-01-05,2025-03-02,2025-01-04,2025-02-18,45,False,0,0.0,100%,Complete,False,True,False,,0,,Update_004
Slippages,TSK-036,Task 036,2025-01-15,2025-03-05,2025-01-18,2025-03-02,43,False,0,0.0,100%,Complete,False,True,False,Medium,0,,Update_004
Slippages,TSK-037,Task 037,2025-04-02,2025-06-26,2025-03-30,2025-05-21,52,True,35,67.3,1.0,Complete,True,True,False,,7,Delayed by 35 days (+4 points); On Critical Path (+2 points); Milestone Task (+1 point),Update_004
Slippages,TSK-038,Task 038,2025-07-09,2025-09-28,2025-07-12,2025-08-16,35,False,0,0.0,100%,Complete,False,False,False,L,0,,Update_004
Slippages,TSK-039,Task 039,2025-05-25,2025-07-20,2025-05-26,2025-07-08,43,True,11,25.6,Complete,Complete,True,False,False,Medium,4,Delayed by 11 days (+2 points); Risk Level: Medium (+1 points); Milestone Task (+1 point),Update_004
Slippages,TSK-040,Task 040,2025-06-05,2025-06-13,2025-06-06,2025-06-18,12,False,0,0.0,100%,Complete,False,False,False,L,0,,Update_004
Slippages,TSK-041,Task 041,2025-04-07,2025-06-19,2025-04-07,2025-05-14,37,False,0,0.0,100%,Complete,False,False,False,Medium,0,,Update_004
Slippages,TSK-042,Task 042,2025-10-17,2026-01-30,2025-10-14,2025-12-05,52,False,0,0.0,100%,Complete,False,False,False,L,0,,Update_004
Slippages,TSK-043,Task 043,2025-02-15,2025-03-22,2025-02-15,2025-03-17,30,True,5,16.7,100%,Complete,False,False,False,Low,1,Delayed by 5 days (+1 points),Update_004
Slippages,TSK-044,Task 044,2025-10-30,2026-01-04,2025-10-30,2025-12-08,39,True,26,66.7,1.0,Complete,False,False,False,Low,3,Delayed by 26 days (+3 points),Update_004
Slippages,TSK-045,Task 045,2025-06-03,2025-08-22,2025-06-05,2025-06-17,12,True,66,550.0,Complete,Complete,False,False,False,High,7,Delayed by 66 days (+5 points); Risk Level: High (+2 points),Update_004
Slippages,TSK-046,Task 046,2025-05-31,,2025-06-02,2025-07-23,51,False,0,0.0,0.75,In Progress,False,False,True,Low,0,,Update_004
Slippages,TSK-047,Task 047,2025-02-26,2025-05-13,2025-02-25,2025-04-12,46,False,0,0.0,100%,Complete,False,False,False,L,0,,Update_004
Slippages,TSK-048,Task 048,2025-10-16,,2025-10-14,2025-11-10,27,False,0,0.0,28%,In Progress,False,False,True,Low,0,,Update_004
Slippages,TSK-049,Task 049,2025-03-12,,2025-03-10,2025-05-06,57,False,0,0.0,56%,In Progress,False,True,True,,2,On Critical Path (+2 points),Update_004
Slippages,TSK-050,Task 050,2024-11-19,2025-02-01,2024-11-18,2025-01-07,50,False,0,0.0,100%,Complete,False,False,False,Medium,0,,Update_004
Slippages,TSK-051,Task 051,2024-12-30,2025-03-19,2024-12-31,2025-02-13,44,True,34,77.3,100%,Complete,False,False,False,Low,4,Delayed by 34 days (+4 points),Update_004
Slippages,TSK-052,Task 052,2024-12-17,2025-02-21,2024-12-15,2025-01-02,18,False,0,0.0,100%,Complete,False,False,False,Medium,0,,Update_004
Slippages,TSK-053,Task 053,2025-07-28,2025-10-21,2025-07-25,2025-09-05,42,False,0,0.0,100%,Complete,False,True,False,H,0,,Update_004
Slippages,TSK-054,Task 054,2025-02-25,2025-05-11,2025-02-27,2025-04-10,42,False,0,0.0,100%,Complete,False,False,False,Low,0,,Update_004
Slippages,TSK-055,Task 055,2025-10-16,,2025-10-16,2025-12-04,49,False,0,0.0,49%,Started,False,False,True,,0,,Update_004
Slippages,TSK-056,Task 056,2025-04-17,,2025-04-14,2025-04-30,16,False,0,0.0,0.4823338142380622,Started,True,False,True,High,3,Risk Level: High (+2 points); Milestone Task (+1 point),Update_004
Slippages,TSK-057,Task 057,2025-01-23,2025-04-04,2025-01-25,2025-02-06,12,False,0,0.0,100%,Complete,False,False,False,L,0,,Update_004
Slippages,TSK-058,Task 058,2025-04-26,2025-07-08,2025-04-24,2025-05-24,30,True,45,150.0,100%,Complete,False,False,False,Low,5,Delayed by 45 days (+5 points),Update_004
Slippages,TSK-059,Task 059,2025-06-05,2025-08-12,2025-06-03,2025-07-20,47,False,0,0.0,100%,Complete,True,True,False,High,0,,Update_004
Slippages,TSK-060,Task 060,2025-08-11,2025-09-15,2025-08-08,2025-08-24,16,False,0,0.0,100%,Complete,False,False,False,H,0,,Update_004
Slippages,TSK-061,Task 061,2025-03-05,2025-05-22,2025-03-04,2025-05-01,58,True,21,36.2,Complete,Complete,False,False,False,H,5,Delayed by 21 days (+3 points); Risk Level: H (+2 points),Update_004
Slippages,TSK-062,Task 062,2025-07-15,2025-10-19,2025-07-16,2025-09-07,53,True,42,79.2,Complete,Complete,False,True,False,L,7,Delayed by 42 days (+5 points); On Critical Path (+2 points),Update_004
Slippages,TSK-063,Task 063,2025-01-11,2025-03-26,2025-01-13,2025-02-10,28,True,43,153.6,100%,Complete,False,True,False,,7,Delayed by 43 days (+5 points); On Critical Path (+2 points),Update_004
Slippages,TSK-064,Task 064,2025-04-13,2025-06-30,2025-04-16,2025-06-03,48,False,0,0.0,100%,Complete,False,False,False,H,0,,Update_004
Slippages,TSK-065,Task 065,2025-05-03,2025-07-14,2025-05-01,2025-06-28,58,False,0,0.0,100%,Complete,True,True,False,L,0,,Update_004
Slippages,TSK-066,Task 066,2025-02-06,2025-05-08,2025-02-04,2025-03-14,38,True,54,142.1,100%,Complete,False,False,False,L,5,Delayed by 54 days (+5 points),Update_004
Slippages,TSK-067,Task 067,2025-09-12,2025-11-04,2025-09-11,2025-11-01,51,False,0,0.0,100%,Complete,True,False,False,Low,0,,Update_004
Slippages,TSK-068,Task 068,2025-10-22,2025-11-26,2025-10-24,2025-11-27,34,False,0,0.0,100%,Complete,True,True,False,H,0,,Update_004
Slippages,TSK-069,Task 069,2025-01-26,2025-04-08,2025-01-28,2025-03-08,39,False,0,0.0,100%,Complete,False,False,False,High,0,,Update_004
Slippages,TSK-070,Task 070,2025-05-05,2025-07-22,2025-05-06,2025-06-30,55,True,21,38.2,Complete,Complete,True,False,False,,4,Delayed by 21 days (+3 points); Milestone Task (+1 point),Update_004
Slippages,TSK-071,Task 071,2025-09-22,,2025-09-22,2025-11-02,41,False,0,0.0,53%,Started,False,True,True,Medium,3,Risk Level: Medium (+1 points); On Critical Path (+2 points),Update_004
Slippages,TSK-072,Task 072,2025-10-28,,2025-10-30,2025-12-12,43,False,0,0.0,,In Progress,False,False,True,Low,0,,Update_004
Slippages,TSK-073,Task 073,2025-06-26,2025-09-10,2025-06-29,2025-07-20,21,True,51,242.9,100%,Complete,False,False,False,High,7,Delayed by 51 days (+5 points); Risk Level: High (+2 points),Update_004
Slippages,TSK-074,Task 074,2025-04-07,,2025-04-06,2025-05-21,45,False,0,0.0,0.6460516612473861,IP,False,True,True,L,2,On Critical Path (+2 points),Update_004
Slippages,TSK-075,Task 075,2025-06-21,2025-09-07,2025-06-18,2025-08-02,45,False,0,0.0,100%,Complete,False,False,False,,0,,Update_004
