project_name,task_id,task_name,start_date,end_date,baseline_start,baseline_end,duration,percent_complete,update_phase,is_critical,slip_days,severity_score,change_type
Alpha,tsk-054,Task 054,2025-08-11,2025-10-25,2025-08-12,2025-10-01,75.0,0.9312052509026298,Update_008,False,24.0,10.0,Initial
Alpha,tsk-055,Task 055,2024-11-19,2025-01-16,2024-11-20,2025-01-15,58.0,1.0,Update_008,False,1.0,1.0,Initial
Alpha,tsk-056,Task 056,2024-12-13,2025-02-01,2024-12-13,2025-01-18,50.0,1.0,Update_008,False,14.0,10.0,Initial
Alpha,tsk-057,Task 057,2025-05-19,2025-07-29,2025-05-16,2025-06-22,71.0,0.4819937181663284,Update_008,False,37.0,10.0,Initial
Alpha,tsk-058,Task 058,2025-04-28,2025-06-05,2025-04-26,2025-05-31,38.0,0.7578208907576366,Update_008,False,5.0,5.0,Initial
Alpha,tsk-059,Task 059,2025-03-29,2025-07-05,2025-03-29,2025-05-10,98.0,0.9186084747258445,Update_008,False,56.0,10.0,Initial
Alpha,tsk-060,Task 060,2025-06-11,2025-06-25,2025-06-10,2025-08-08,14.0,1.0,Update_008,False,-44.0,0.0,Initial
Alpha,tsk-061,Task 061,2025-03-26,2025-07-15,2025-03-24,2025-04-25,111.0,1.0,Update_008,False,81.0,10.0,Initial
Alpha,tsk-062,Task 062,2025-09-13,2025-11-27,2025-09-15,2025-10-03,75.0,0.1463088145822607,Update_008,True,55.0,10.0,Initial
Alpha,tsk-063,Task 063,2025-08-17,2025-11-26,2025-08-16,2025-10-02,101.0,0.773746805907606,Update_008,False,55.0,10.0,Initial
Alpha,tsk-064,Task 064,2025-09-04,2025-11-03,2025-09-04,2025-10-09,60.0,0.9106373452383337,Update_008,False,25.0,10.0,Initial
Alpha,tsk-065,Task 065,2025-04-07,2025-05-16,2025-04-06,2025-05-20,39.0,1.0,Update_008,False,-4.0,0.0,Initial
Alpha,tsk-066,Task 066,2025-07-20,2025-09-20,2025-07-18,2025-08-21,62.0,0.3819496370840426,Update_008,False,30.0,10.0,Initial
Alpha,tsk-067,Task 067,2024-12-20,2025-02-16,2024-12-20,2025-02-16,58.0,1.0,Update_008,False,0.0,0.0,Initial
Alpha,tsk-068,Task 068,2025-05-25,2025-08-24,2025-05-28,2025-07-15,91.0,0.6999841881596711,Update_008,False,40.0,10.0,Initial
Alpha,tsk-069,Task 069,2025-02-18,2025-03-01,2025-02-16,2025-03-11,11.0,0.7683367530469489,Update_008,False,-10.0,0.0,Initial
Alpha,tsk-070,Task 070,2024-12-30,2025-03-24,2025-01-01,2025-01-27,84.0,0.047215181747891494,Update_008,False,56.0,10.0,Initial
Alpha,tsk-071,Task 071,2024-12-28,2025-02-23,2024-12-29,2025-02-02,57.0,1.0,Update_008,False,21.0,10.0,Initial
Alpha,tsk-072,Task 072,2025-02-23,2025-05-15,2025-02-26,2025-04-09,81.0,0.9309418753814612,Update_008,False,36.0,10.0,Initial
Alpha,tsk-073,Task 073,2025-10-14,2025-10-25,2025-10-13,2025-10-23,11.0,0.03768494170252596,Update_008,False,2.0,2.0,Initial
Alpha,tsk-074,Task 074,2025-09-01,2025-11-16,2025-08-29,2025-10-01,76.0,1.0,Update_008,False,46.0,10.0,Initial
Alpha,tsk-075,Task 075,2024-11-02,2025-01-20,2024-11-04,2024-12-10,79.0,0.17553971767208584,Update_008,False,41.0,10.0,Initial
Alpha,tsk-001,Task 001,2025-07-17,2025-10-02,2025-07-16,2025-09-08,77.0,0.945658736774805,Update_009,True,24.0,10.0,No Change
Alpha,tsk-002,Task 002,2025-06-25,2025-07-26,2025-06-25,2025-07-24,31.0,1.0,Update_009,False,2.0,2.0,No Change
Alpha,tsk-003,Task 003,2025-02-11,2025-03-22,2025-02-09,2025-03-16,39.0,1.0,Update_009,False,6.0,6.0,No Change
Alpha,tsk-004,Task 004,2025-07-07,2025-07-26,2025-07-05,2025-07-30,19.0,0.0032813072287006476,Update_009,True,-4.0,1.0,No Change
Alpha,tsk-005,Task 005,2025-03-12,2025-05-14,2025-03-11,2025-04-14,63.0,0.6687570974394914,Update_009,False,30.0,10.0,No Change
Alpha,tsk-006,Task 006,2025-04-02,2025-07-22,2025-03-30,2025-05-27,111.0,0.7844281269877821,Update_009,False,56.0,10.0,No Change
Alpha,tsk-007,Task 007,2025-04-26,2025-08-22,2025-04-23,2025-05-27,118.0,0.4124732540245139,Update_009,False,87.0,10.0,No Change
Alpha,tsk-008,Task 008,2025-06-23,2025-09-07,2025-06-21,2025-08-20,76.0,1.0,Update_009,False,18.0,10.0,No Change
Alpha,tsk-009,Task 009,2024-11-23,2025-01-24,2024-11-25,2024-12-10,62.0,0.503155074173281,Update_009,False,45.0,10.0,No Change
Alpha,tsk-010,Task 010,2025-07-30,2025-09-12,2025-07-30,2025-09-02,44.0,0.7199664341492757,Update_009,False,10.0,10.0,No Change
Alpha,tsk-011,Task 011,2025-09-20,2025-12-03,2025-09-17,2025-10-17,74.0,0.8632035503415605,Update_009,False,47.0,10.0,No Change
Alpha,tsk-012,Task 012,2024-11-02,2025-01-31,2024-11-05,2024-12-25,90.0,0.6361179770059231,Update_009,False,37.0,10.0,No Change
Alpha,tsk-013,Task 013,2025-03-18,2025-05-21,2025-03-15,2025-04-02,64.0,1.0,Update_009,False,49.0,10.0,No Change
Alpha,tsk-014,Task 014,2025-02-19,2025-04-11,2025-02-20,2025-03-04,51.0,0.1492797393792979,Update_009,True,38.0,10.0,No Change
Alpha,tsk-015,Task 015,2025-09-20,2026-01-31,2025-09-20,2025-11-04,133.0,1.0,Update_009,False,88.0,10.0,No Change
Alpha,tsk-016,Task 016,2025-09-29,2025-12-25,2025-09-29,2025-11-03,87.0,0.03542860023013147,Update_009,False,52.0,10.0,No Change
Alpha,tsk-017,Task 017,2025-02-27,2025-05-17,2025-02-24,2025-04-24,79.0,1.0,Update_009,False,23.0,10.0,No Change
Alpha,tsk-018,Task 018,2025-07-06,2025-09-08,2025-07-04,2025-08-01,64.0,0.8205227946378443,Update_009,False,38.0,10.0,No Change
Alpha,tsk-019,Task 019,2025-05-30,2025-07-17,2025-05-27,2025-06-18,48.0,1.0,Update_009,False,29.0,10.0,No Change
Alpha,tsk-020,Task 020,2025-08-20,2025-09-13,2025-08-20,2025-09-18,24.0,1.0,Update_009,False,-5.0,0.0,No Change
Alpha,tsk-021,Task 021,2025-08-31,2025-11-17,2025-08-31,2025-10-16,78.0,1.0,Update_009,False,32.0,10.0,No Change
Alpha,tsk-022,Task 022,2025-01-19,2025-03-09,2025-01-21,2025-01-31,49.0,1.0,Update_009,False,37.0,10.0,No Change
Alpha,tsk-023,Task 023,2025-08-24,2025-12-05,2025-08-23,2025-10-07,103.0,1.0,Update_009,False,59.0,10.0,No Change
Alpha,tsk-024,Task 024,2025-03-10,2025-05-30,2025-03-07,2025-04-23,81.0,0.3449798318414732,Update_009,False,37.0,10.0,No Change
Alpha,tsk-025,Task 025,2025-06-13,2025-07-04,2025-06-12,2025-07-06,21.0,0.48315450205841093,Update_009,False,-2.0,0.0,No Change
Alpha,tsk-026,Task 026,2024-12-14,2025-04-12,2024-12-13,2025-02-11,119.0,1.0,Update_009,False,60.0,10.0,No Change
Alpha,tsk-027,Task 027,2025-08-27,2025-10-08,2025-08-27,2025-09-24,42.0,1.0,Update_009,True,14.0,10.0,No Change
Alpha,tsk-028,Task 028,2025-04-08,2025-07-21,2025-04-05,2025-05-20,104.0,1.0,Update_009,True,62.0,10.0,No Change
Alpha,tsk-029,Task 029,2025-09-16,2025-10-27,2025-09-13,2025-10-03,41.0,0.6889067727422638,Update_009,False,24.0,10.0,No Change
Alpha,tsk-030,Task 030,2025-10-27,2026-02-25,2025-10-25,2025-12-14,121.0,1.0,Update_009,False,73.0,10.0,No Change
Alpha,tsk-031,Task 031,2025-07-12,2025-10-20,2025-07-11,2025-09-09,100.0,1.0,Update_009,False,41.0,10.0,No Change
Alpha,tsk-032,Task 032,2024-11-23,2025-02-15,2024-11-24,2024-12-24,84.0,1.0,Update_009,False,53.0,10.0,No Change
Alpha,tsk-033,Task 033,2025-07-20,2025-09-08,2025-07-18,2025-08-11,50.0,1.0,Update_009,True,28.0,10.0,No Change
Alpha,tsk-034,Task 034,2025-03-10,2025-06-16,2025-03-12,2025-05-11,98.0,1.0,Update_009,False,36.0,10.0,No Change
Alpha,tsk-035,Task 035,2025-10-07,2025-12-15,2025-10-06,2025-11-21,69.0,0.11901249114183032,Update_009,False,24.0,10.0,No Change
Alpha,tsk-036,Task 036,2025-05-26,2025-09-10,2025-05-26,2025-07-13,107.0,0.8472935506745916,Update_009,True,59.0,10.0,No Change
Alpha,tsk-037,Task 037,2025-05-18,2025-08-07,2025-05-16,2025-07-07,81.0,0.49242991863522856,Update_009,False,31.0,10.0,No Change
Alpha,tsk-038,Task 038,2025-10-18,2025-12-18,2025-10-16,2025-10-30,61.0,0.7211413794392046,Update_009,True,49.0,10.0,No Change
Alpha,tsk-039,Task 039,2025-09-07,2025-10-31,2025-09-04,2025-11-03,54.0,1.0,Update_009,False,-3.0,0.0,No Change
Alpha,tsk-040,Task 040,2025-10-18,2025-10-30,2025-10-18,2025-11-03,12.0,1.0,Update_009,True,-4.0,1.0,No Change
Alpha,tsk-041,Task 041,2025-03-28,2025-07-30,2025-03-30,2025-05-25,124.0,1.0,Update_009,True,66.0,10.0,Initial
Alpha,tsk-042,Task 042,2024-12-23,2025-01-25,2024-12-25,2025-01-12,33.0,1.0,Update_009,False,13.0,10.0,No Change
Alpha,tsk-043,Task 043,2025-05-01,2025-05-31,2025-04-29,2025-05-23,30.0,1.0,Update_009,False,8.0,8.0,No Change
Alpha,tsk-044,Task 044,2025-07-13,2025-09-26,2025-07-14,2025-08-14,75.0,1.0,Update_009,False,43.0,10.0,No Change
Alpha,tsk-045,Task 045,2025-04-21,2025-06-01,2025-04-22,2025-05-31,41.0,1.0,Update_009,False,1.0,1.0,No Change
Alpha,tsk-046,Task 046,2025-09-29,2025-11-05,2025-10-02,2025-11-07,37.0,0.7054423176639044,Update_009,False,-2.0,0.0,No Change
Alpha,tsk-047,Task 047,2024-12-21,2025-02-05,2024-12-21,2024-12-31,46.0,1.0,Update_009,True,36.0,10.0,No Change
Alpha,tsk-048,Task 048,2025-04-23,2025-07-07,2025-04-20,2025-06-05,75.0,0.03944034909353722,Update_009,True,32.0,10.0,No Change
Alpha,tsk-049,Task 049,2025-01-03,2025-04-05,2025-01-04,2025-02-27,92.0,1.0,Update_009,True,37.0,10.0,No Change
Alpha,tsk-050,Task 050,2025-04-01,2025-05-09,2025-03-29,2025-04-19,38.0,1.0,Update_009,False,20.0,10.0,Slipped Further
Alpha,tsk-051,Task 051,2025-10-21,2026-01-23,2025-10-20,2025-11-29,94.0,1.0,Update_009,False,55.0,10.0,Slipped Further
Alpha,tsk-052,Task 052,2025-04-12,2025-05-25,2025-04-15,2025-04-29,43.0,1.0,Update_009,False,26.0,10.0,No Change
Alpha,tsk-053,Task 053,2025-06-07,2025-08-07,2025-06-09,2025-07-15,61.0,0.6360922667476349,Update_009,False,23.0,10.0,No Change
Alpha,tsk-054,Task 054,2025-08-11,2025-10-25,2025-08-12,2025-10-01,75.0,1.0,Update_009,False,24.0,10.0,No Change
Alpha,tsk-055,Task 055,2024-11-19,2025-01-16,2024-11-20,2025-01-15,58.0,1.0,Update_009,False,1.0,1.0,No Change
Alpha,tsk-056,Task 056,2024-12-13,2025-02-01,2024-12-13,2025-01-18,50.0,1.0,Update_009,False,14.0,10.0,No Change
Alpha,tsk-057,Task 057,2025-05-19,2025-07-29,2025-05-16,2025-06-22,71.0,1.0,Update_009,False,37.0,10.0,No Change
Alpha,tsk-058,Task 058,2025-04-28,2025-06-05,2025-04-26,2025-05-31,38.0,1.0,Update_009,False,5.0,5.0,No Change
Alpha,tsk-059,Task 059,2025-03-29,2025-07-05,2025-03-29,2025-05-10,98.0,0.9209841721792175,Update_009,False,56.0,10.0,No Change
Alpha,tsk-060,Task 060,2025-06-11,2025-06-25,2025-06-10,2025-08-08,14.0,0.8180850328665918,Update_009,False,-44.0,0.0,No Change
Alpha,tsk-061,Task 061,2025-03-26,2025-07-15,2025-03-24,2025-04-25,111.0,0.7083648814983288,Update_009,False,81.0,10.0,No Change
Alpha,tsk-062,Task 062,2025-09-13,2025-11-27,2025-09-15,2025-10-03,75.0,1.0,Update_009,True,55.0,10.0,No Change
Alpha,tsk-063,Task 063,2025-08-17,2025-11-26,2025-08-16,2025-10-02,101.0,0.873413744546471,Update_009,False,55.0,10.0,No Change
Alpha,tsk-064,Task 064,2025-09-04,2025-11-03,2025-09-04,2025-10-09,60.0,0.0419973582336236,Update_009,False,25.0,10.0,No Change
Alpha,tsk-065,Task 065,2025-04-07,2025-05-16,2025-04-06,2025-05-20,39.0,0.45634280815191997,Update_009,False,-4.0,0.0,No Change
Alpha,tsk-066,Task 066,2025-07-20,2025-09-20,2025-07-18,2025-08-21,62.0,1.0,Update_009,False,30.0,10.0,No Change
Alpha,tsk-067,Task 067,2024-12-20,2025-02-16,2024-12-20,2025-02-16,58.0,0.32233619478701775,Update_009,False,0.0,0.0,No Change
Alpha,tsk-068,Task 068,2025-05-25,2025-08-24,2025-05-28,2025-07-15,91.0,0.9373232446382063,Update_009,False,40.0,10.0,No Change
Alpha,tsk-069,Task 069,2025-02-18,2025-03-01,2025-02-16,2025-03-11,11.0,0.48396223723823434,Update_009,False,-10.0,0.0,No Change
Alpha,tsk-070,Task 070,2024-12-30,2025-03-24,2025-01-01,2025-01-27,84.0,1.0,Update_009,False,56.0,10.0,No Change
Alpha,tsk-071,Task 071,2024-12-28,2025-02-23,2024-12-29,2025-02-02,57.0,1.0,Update_009,False,21.0,10.0,No Change
Alpha,tsk-072,Task 072,2025-02-23,2025-05-15,2025-02-26,2025-04-09,81.0,0.9273793477347978,Update_009,False,36.0,10.0,No Change
Alpha,tsk-073,Task 073,2025-10-14,2025-10-25,2025-10-13,2025-10-23,11.0,0.9266824097802605,Update_009,False,2.0,2.0,No Change
Alpha,tsk-074,Task 074,2025-09-01,2025-11-16,2025-08-29,2025-10-01,76.0,1.0,Update_009,False,46.0,10.0,No Change
Alpha,tsk-075,Task 075,2024-11-02,2025-02-19,2024-11-04,2024-12-10,109.0,1.0,Update_009,False,71.0,10.0,Slipped Further
Alpha,tsk-001,Task 001,NA,NA,2025-07-16 00:00:00,NA,NA,0.50490561771993,Update_007,True,0.0,0.0,Initial
Alpha,tsk-002,Task 002,NA,NA,2025-06-25 00:00:00,NA,NA,1.0,Update_007,False,0.0,0.0,Initial
Alpha,tsk-003,Task 003,NA,NA,2025-02-09 00:00:00,NA,NA,1.0,Update_007,False,0.0,0.0,Initial
Alpha,tsk-004,Task 004,NA,NA,2025-07-05 00:00:00,NA,NA,1.0,Update_007,True,0.0,0.0,Initial
Alpha,tsk-005,Task 005,NA,NA,2025-03-11 00:00:00,NA,NA,1.0,Update_007,False,0.0,0.0,Initial
Alpha,tsk-006,Task 006,NA,NA,2025-03-30 00:00:00,NA,NA,1.0,Update_007,False,0.0,0.0,Initial
Alpha,tsk-007,Task 007,NA,NA,2025-04-23 00:00:00,NA,NA,1.0,Update_007,False,0.0,0.0,Initial
Alpha,tsk-008,Task 008,NA,NA,2025-06-21 00:00:00,NA,NA,0.553255411299799,Update_007,False,0.0,0.0,Initial
Alpha,tsk-009,Task 009,NA,NA,2024-11-25 00:00:00,NA,NA,1.0,Update_007,False,0.0,0.0,Initial
Alpha,tsk-010,Task 010,NA,NA,2025-07-30 00:00:00,NA,NA,1.0,Update_007,False,0.0,0.0,Initial
Alpha,tsk-011,Task 011,NA,NA,2025-09-17 00:00:00,NA,NA,0.6529057151678122,Update_007,False,0.0,0.0,Initial
Alpha,tsk-012,Task 012,NA,NA,2024-11-05 00:00:00,NA,NA,1.0,Update_007,False,0.0,0.0,Initial
Alpha,tsk-013,Task 013,NA,NA,2025-03-15 00:00:00,NA,NA,1.0,Update_007,False,0.0,0.0,Initial
Alpha,tsk-014,Task 014,NA,NA,2025-02-20 00:00:00,NA,NA,1.0,Update_007,True,0.0,0.0,Initial
Alpha,tsk-015,Task 015,NA,NA,2025-09-20 00:00:00,NA,NA,1.0,Update_007,False,0.0,0.0,Initial
Alpha,tsk-016,Task 016,NA,NA,2025-09-29 00:00:00,NA,NA,1.0,Update_007,False,0.0,0.0,Initial
Alpha,tsk-017,Task 017,NA,NA,2025-02-24 00:00:00,NA,NA,0.8331814162729404,Update_007,False,0.0,0.0,Initial
Alpha,tsk-018,Task 018,NA,NA,2025-07-04 00:00:00,NA,NA,0.36316016224393255,Update_007,False,0.0,0.0,Initial
Alpha,tsk-019,Task 019,NA,NA,2025-05-27 00:00:00,NA,NA,1.0,Update_007,False,0.0,0.0,Initial
Alpha,tsk-020,Task 020,NA,NA,2025-08-20 00:00:00,NA,NA,1.0,Update_007,False,0.0,0.0,Initial
Alpha,tsk-021,Task 021,NA,NA,2025-08-31 00:00:00,NA,NA,0.03864113900084023,Update_007,False,0.0,0.0,Initial
Alpha,tsk-022,Task 022,NA,NA,2025-01-21 00:00:00,NA,NA,0.8270863017691,Update_007,False,0.0,0.0,Initial
Alpha,tsk-023,Task 023,NA,NA,2025-08-23 00:00:00,NA,NA,1.0,Update_007,False,0.0,0.0,Initial
Alpha,tsk-024,Task 024,NA,NA,2025-03-07 00:00:00,NA,NA,1.0,Update_007,False,0.0,0.0,Initial
Alpha,tsk-025,Task 025,NA,NA,2025-06-12 00:00:00,NA,NA,0.5088580548919851,Update_007,False,0.0,0.0,Initial
Alpha,tsk-026,Task 026,NA,NA,2024-12-13 00:00:00,NA,NA,0.8050918967878699,Update_007,False,0.0,0.0,Initial
Alpha,tsk-027,Task 027,NA,NA,2025-08-27 00:00:00,NA,NA,0.2831860127324898,Update_007,True,0.0,0.0,Initial
Alpha,tsk-028,Task 028,NA,NA,2025-04-05 00:00:00,NA,NA,1.0,Update_007,True,0.0,0.0,Initial
Alpha,tsk-029,Task 029,NA,NA,2025-09-13 00:00:00,NA,NA,1.0,Update_007,False,0.0,0.0,Initial
Alpha,tsk-030,Task 030,NA,NA,2025-10-25 00:00:00,NA,NA,1.0,Update_007,False,0.0,0.0,Initial
Alpha,tsk-031,Task 031,NA,NA,2025-07-11 00:00:00,NA,NA,1.0,Update_007,False,0.0,0.0,Initial
Alpha,tsk-032,Task 032,NA,NA,2024-11-24 00:00:00,NA,NA,1.0,Update_007,False,0.0,0.0,Initial
Alpha,tsk-033,Task 033,NA,NA,2025-07-18 00:00:00,NA,NA,1.0,Update_007,True,0.0,0.0,Initial
Alpha,tsk-034,Task 034,NA,NA,2025-03-12 00:00:00,NA,NA,0.8669008659436934,Update_007,False,0.0,0.0,Initial
Alpha,tsk-035,Task 035,NA,NA,2025-10-06 00:00:00,NA,NA,1.0,Update_007,False,0.0,0.0,Initial
Alpha,tsk-036,Task 036,NA,NA,2025-05-26 00:00:00,NA,NA,1.0,Update_007,True,0.0,0.0,Initial
Alpha,tsk-037,Task 037,NA,NA,2025-05-16 00:00:00,NA,NA,1.0,Update_007,False,0.0,0.0,Initial
Alpha,tsk-038,Task 038,NA,NA,2025-10-16 00:00:00,NA,NA,0.85098124456521,Update_007,True,0.0,0.0,Initial
Alpha,tsk-039,Task 039,NA,NA,2025-09-04 00:00:00,NA,NA,1.0,Update_007,False,0.0,0.0,Initial
Alpha,tsk-040,Task 040,NA,NA,2025-10-18 00:00:00,NA,NA,1.0,Update_007,True,0.0,0.0,Initial
Alpha,tsk-041,Task 041,NA,NA,2025-03-30 00:00:00,NA,NA,0.8805067581682666,Update_007,True,0.0,0.0,Initial
Alpha,tsk-042,Task 042,NA,NA,2024-12-25 00:00:00,NA,NA,1.0,Update_007,False,0.0,0.0,Initial
Alpha,tsk-043,Task 043,NA,NA,2025-04-29 00:00:00,NA,NA,1.0,Update_007,False,0.0,0.0,Initial
