project_name,task_id,task_name,start_date,end_date,baseline_start,baseline_end,duration,percent_complete,update_phase,is_critical,slip_days,severity_score,change_type
Gamma,tsk-061,Task 061,2025-10-23,2025-12-31,2025-10-22,2025-12-15,69.0,1.0,Update_005,False,16.0,10.0,No Change
Gamma,tsk-062,Task 062,2025-06-22,2025-08-03,2025-06-24,2025-07-16,42.0,1.0,Update_005,False,18.0,10.0,No Change
Gamma,tsk-063,Task 063,2025-10-03,2025-12-27,2025-10-02,2025-10-30,85.0,1.0,Update_005,False,58.0,10.0,Initial
Gamma,tsk-064,Task 064,2025-02-26,NA,2025-02-28,2025-03-26,NA,0.4485239733620251,Update_005,False,0.0,0.0,Initial
Gamma,tsk-065,Task 065,2025-05-17,2025-08-26,2025-05-18,2025-07-08,101.0,0.44986507248130675,Update_005,False,49.0,10.0,No Change
Gamma,tsk-066,Task 066,2025-08-01,2025-10-29,2025-08-04,2025-08-23,89.0,1.0,Update_005,True,67.0,10.0,No Change
Gamma,tsk-067,Task 067,2025-07-24,2025-09-27,2025-07-25,2025-08-23,65.0,0.9098337329614341,Update_005,True,35.0,10.0,No Change
Gamma,tsk-068,Task 068,2025-05-26,2025-08-19,2025-05-28,2025-07-20,85.0,1.0,Update_005,False,30.0,10.0,No Change
Gamma,tsk-069,Task 069,2025-02-03,2025-04-08,2025-02-05,2025-04-03,64.0,1.0,Update_005,True,5.0,10.0,No Change
Gamma,tsk-070,Task 070,2024-12-24,2025-02-26,2024-12-27,2025-02-04,64.0,0.4052377826353335,Update_005,False,22.0,10.0,No Change
Gamma,tsk-071,Task 071,2025-03-12,2025-05-24,2025-03-14,2025-04-13,73.0,0.5603052243501304,Update_005,False,41.0,10.0,No Change
Gamma,tsk-072,Task 072,2024-12-23,NA,2024-12-24,2025-01-22,NA,0.6350476035499188,Update_005,True,0.0,0.0,Initial
Gamma,tsk-073,Task 073,2024-11-14,2025-02-11,2024-11-11,2024-12-21,89.0,0.854146084541004,Update_005,False,52.0,10.0,No Change
Gamma,tsk-074,Task 074,2025-07-04,2025-09-03,2025-07-03,2025-08-29,61.0,1.0,Update_005,True,5.0,10.0,No Change
Gamma,tsk-075,Task 075,2025-09-29,2025-10-25,2025-10-01,2025-10-29,26.0,1.0,Update_005,False,-4.0,0.0,No Change
Gamma,tsk-001,Task 001,2025-08-14,2025-10-31,2025-08-11,2025-09-21,78.0,0.6889067727422638,Update_011,True,40.0,10.0,No Change
Gamma,tsk-002,Task 002,2025-10-26,2025-12-09,2025-10-25,2025-11-15,44.0,0.021612039194625617,Update_011,True,24.0,10.0,No Change
Gamma,tsk-003,Task 003,2025-04-15,2025-05-20,2025-04-15,2025-04-29,35.0,0.8851917845828944,Update_011,False,21.0,10.0,No Change
Gamma,tsk-004,Task 004,2025-08-06,2025-09-28,2025-08-08,2025-09-04,53.0,1.0,Update_011,False,24.0,10.0,No Change
Gamma,tsk-005,Task 005,2025-05-17,2025-06-09,2025-05-14,2025-05-24,23.0,0.006422435904659568,Update_011,True,16.0,10.0,No Change
Gamma,tsk-006,Task 006,2025-02-26,2025-04-19,2025-02-27,2025-03-19,52.0,1.0,Update_011,False,31.0,10.0,No Change
Gamma,tsk-007,Task 007,2024-12-21,2025-02-16,2024-12-21,2025-01-08,57.0,0.6305153440667253,Update_011,True,39.0,10.0,No Change
Gamma,tsk-008,Task 008,2025-03-28,2025-05-14,2025-03-25,2025-05-09,47.0,0.04099734587040501,Update_011,False,5.0,5.0,No Change
Gamma,tsk-009,Task 009,2024-11-05,2024-12-15,2024-11-05,2024-11-21,40.0,0.15201207858842647,Update_011,False,24.0,10.0,No Change
Gamma,tsk-010,Task 010,2024-12-24,2025-01-29,2024-12-23,2025-01-16,36.0,1.0,Update_011,True,13.0,10.0,No Change
Gamma,tsk-011,Task 011,2024-11-07,2024-12-17,2024-11-05,2024-11-20,40.0,0.8070448950162583,Update_011,False,27.0,10.0,No Change
Gamma,tsk-012,Task 012,2025-01-04,2025-01-26,2025-01-05,2025-03-02,22.0,0.03768494170252596,Update_011,False,-35.0,0.0,No Change
Gamma,tsk-013,Task 013,2025-02-08,2025-04-05,2025-02-08,2025-03-09,56.0,1.0,Update_011,False,27.0,10.0,No Change
Gamma,tsk-014,Task 014,2025-09-26,2025-11-15,2025-09-24,2025-11-05,50.0,0.1967061534924169,Update_011,False,10.0,10.0,No Change
Gamma,tsk-015,Task 015,2025-06-04,2025-09-07,2025-06-02,2025-07-27,95.0,0.8077138720226376,Update_011,False,42.0,10.0,No Change
Gamma,tsk-016,Task 016,2025-05-06,2025-08-06,2025-05-03,2025-06-26,92.0,1.0,Update_011,False,41.0,10.0,No Change
Gamma,tsk-017,Task 017,2025-06-23,2025-07-06,2025-06-25,2025-08-04,13.0,1.0,Update_011,True,-29.0,0.0,No Change
Gamma,tsk-018,Task 018,2024-11-27,2025-01-23,2024-11-24,2024-12-27,57.0,0.7385809166938073,Update_011,True,27.0,10.0,No Change
Gamma,tsk-019,Task 019,2025-10-04,2025-11-14,2025-10-01,2025-11-05,41.0,0.6950004992438994,Update_011,True,9.0,10.0,No Change
Gamma,tsk-020,Task 020,2025-11-01,2025-12-05,2025-10-29,2025-11-09,34.0,0.40724407352833625,Update_011,False,26.0,10.0,No Change
Gamma,tsk-021,Task 021,2025-04-10,2025-06-18,2025-04-07,2025-06-03,69.0,0.503155074173281,Update_011,True,15.0,10.0,No Change
Gamma,tsk-022,Task 022,2025-04-20,2025-08-02,2025-04-17,2025-06-14,104.0,1.0,Update_011,False,49.0,10.0,No Change
Gamma,tsk-023,Task 023,2024-12-05,2025-03-28,2024-12-08,2025-02-03,113.0,0.5082978692574216,Update_011,False,53.0,10.0,No Change
Gamma,tsk-024,Task 024,2025-03-20,2025-06-01,2025-03-22,2025-05-11,73.0,0.5809758064530774,Update_011,False,21.0,10.0,No Change
Gamma,tsk-025,Task 025,2025-08-11,2025-10-20,2025-08-09,2025-08-25,70.0,0.8270863017691,Update_011,False,56.0,10.0,No Change
Gamma,tsk-026,Task 026,2025-05-16,2025-06-20,2025-05-16,2025-06-07,35.0,0.7592217157762855,Update_011,True,13.0,10.0,No Change
Gamma,tsk-027,Task 027,2025-08-22,2025-12-03,2025-08-20,2025-10-04,103.0,1.0,Update_011,False,60.0,10.0,No Change
Gamma,tsk-028,Task 028,2025-02-13,2025-05-09,2025-02-12,2025-03-31,85.0,0.23880393570088196,Update_011,False,39.0,10.0,No Change
Gamma,tsk-029,Task 029,2024-11-09,2024-12-18,2024-11-08,2024-12-20,39.0,1.0,Update_011,False,-2.0,0.0,No Change
Gamma,tsk-030,Task 030,2025-01-03,2025-05-05,2025-01-04,2025-02-25,122.0,1.0,Update_011,False,69.0,10.0,Slipped Further
Gamma,tsk-031,Task 031,2025-06-29,2025-09-10,2025-07-01,2025-08-13,73.0,1.0,Update_011,False,28.0,10.0,No Change
Gamma,tsk-032,Task 032,2025-09-13,2025-12-29,2025-09-14,2025-10-13,107.0,0.8263056917935174,Update_011,True,77.0,10.0,No Change
Gamma,tsk-033,Task 033,2025-06-30,2025-08-17,2025-06-27,2025-08-10,48.0,1.0,Update_011,False,7.0,7.0,No Change
Gamma,tsk-034,Task 034,2025-01-16,2025-04-20,2025-01-15,2025-03-10,94.0,1.0,Update_011,False,41.0,10.0,No Change
Gamma,tsk-035,Task 035,2025-01-17,2025-04-18,2025-01-20,2025-03-03,91.0,1.0,Update_011,False,46.0,10.0,No Change
Gamma,tsk-036,Task 036,2025-07-05,2025-10-19,2025-07-02,2025-08-29,106.0,1.0,Update_011,True,51.0,10.0,No Change
Gamma,tsk-037,Task 037,2025-04-19,2025-04-20,2025-04-20,2025-05-20,1.0,1.0,Update_011,False,-30.0,0.0,No Change
Gamma,tsk-038,Task 038,2025-09-09,2026-02-19,2025-09-11,2025-10-27,163.0,0.14178162179901618,Update_011,False,115.0,10.0,No Change
Gamma,tsk-039,Task 039,2025-06-06,2025-07-30,2025-06-06,2025-07-04,54.0,0.5658496494908095,Update_011,True,26.0,10.0,No Change
Gamma,tsk-040,Task 040,2025-04-19,2025-06-17,2025-04-17,2025-05-28,59.0,1.0,Update_011,False,20.0,10.0,No Change
Gamma,tsk-041,Task 041,2025-07-28,2025-10-28,2025-07-30,2025-08-24,92.0,1.0,Update_011,False,65.0,10.0,No Change
Gamma,tsk-042,Task 042,2025-09-22,2025-11-12,2025-09-19,2025-10-20,51.0,1.0,Update_011,False,23.0,10.0,No Change
Gamma,tsk-043,Task 043,2024-12-12,2025-03-06,2024-12-14,2025-02-12,84.0,0.47257417403591895,Update_011,False,22.0,10.0,No Change
Gamma,tsk-044,Task 044,2025-09-21,2025-11-07,2025-09-22,2025-10-14,47.0,1.0,Update_011,False,24.0,10.0,No Change
Gamma,tsk-045,Task 045,2025-06-02,2025-06-13,2025-06-02,2025-06-12,11.0,1.0,Update_011,True,1.0,6.0,No Change
Gamma,tsk-046,Task 046,2025-07-29,2025-10-24,2025-07-29,2025-09-13,87.0,1.0,Update_011,True,41.0,10.0,No Change
Gamma,tsk-047,Task 047,2025-09-12,2026-01-23,2025-09-12,2025-11-09,133.0,1.0,Update_011,True,75.0,10.0,No Change
Gamma,tsk-048,Task 048,2025-10-26,2026-01-03,2025-10-29,2025-12-15,69.0,1.0,Update_011,True,19.0,10.0,No Change
Gamma,tsk-049,Task 049,2024-11-09,2025-01-30,2024-11-10,2024-12-21,82.0,0.32806835796690603,Update_011,False,40.0,10.0,No Change
Gamma,tsk-050,Task 050,2025-01-31,2025-05-13,2025-02-01,2025-03-30,102.0,0.8408217705844945,Update_011,False,44.0,10.0,No Change
Gamma,tsk-051,Task 051,2025-06-26,2025-08-11,2025-06-27,2025-08-08,46.0,0.5387812807584911,Update_011,True,3.0,8.0,No Change
Gamma,tsk-052,Task 052,2024-12-13,2025-02-01,2024-12-14,2024-12-27,50.0,0.2522831136053365,Update_011,False,36.0,10.0,No Change
Gamma,tsk-053,Task 053,2025-06-06,2025-07-24,2025-06-09,2025-06-28,48.0,1.0,Update_011,True,26.0,10.0,No Change
Gamma,tsk-054,Task 054,2024-12-26,2025-05-24,2024-12-26,2025-01-31,149.0,1.0,Update_011,False,113.0,10.0,No Change
Gamma,tsk-055,Task 055,2025-09-07,2025-12-27,2025-09-04,2025-11-01,111.0,1.0,Update_011,True,56.0,10.0,No Change
Gamma,tsk-056,Task 056,2025-09-08,2025-11-24,2025-09-08,2025-10-11,77.0,1.0,Update_011,True,44.0,10.0,No Change
Gamma,tsk-057,Task 057,2025-05-14,2025-07-18,2025-05-12,2025-06-08,65.0,1.0,Update_011,False,40.0,10.0,No Change
Gamma,tsk-058,Task 058,2025-02-10,2025-02-27,2025-02-10,2025-02-25,17.0,1.0,Update_011,False,2.0,2.0,No Change
Gamma,tsk-059,Task 059,2025-05-18,2025-06-01,2025-05-17,2025-06-19,14.0,1.0,Update_011,False,-18.0,0.0,No Change
Gamma,tsk-060,Task 060,2025-02-25,2025-06-04,2025-02-27,2025-04-20,99.0,0.7102110466780043,Update_011,True,45.0,10.0,No Change
Gamma,tsk-061,Task 061,2025-10-23,2026-02-03,2025-10-22,2025-12-15,103.0,1.0,Update_011,False,50.0,10.0,No Change
Gamma,tsk-062,Task 062,2025-06-22,2025-08-10,2025-06-24,2025-07-16,49.0,0.3815021370463114,Update_011,False,25.0,10.0,No Change
Gamma,tsk-063,Task 063,2025-10-03,2026-01-04,2025-10-02,2025-10-30,93.0,1.0,Update_011,False,66.0,10.0,No Change
Gamma,tsk-064,Task 064,2025-02-26,2025-06-01,2025-02-28,2025-03-26,95.0,1.0,Update_011,False,67.0,10.0,No Change
Gamma,tsk-065,Task 065,2025-05-17,2025-08-26,2025-05-18,2025-07-08,101.0,1.0,Update_011,False,49.0,10.0,No Change
Gamma,tsk-066,Task 066,2025-08-01,2025-10-29,2025-08-04,2025-08-23,89.0,1.0,Update_011,True,67.0,10.0,No Change
Gamma,tsk-067,Task 067,2025-07-24,2025-10-04,2025-07-25,2025-08-23,72.0,1.0,Update_011,True,42.0,10.0,Slipped Further
Gamma,tsk-068,Task 068,2025-05-26,2025-08-12,2025-05-28,2025-07-20,78.0,1.0,Update_011,False,23.0,10.0,No Change
Gamma,tsk-069,Task 069,2025-02-03,2025-04-08,2025-02-05,2025-04-03,64.0,1.0,Update_011,True,5.0,10.0,No Change
Gamma,tsk-070,Task 070,2024-12-24,2025-03-01,2024-12-27,2025-02-04,67.0,1.0,Update_011,False,25.0,10.0,No Change
Gamma,tsk-071,Task 071,2025-03-12,2025-05-24,2025-03-14,2025-04-13,73.0,1.0,Update_011,False,41.0,10.0,No Change
Gamma,tsk-072,Task 072,2024-12-23,2025-03-18,2024-12-24,2025-01-22,85.0,1.0,Update_011,True,55.0,10.0,No Change
Gamma,tsk-073,Task 073,2024-11-14,2025-02-11,2024-11-11,2024-12-21,89.0,0.9107050424639556,Update_011,False,52.0,10.0,No Change
Gamma,tsk-074,Task 074,2025-07-04,2025-09-03,2025-07-03,2025-08-29,61.0,0.9032603594641604,Update_011,True,5.0,10.0,No Change
Gamma,tsk-075,Task 075,2025-09-29,2025-10-25,2025-10-01,2025-10-29,26.0,0.4073562706189867,Update_011,False,-4.0,0.0,No Change
Gamma,tsk-001,Task 001,2025-08-14,2025-10-31,2025-08-11,2025-09-21,78.0,1.0,Update_010,True,40.0,10.0,No Change
Gamma,tsk-002,Task 002,2025-10-26,2025-12-09,2025-10-25,2025-11-15,44.0,0.8583943421062965,Update_010,True,24.0,10.0,No Change
Gamma,tsk-003,Task 003,2025-04-15,2025-05-20,2025-04-15,2025-04-29,35.0,0.16966380854404522,Update_010,False,21.0,10.0,Initial
Gamma,tsk-004,Task 004,2025-08-06,2025-09-28,2025-08-08,2025-09-04,53.0,0.04472399654840337,Update_010,False,24.0,10.0,No Change
Gamma,tsk-005,Task 005,2025-05-17,2025-06-09,2025-05-14,2025-05-24,23.0,1.0,Update_010,True,16.0,10.0,No Change
Gamma,tsk-006,Task 006,2025-02-26,2025-04-19,2025-02-27,2025-03-19,52.0,0.04093397102499209,Update_010,False,31.0,10.0,No Change
Gamma,tsk-007,Task 007,2024-12-21,2025-02-16,2024-12-21,2025-01-08,57.0,0.9098858145815375,Update_010,True,39.0,10.0,No Change
Gamma,tsk-008,Task 008,2025-03-28,2025-05-14,2025-03-25,2025-05-09,47.0,0.6426860185531424,Update_010,False,5.0,5.0,No Change
Gamma,tsk-009,Task 009,2024-11-05,2024-12-15,2024-11-05,2024-11-21,40.0,1.0,Update_010,False,24.0,10.0,No Change
Gamma,tsk-010,Task 010,2024-12-24,2025-01-29,2024-12-23,2025-01-16,36.0,1.0,Update_010,True,13.0,10.0,No Change
Gamma,tsk-011,Task 011,2024-11-07,2024-12-17,2024-11-05,2024-11-20,40.0,1.0,Update_010,False,27.0,10.0,No Change
Gamma,tsk-012,Task 012,2025-01-04,2025-01-26,2025-01-05,2025-03-02,22.0,0.9156368305618733,Update_010,False,-35.0,0.0,No Change
Gamma,tsk-013,Task 013,2025-02-08,2025-04-05,2025-02-08,2025-03-09,56.0,1.0,Update_010,False,27.0,10.0,No Change
Gamma,tsk-014,Task 014,2025-09-26,2025-11-15,2025-09-24,2025-11-05,50.0,1.0,Update_010,False,10.0,10.0,No Change
Gamma,tsk-015,Task 015,2025-06-04,2025-09-07,2025-06-02,2025-07-27,95.0,0.4557424296291297,Update_010,False,42.0,10.0,No Change
Gamma,tsk-016,Task 016,2025-05-06,2025-08-06,2025-05-03,2025-06-26,92.0,1.0,Update_010,False,41.0,10.0,No Change
Gamma,tsk-017,Task 017,2025-06-23,2025-07-06,2025-06-25,2025-08-04,13.0,1.0,Update_010,True,-29.0,0.0,No Change
Gamma,tsk-018,Task 018,2024-11-27,2025-01-23,2024-11-24,2024-12-27,57.0,1.0,Update_010,True,27.0,10.0,No Change
Gamma,tsk-019,Task 019,2025-10-04,2025-11-14,2025-10-01,2025-11-05,41.0,1.0,Update_010,True,9.0,10.0,No Change
Gamma,tsk-020,Task 020,2025-11-01,2025-12-05,2025-10-29,2025-11-09,34.0,1.0,Update_010,False,26.0,10.0,No Change
Gamma,tsk-021,Task 021,2025-04-10,2025-06-18,2025-04-07,2025-06-03,69.0,1.0,Update_010,True,15.0,10.0,No Change
Gamma,tsk-022,Task 022,2025-04-20,2025-08-02,2025-04-17,2025-06-14,104.0,0.4342034123417873,Update_010,False,49.0,10.0,No Change
Gamma,tsk-023,Task 023,2024-12-05,2025-03-28,2024-12-08,2025-02-03,113.0,1.0,Update_010,False,53.0,10.0,No Change
Gamma,tsk-024,Task 024,2025-03-20,2025-06-01,2025-03-22,2025-05-11,73.0,1.0,Update_010,False,21.0,10.0,No Change
Gamma,tsk-025,Task 025,2025-08-11,2025-10-20,2025-08-09,2025-08-25,70.0,0.0002541069909012983,Update_010,False,56.0,10.0,No Change
Gamma,tsk-026,Task 026,2025-05-16,2025-06-20,2025-05-16,2025-06-07,35.0,1.0,Update_010,True,13.0,10.0,No Change
Gamma,tsk-027,Task 027,2025-08-22,2025-12-03,2025-08-20,2025-10-04,103.0,1.0,Update_010,False,60.0,10.0,No Change
Gamma,tsk-028,Task 028,2025-02-13,2025-05-09,2025-02-12,2025-03-31,85.0,1.0,Update_010,False,39.0,10.0,No Change
Gamma,tsk-029,Task 029,2024-11-09,2024-12-18,2024-11-08,2024-12-20,39.0,1.0,Update_010,False,-2.0,0.0,Recovered
Gamma,tsk-030,Task 030,2025-01-03,2025-03-12,2025-01-04,2025-02-25,68.0,1.0,Update_010,False,15.0,10.0,No Change
Gamma,tsk-031,Task 031,2025-06-29,2025-09-10,2025-07-01,2025-08-13,73.0,0.843304060515605,Update_010,False,28.0,10.0,No Change
Gamma,tsk-032,Task 032,2025-09-13,2025-12-29,2025-09-14,2025-10-13,107.0,0.5848023214576531,Update_010,True,77.0,10.0,No Change
Gamma,tsk-033,Task 033,2025-06-30,2025-08-17,2025-06-27,2025-08-10,48.0,1.0,Update_010,False,7.0,7.0,No Change
Gamma,tsk-034,Task 034,2025-01-16,2025-04-20,2025-01-15,2025-03-10,94.0,1.0,Update_010,False,41.0,10.0,Slipped Further
Gamma,tsk-035,Task 035,2025-01-17,2025-04-18,2025-01-20,2025-03-03,91.0,0.005473443002722695,Update_010,False,46.0,10.0,No Change
Gamma,tsk-036,Task 036,2025-07-05,2025-10-19,2025-07-02,2025-08-29,106.0,0.8995506748043972,Update_010,True,51.0,10.0,No Change
Gamma,tsk-037,Task 037,2025-04-19,2025-04-20,2025-04-20,2025-05-20,1.0,1.0,Update_010,False,-30.0,0.0,No Change
Gamma,tsk-038,Task 038,2025-09-09,2026-02-19,2025-09-11,2025-10-27,163.0,1.0,Update_010,False,115.0,10.0,No Change
Gamma,tsk-039,Task 039,2025-06-06,2025-07-30,2025-06-06,2025-07-04,54.0,0.7600074567392421,Update_010,True,26.0,10.0,No Change
Gamma,tsk-040,Task 040,2025-04-19,2025-06-17,2025-04-17,2025-05-28,59.0,0.8322410567886136,Update_010,False,20.0,10.0,No Change
