project_name,task_id,task_name,actual_start,actual_finish,baseline_start,baseline_end,baseline_duration,is_delayed,delay_days,delay_percentage,percent_complete,status,is_milestone,is_critical,is_active,risk_flag,severity_score,severity_factors,update_phase
Gamma,TSK-031,Task 031,2025-05-10,,2025-05-12,2025-06-30,49,False,0,0.0,18%,In Progress,False,False,True,,0,,Update_001
Gamma,TSK-032,Task 032,2025-10-20,,2025-10-21,2025-11-06,16,False,0,0.0,93,IP,False,False,True,High,2,Risk Level: High (+2 points),Update_001
Gamma,TSK-033,Task 033,2025-10-27,,2025-10-28,2025-11-13,16,False,0,0.0,,Not Started,False,False,True,L,0,,Update_001
Gamma,TSK-034,Task 034,2025-10-20,,2025-10-19,2025-11-10,22,False,0,0.0,,,True,True,True,L,3,On Critical Path (+2 points); Milestone Task (+1 point),Update_001
Gamma,TSK-035,Task 035,2025-03-16,2025-04-06,2025-03-15,2025-04-05,21,True,1,4.8,Complete,Complete,False,False,False,H,3,Delayed by 1 days (+1 points); Risk Level: H (+2 points),Update_001
Gamma,TSK-036,Task 036,2025-01-22,,2025-01-21,2025-03-08,46,False,0,0.0,6%,Complete,False,True,False,Medium,3,Risk Level: Medium (+1 points); On Critical Path (+2 points),Update_001
Gamma,TSK-037,Task 037,2025-04-11,,2025-04-11,2025-05-14,33,False,0,0.0,Complete,Complete,False,True,False,Low,2,On Critical Path (+2 points),Update_001
Gamma,TSK-038,Task 038,2025-05-11,,2025-05-14,2025-06-16,33,False,0,0.0,88,In Progress,False,True,True,Low,2,On Critical Path (+2 points),Update_001
Gamma,TSK-039,Task 039,2025-06-23,,2025-06-21,2025-08-15,55,False,0,0.0,75%,Complete,False,False,False,L,0,,Update_001
Gamma,TSK-040,Task 040,2025-08-16,,2025-08-17,2025-09-23,37,False,0,0.0,,In Progress,False,False,True,Low,0,,Update_001
Gamma,TSK-041,Task 041,2025-01-07,,2025-01-09,2025-02-08,30,False,0,0.0,,IP,False,True,True,High,4,Risk Level: High (+2 points); On Critical Path (+2 points),Update_001
Gamma,TSK-042,Task 042,2025-09-22,2025-11-11,2025-09-19,2025-11-10,52,True,1,1.9,Complete,Complete,True,False,False,,2,Delayed by 1 days (+1 points); Milestone Task (+1 point),Update_001
Gamma,TSK-043,Task 043,2025-01-11,,2025-01-09,2025-02-10,32,False,0,0.0,,In Progress,False,False,True,Low,0,,Update_001
Gamma,TSK-044,Task 044,2025-10-20,,2025-10-17,2025-12-15,59,False,0,0.0,Complete,In Progress,True,False,True,,1,Milestone Task (+1 point),Update_001
Gamma,TSK-045,Task 045,2025-01-04,,2025-01-07,2025-02-16,40,False,0,0.0,,In Progress,False,False,True,H,2,Risk Level: H (+2 points),Update_001
Gamma,TSK-046,Task 046,2025-04-14,,2025-04-11,2025-05-24,43,False,0,0.0,20,Not Started,False,True,True,High,4,Risk Level: High (+2 points); On Critical Path (+2 points),Update_001
Gamma,TSK-047,Task 047,2025-07-26,,2025-07-23,2025-09-01,40,False,0,0.0,,In Progress,False,False,True,H,2,Risk Level: H (+2 points),Update_001
Gamma,TSK-048,Task 048,2024-11-28,,2024-11-25,2025-01-15,51,False,0,0.0,0.8072162094481028,Complete,False,False,False,L,0,,Update_001
Gamma,TSK-049,Task 049,2025-06-21,,2025-06-22,2025-08-04,43,False,0,0.0,63%,IP,False,False,True,Medium,1,Risk Level: Medium (+1 points),Update_001
Gamma,TSK-050,Task 050,2024-12-06,,2024-12-03,2024-12-26,23,False,0,0.0,,Complete,False,False,False,High,2,Risk Level: High (+2 points),Update_001
Gamma,TSK-051,Task 051,2025-08-20,,2025-08-22,2025-09-25,34,False,0,0.0,13%,Not Started,True,True,True,H,5,Risk Level: H (+2 points); On Critical Path (+2 points); Milestone Task (+1 point),Update_001
Gamma,TSK-052,Task 052,2025-10-01,,2025-10-04,2025-11-28,55,False,0,0.0,,,False,True,True,H,4,Risk Level: H (+2 points); On Critical Path (+2 points),Update_001
Gamma,TSK-053,Task 053,2025-09-08,,2025-09-05,2025-11-03,59,False,0,0.0,43,In Progress,False,True,True,H,4,Risk Level: H (+2 points); On Critical Path (+2 points),Update_001
Gamma,TSK-054,Task 054,2025-10-06,,2025-10-09,2025-11-14,36,False,0,0.0,Complete,Complete,True,True,False,H,5,Risk Level: H (+2 points); On Critical Path (+2 points); Milestone Task (+1 point),Update_001
Gamma,TSK-055,Task 055,2025-07-04,,2025-07-01,2025-08-29,59,False,0,0.0,94%,In Progress,False,False,True,High,2,Risk Level: High (+2 points),Update_001
Gamma,TSK-056,Task 056,2025-04-24,,2025-04-21,2025-05-15,24,False,0,0.0,58%,In Progress,False,False,True,Low,0,,Update_001
Gamma,TSK-057,Task 057,2025-10-26,,2025-10-28,2025-11-11,14,False,0,0.0,29,,False,False,True,High,2,Risk Level: High (+2 points),Update_001
Gamma,TSK-058,Task 058,2024-11-21,,2024-11-19,2024-12-12,23,False,0,0.0,,IP,False,False,True,H,2,Risk Level: H (+2 points),Update_001
Gamma,TSK-059,Task 059,2025-04-07,,2025-04-04,2025-05-25,51,False,0,0.0,88%,IP,True,False,True,L,1,Milestone Task (+1 point),Update_001
Gamma,TSK-060,Task 060,2025-04-06,,2025-04-06,2025-05-16,40,False,0,0.0,,Not Started,False,False,True,Medium,1,Risk Level: Medium (+1 points),Update_001
Gamma,TSK-061,Task 061,2025-05-18,,2025-05-18,2025-06-26,39,False,0,0.0,,,False,False,True,L,0,,Update_001
Gamma,TSK-062,Task 062,2025-10-05,,2025-10-03,2025-10-22,19,False,0,0.0,,Complete,True,True,False,H,5,Risk Level: H (+2 points); On Critical Path (+2 points); Milestone Task (+1 point),Update_001
Gamma,TSK-063,Task 063,2024-12-07,,2024-12-09,2025-02-06,59,False,0,0.0,6,IP,True,False,True,High,3,Risk Level: High (+2 points); Milestone Task (+1 point),Update_001
Gamma,TSK-064,Task 064,2025-08-02,,2025-07-30,2025-08-09,10,False,0,0.0,67%,Complete,True,True,False,H,5,Risk Level: H (+2 points); On Critical Path (+2 points); Milestone Task (+1 point),Update_001
Gamma,TSK-065,Task 065,2024-11-06,,2024-11-05,2024-12-22,47,False,0,0.0,81%,,False,False,True,,0,,Update_001
Gamma,TSK-066,Task 066,2024-11-23,2024-12-29,2024-11-23,2025-01-03,41,False,-5,-12.2,Complete,Complete,False,False,False,High,2,Risk Level: High (+2 points),Update_001
Gamma,TSK-067,Task 067,2025-05-13,,2025-05-14,2025-06-30,47,False,0,0.0,,Complete,False,False,False,Medium,1,Risk Level: Medium (+1 points),Update_001
Gamma,TSK-068,Task 068,2025-06-09,,2025-06-08,2025-07-09,31,False,0,0.0,,In Progress,False,False,True,L,0,,Update_001
Gamma,TSK-069,Task 069,2025-01-26,,2025-01-25,2025-02-26,32,False,0,0.0,6,IP,False,True,True,High,4,Risk Level: High (+2 points); On Critical Path (+2 points),Update_001
Gamma,TSK-070,Task 070,2025-09-26,,2025-09-27,2025-11-11,45,False,0,0.0,,Not Started,True,True,True,L,3,On Critical Path (+2 points); Milestone Task (+1 point),Update_001
Gamma,TSK-071,Task 071,2025-06-10,,2025-06-13,2025-07-23,40,False,0,0.0,32%,Not Started,False,False,True,H,2,Risk Level: H (+2 points),Update_001
Gamma,TSK-072,Task 072,2025-07-17,,2025-07-20,2025-07-31,11,False,0,0.0,,,False,False,True,H,2,Risk Level: H (+2 points),Update_001
Gamma,TSK-073,Task 073,2025-06-22,,2025-06-23,2025-07-22,29,False,0,0.0,40,Complete,True,False,False,,1,Milestone Task (+1 point),Update_001
Gamma,TSK-074,Task 074,2024-11-18,,2024-11-18,2024-11-29,11,False,0,0.0,80,Not Started,False,False,True,L,0,,Update_001
Gamma,TSK-075,Task 075,2025-04-17,,2025-04-15,2025-05-17,32,False,0,0.0,83%,IP,False,True,True,High,4,Risk Level: High (+2 points); On Critical Path (+2 points),Update_001
