project_name,task_id,task_name,actual_start,actual_finish,baseline_start,baseline_end,baseline_duration,is_delayed,delay_days,delay_percentage,percent_complete,status,is_milestone,is_critical,is_active,risk_flag,severity_score,severity_factors,update_phase
Gamma,TSK-018,Task 018,2024-11-27,2025-01-23,2024-11-24,2024-12-27,33,False,0,0.0,100%,Complete,False,True,False,L,0,,Update_014
Gamma,TSK-019,Task 019,2025-10-04,2025-11-14,2025-10-01,2025-11-05,35,False,0,0.0,100%,Complete,False,True,False,L,0,,Update_014
Gamma,TSK-020,Task 020,2025-11-01,2025-12-05,2025-10-29,2025-11-09,11,False,0,0.0,100%,Complete,False,False,False,L,0,,Update_014
Gamma,TSK-021,Task 021,2025-04-10,2025-04-22,2025-04-07,2025-06-03,57,False,0,0.0,100%,Complete,False,True,False,Low,0,,Update_014
Gamma,TSK-022,Task 022,2025-04-20,2025-08-02,2025-04-17,2025-06-14,58,False,0,0.0,100%,Complete,False,False,False,H,0,,Update_014
Gamma,TSK-023,Task 023,2024-12-05,2025-04-06,2024-12-08,2025-02-03,57,False,0,0.0,100%,Complete,True,False,False,Low,0,,Update_014
Gamma,TSK-024,Task 024,2025-03-20,2025-06-01,2025-03-22,2025-05-11,50,False,0,0.0,100%,Complete,True,False,False,,0,,Update_014
Gamma,TSK-025,Task 025,2025-08-11,2025-10-20,2025-08-09,2025-08-25,16,False,0,0.0,100%,Complete,False,False,False,Medium,0,,Update_014
Gamma,TSK-026,Task 026,2025-05-16,2025-06-20,2025-05-16,2025-06-07,22,False,0,0.0,100%,Complete,False,True,False,L,0,,Update_014
Gamma,TSK-027,Task 027,2025-08-22,2025-12-03,2025-08-20,2025-10-04,45,False,0,0.0,100%,Complete,True,False,False,Medium,0,,Update_014
Gamma,TSK-028,Task 028,2025-02-13,2025-05-09,2025-02-12,2025-03-31,47,True,38,80.9,100%,Complete,False,False,False,Low,4,Delayed by 38 days (+4 points),Update_014
Gamma,TSK-029,Task 029,2024-11-09,2024-12-18,2024-11-08,2024-12-20,42,False,0,0.0,100%,Complete,False,False,False,,0,,Update_014
Gamma,TSK-030,Task 030,2025-01-03,2025-05-05,2025-01-04,2025-02-25,52,False,0,0.0,100%,Complete,False,False,False,High,0,,Update_014
Gamma,TSK-031,Task 031,2025-06-29,2025-09-10,2025-07-01,2025-08-13,43,False,0,0.0,100%,Complete,False,False,False,,0,,Update_014
Gamma,TSK-032,Task 032,2025-09-13,2025-12-29,2025-09-14,2025-10-13,29,False,0,0.0,100%,Complete,True,True,False,,0,,Update_014
Gamma,TSK-033,Task 033,2025-06-30,2025-08-17,2025-06-27,2025-08-10,44,True,6,13.6,100%,Complete,False,False,False,Medium,2,Delayed by 6 days (+1 points); Risk Level: Medium (+1 points),Update_014
Gamma,TSK-034,Task 034,2025-01-16,2025-04-20,2025-01-15,2025-03-10,54,False,0,0.0,100%,Complete,False,False,False,Low,0,,Update_014
Gamma,TSK-035,Task 035,2025-01-17,2025-04-18,2025-01-20,2025-03-03,42,False,0,0.0,100%,Complete,False,False,False,High,0,,Update_014
Gamma,TSK-036,Task 036,2025-07-05,2025-10-19,2025-07-02,2025-08-29,58,False,0,0.0,100%,Complete,False,True,False,H,0,,Update_014
Gamma,TSK-037,Task 037,2025-04-19,2025-04-20,2025-04-20,2025-05-20,30,False,0,0.0,100%,Complete,False,False,False,High,0,,Update_014
Gamma,TSK-038,Task 038,2025-09-09,2026-02-19,2025-09-11,2025-10-27,46,True,114,247.8,100%,Complete,False,False,False,,5,Delayed by 114 days (+5 points),Update_014
Gamma,TSK-039,Task 039,2025-06-06,2025-07-30,2025-06-06,2025-07-04,28,False,0,0.0,100%,Complete,True,True,False,Medium,0,,Update_014
Gamma,TSK-040,Task 040,2025-04-19,2025-06-17,2025-04-17,2025-05-28,41,False,0,0.0,100%,Complete,False,False,False,Low,0,,Update_014
Gamma,TSK-041,Task 041,2025-07-28,2025-10-28,2025-07-30,2025-08-24,25,False,0,0.0,100%,Complete,True,False,False,Low,0,,Update_014
Gamma,TSK-042,Task 042,2025-09-22,2025-11-12,2025-09-19,2025-10-20,31,False,0,0.0,100%,Complete,True,False,False,L,0,,Update_014
Gamma,TSK-043,Task 043,2024-12-12,2025-03-06,2024-12-14,2025-02-12,60,False,0,0.0,100%,Complete,False,False,False,,0,,Update_014
Gamma,TSK-044,Task 044,2025-09-21,2025-11-07,2025-09-22,2025-10-14,22,False,0,0.0,100%,Complete,False,False,False,,0,,Update_014
Gamma,TSK-045,Task 045,2025-06-02,2025-06-13,2025-06-02,2025-06-12,10,False,0,0.0,100%,Complete,False,True,False,,0,,Update_014
Gamma,TSK-046,Task 046,2025-07-29,2025-10-24,2025-07-29,2025-09-13,46,False,0,0.0,100%,Complete,False,True,False,High,0,,Update_014
Gamma,TSK-047,Task 047,2025-09-12,2026-01-23,2025-09-12,2025-11-09,58,False,0,0.0,100%,Complete,False,True,False,Low,0,,Update_014
Gamma,TSK-048,Task 048,2025-10-26,2026-01-03,2025-10-29,2025-12-15,47,False,0,0.0,100%,Complete,False,True,False,Medium,0,,Update_014
Gamma,TSK-049,Task 049,2024-11-09,2025-01-30,2024-11-10,2024-12-21,41,False,0,0.0,100%,Complete,False,False,False,L,0,,Update_014
Gamma,TSK-050,Task 050,2025-01-31,2025-05-08,2025-02-01,2025-03-30,57,True,38,66.7,100%,Complete,False,False,False,L,4,Delayed by 38 days (+4 points),Update_014
Gamma,TSK-051,Task 051,2025-06-26,2025-08-11,2025-06-27,2025-08-08,42,False,0,0.0,100%,Complete,False,True,False,,0,,Update_014
Gamma,TSK-052,Task 052,2024-12-13,2025-02-01,2024-12-14,2024-12-27,13,False,0,0.0,100%,Complete,False,False,False,Medium,0,,Update_014
Gamma,TSK-053,Task 053,2025-06-06,2025-07-31,2025-06-09,2025-06-28,19,False,0,0.0,100%,Complete,False,True,False,Medium,0,,Update_014
Gamma,TSK-054,Task 054,2024-12-26,2025-05-24,2024-12-26,2025-01-31,36,False,0,0.0,100%,Complete,False,False,False,L,0,,Update_014
Gamma,TSK-055,Task 055,2025-09-07,2025-12-27,2025-09-04,2025-11-01,58,False,0,0.0,100%,Complete,True,True,False,High,0,,Update_014
Gamma,TSK-056,Task 056,2025-09-08,2025-11-24,2025-09-08,2025-10-11,33,False,0,0.0,100%,Complete,False,True,False,Medium,0,,Update_014
Gamma,TSK-057,Task 057,2025-05-14,2025-07-18,2025-05-12,2025-06-08,27,True,39,144.4,100%,Complete,False,False,False,,4,Delayed by 39 days (+4 points),Update_014
Gamma,TSK-058,Task 058,2025-02-10,2025-02-27,2025-02-10,2025-02-25,15,False,0,0.0,100%,Complete,False,False,False,,0,,Update_014
Gamma,TSK-059,Task 059,2025-05-18,2025-06-01,2025-05-17,2025-06-19,33,False,0,0.0,100%,Complete,False,False,False,H,0,,Update_014
Gamma,TSK-060,Task 060,2025-02-25,2025-06-04,2025-02-27,2025-04-20,52,False,0,0.0,100%,Complete,False,True,False,Low,0,,Update_014
Gamma,TSK-061,Task 061,2025-10-23,2026-02-03,2025-10-22,2025-12-15,54,False,0,0.0,100%,Complete,False,False,False,,0,,Update_014
Gamma,TSK-062,Task 062,2025-06-22,2025-08-10,2025-06-24,2025-07-16,22,False,0,0.0,100%,Complete,True,False,False,Medium,0,,Update_014
Gamma,TSK-063,Task 063,2025-10-03,2026-01-04,2025-10-02,2025-10-30,28,False,0,0.0,100%,Complete,True,False,False,High,0,,Update_014
Gamma,TSK-064,Task 064,2025-02-26,2025-06-01,2025-02-28,2025-03-26,26,False,0,0.0,100%,Complete,True,False,False,Medium,0,,Update_014
Gamma,TSK-065,Task 065,2025-05-17,2025-08-26,2025-05-18,2025-07-08,51,False,0,0.0,100%,Complete,False,False,False,High,0,,Update_014
Gamma,TSK-066,Task 066,2025-08-01,2025-10-29,2025-08-04,2025-08-23,19,False,0,0.0,100%,Complete,False,True,False,Medium,0,,Update_014
Gamma,TSK-067,Task 067,2025-07-24,2025-10-04,2025-07-25,2025-08-23,29,False,0,0.0,100%,Complete,False,True,False,High,0,,Update_014
Gamma,TSK-068,Task 068,2025-05-26,2025-08-19,2025-05-28,2025-07-20,53,False,0,0.0,100%,Complete,False,False,False,High,0,,Update_014
Gamma,TSK-069,Task 069,2025-02-03,2025-04-08,2025-02-05,2025-04-03,57,False,0,0.0,100%,Complete,False,True,False,H,0,,Update_014
Gamma,TSK-070,Task 070,2024-12-24,2025-02-26,2024-12-27,2025-02-04,39,False,0,0.0,100%,Complete,False,False,False,H,0,,Update_014
Gamma,TSK-071,Task 071,2025-03-12,2025-05-24,2025-03-14,2025-04-13,30,False,0,0.0,100%,Complete,False,False,False,High,0,,Update_014
Gamma,TSK-072,Task 072,2024-12-23,2025-03-18,2024-12-24,2025-01-22,29,False,0,0.0,100%,Complete,False,True,False,High,0,,Update_014
Gamma,TSK-073,Task 073,2024-11-14,2025-03-14,2024-11-11,2024-12-21,40,True,82,205.0,Complete,Complete,True,False,False,L,6,Delayed by 82 days (+5 points); Milestone Task (+1 point),Update_014
Gamma,TSK-074,Task 074,2025-07-04,2025-09-03,2025-07-03,2025-08-29,57,True,4,7.0,Complete,Complete,False,True,False,H,5,Delayed by 4 days (+1 points); Risk Level: H (+2 points); On Critical Path (+2 points),Update_014
Gamma,TSK-075,Task 075,2025-09-29,2025-10-25,2025-10-01,2025-10-29,28,False,0,0.0,100%,Complete,False,False,False,High,0,,Update_014
