task_id,task_name,actual_start,actual_finish,baseline_start,baseline_end,percent_complete,duration,status,is_milestone,is_critical,risk_flag,severity_score,update_phase
TSK-029,Task 029,2025-07-19,,2025-07-16,2025-08-03,0,6 days,In Progress,Yes,No,H,0.9,Update_001
TSK-030,Task 030,2025-10-21,,2025-10-23,2025-12-07,14%,,Complete,,True,H,0.14,Update_001
TSK-031,Task 031,2025-05-11,,2025-05-14,2025-06-02,75,38,Not Started,1,No,Medium,,Update_001
TSK-032,Task 032,2025-09-01,,2025-08-31,2025-10-06,,,Not Started,FALSE,,Low,0.64,Update_001
TSK-033,Task 033,2025-10-19,,2025-10-19,2025-11-15,24,4 wks,IP,1,0,Medium,0.26,Update_001
TSK-034,Task 034,2025-04-12,2025-05-20,2025-04-12,2025-05-17,100%,3 wks,Complete,FALSE,0,Low,0.68,Update_001
TSK-035,Task 035,2024-10-30,,2024-11-01,2024-11-27,,1 wks,Complete,True,TRUE,H,0.52,Update_001
TSK-036,Task 036,2025-08-05,,2025-08-04,2025-09-19,81,3 days,IP,TRUE,True,Low,,Update_001
TSK-037,Task 037,2025-03-31,,2025-04-02,2025-05-09,56%,4 wks,,No,,H,0.56,Update_001
TSK-038,Task 038,2024-11-14,,2024-11-12,2025-01-11,0.03148542517299813,4 wks,IP,,TRUE,L,,Update_001
TSK-039,Task 039,2025-07-23,,2025-07-24,2025-08-08,88,,IP,0,,,,Update_001
TSK-040,Task 040,2024-11-28,,2024-11-30,2025-01-08,41%,4 days,Not Started,FALSE,False,,,Update_001
TSK-041,Task 041,2025-01-29,,2025-01-31,2025-03-24,26,3 wks,IP,No,0,Low,0.74,Update_001
TSK-042,Task 042,2025-06-13,,2025-06-12,2025-06-24,86,,Not Started,,False,High,,Update_001
TSK-043,Task 043,2025-03-25,,2025-03-25,2025-05-01,,,Not Started,FALSE,1,Low,,Update_001
TSK-044,Task 044,2024-11-26,,2024-11-24,2025-01-03,63%,39,Complete,,,Medium,0.14,Update_001
TSK-045,Task 045,2025-02-15,,2025-02-13,2025-03-13,,23,Complete,,False,Low,0.31,Update_001
TSK-046,Task 046,2025-10-07,2025-11-15,2025-10-07,2025-11-09,Complete,3 wks,Complete,False,False,Low,,Update_001
TSK-047,Task 047,2025-08-09,,2025-08-12,2025-09-25,0.5146507688297164,5 days,Not Started,False,False,,0.69,Update_001
TSK-048,Task 048,2025-04-10,,2025-04-12,2025-06-09,53,5 days,Not Started,No,False,,0.72,Update_001
TSK-049,Task 049,2025-02-07,,2025-02-06,2025-03-25,,3 wks,In Progress,True,False,Low,,Update_001
TSK-050,Task 050,2025-01-18,,2025-01-18,2025-02-03,12,4 wks,Not Started,No,,Medium,,Update_001
