task_id,task_name,actual_start,actual_finish,baseline_start,baseline_end,percent_complete,duration,status,is_milestone,is_critical,risk_flag,severity_score,update_phase
TSK-018,Task 018,2025-03-23,2025-05-19,2025-03-26,2025-05-14,Complete,21,Complete,False,False,,0.21,Update_008
TSK-019,Task 019,2025-07-07,2025-09-02,2025-07-07,2025-08-22,1.0,,Complete,,False,,0.66,Update_008
TSK-020,Task 020,2024-12-09,2025-02-17,2024-12-08,2025-02-01,Complete,9 days,Complete,FALSE,,Low,,Update_008
TSK-021,Task 021,2025-01-14,2025-02-28,2025-01-17,2025-02-17,Complete,,Complete,No,1,,0.12,Update_008
TSK-022,Task 022,2025-10-08,2025-12-09,2025-10-06,2025-10-26,100%,27,Complete,,0,,,Update_008
TSK-023,Task 023,2024-11-26,2025-01-19,2024-11-28,2025-01-15,1.0,36,Complete,,TRUE,L,,Update_008
TSK-024,Task 024,2024-10-26,2024-11-18,2024-10-28,2024-11-07,Complete,,Complete,1,False,High,,Update_008
TSK-025,Task 025,2025-02-17,2025-03-28,2025-02-18,2025-03-13,100%,4 wks,Complete,Yes,0,L,0.7,Update_008
TSK-026,Task 026,2025-07-25,2025-08-18,2025-07-25,2025-08-05,100%,21,Complete,1,Yes,Low,0.06,Update_008
TSK-027,Task 027,2025-05-09,2025-05-28,2025-05-10,2025-05-31,Complete,41,Complete,Yes,,,0.55,Update_008
TSK-028,Task 028,2025-02-20,2025-04-12,2025-02-20,2025-04-02,1.0,10 days,Complete,Yes,Yes,Low,,Update_008
TSK-029,Task 029,2025-07-19,2025-08-18,2025-07-16,2025-08-03,Complete,5 wks,Complete,Yes,No,,0.1,Update_008
TSK-030,Task 030,2025-10-21,2025-12-27,2025-10-23,2025-12-07,100%,5 days,Complete,,True,,,Update_008
TSK-031,Task 031,2025-05-11,2025-06-18,2025-05-14,2025-06-02,1.0,,Complete,1,No,Low,0.37,Update_008
TSK-032,Task 032,2025-09-01,2025-11-21,2025-08-31,2025-10-06,100%,16,Complete,FALSE,,Low,0.36,Update_008
TSK-033,Task 033,2025-10-19,2025-12-18,2025-10-19,2025-11-15,100%,7 days,Complete,1,0,L,,Update_008
TSK-034,Task 034,2025-04-12,2025-05-20,2025-04-12,2025-05-17,100%,,Complete,FALSE,0,H,,Update_008
TSK-035,Task 035,2024-10-30,2024-11-22,2024-11-01,2024-11-27,100%,22,Complete,True,TRUE,H,,Update_008
TSK-036,Task 036,2025-08-05,2025-10-17,2025-08-04,2025-09-19,Complete,2 wks,Complete,TRUE,True,Medium,0.0,Update_008
TSK-037,Task 037,2025-03-31,2025-05-15,2025-04-02,2025-05-09,100%,2 days,Complete,No,,Low,0.65,Update_008
TSK-038,Task 038,2024-11-14,2025-01-21,2024-11-12,2025-01-11,1.0,2 wks,Complete,,TRUE,L,,Update_008
TSK-039,Task 039,2025-07-23,2025-08-18,2025-07-24,2025-08-08,1.0,28,Complete,0,,High,,Update_008
TSK-040,Task 040,2024-11-28,2025-01-08,2024-11-30,2025-01-08,Complete,13,Complete,FALSE,False,High,0.44,Update_008
TSK-041,Task 041,2025-01-29,2025-04-04,2025-01-31,2025-03-24,1.0,5 wks,Complete,No,0,L,0.62,Update_008
TSK-042,Task 042,2025-06-13,2025-07-09,2025-06-12,2025-06-24,1.0,9 days,Complete,,False,Medium,0.6,Update_008
TSK-043,Task 043,2025-03-25,2025-05-14,2025-03-25,2025-05-01,100%,37,Complete,FALSE,1,H,,Update_008
TSK-044,Task 044,2024-11-26,2025-01-14,2024-11-24,2025-01-03,100%,6 days,Complete,,,Medium,0.4,Update_008
TSK-045,Task 045,2025-02-15,2025-04-13,2025-02-13,2025-03-13,Complete,7 days,Complete,,False,High,,Update_008
TSK-046,Task 046,2025-10-07,2025-11-20,2025-10-07,2025-11-09,Complete,5 days,Complete,False,False,H,,Update_008
TSK-047,Task 047,2025-08-09,2025-09-27,2025-08-12,2025-09-25,1.0,6 days,Complete,False,False,Low,,Update_008
TSK-048,Task 048,2025-04-10,2025-06-10,2025-04-12,2025-06-09,1.0,1 days,Complete,No,False,High,0.99,Update_008
TSK-049,Task 049,2025-02-07,2025-04-12,2025-02-06,2025-03-25,1.0,1 wks,Complete,True,False,Medium,0.28,Update_008
TSK-050,Task 050,2025-01-18,2025-01-31,2025-01-18,2025-02-03,1.0,6,Complete,No,,L,0.33,Update_008
