task_id,task_name,actual_start,actual_finish,baseline_start,baseline_end,percent_complete,duration,status,is_milestone,is_critical,risk_flag,severity_score,update_phase
TSK-021,Task 021,2025-01-14,2025-03-02,2025-01-17,2025-02-17,Complete,43,Complete,No,1,H,0.56,Update_010
TSK-022,Task 022,2025-10-08,2025-12-14,2025-10-06,2025-10-26,100%,18,Complete,,0,Low,,Update_010
TSK-023,Task 023,2024-11-26,2025-01-17,2024-11-28,2025-01-15,100%,1 days,Complete,,TRUE,H,0.58,Update_010
TSK-024,Task 024,2024-10-26,2024-11-18,2024-10-28,2024-11-07,Complete,19,Complete,1,False,Medium,,Update_010
TSK-025,Task 025,2025-02-17,2025-04-01,2025-02-18,2025-03-13,Complete,43,Complete,Yes,0,,0.18,Update_010
TSK-026,Task 026,2025-07-25,2025-08-18,2025-07-25,2025-08-05,Complete,10 days,Complete,1,Yes,H,,Update_010
TSK-027,Task 027,2025-05-09,2025-05-28,2025-05-10,2025-05-31,Complete,33,Complete,Yes,,H,,Update_010
TSK-028,Task 028,2025-02-20,2025-04-12,2025-02-20,2025-04-02,Complete,39,Complete,Yes,Yes,Low,0.36,Update_010
TSK-029,Task 029,2025-07-19,2025-08-18,2025-07-16,2025-08-03,100%,3 wks,Complete,Yes,No,Medium,,Update_010
TSK-030,Task 030,2025-10-21,2025-12-27,2025-10-23,2025-12-07,Complete,4 wks,Complete,,True,H,,Update_010
TSK-031,Task 031,2025-05-11,2025-07-05,2025-05-14,2025-06-02,1.0,,Complete,1,No,H,,Update_010
TSK-032,Task 032,2025-09-01,2025-11-21,2025-08-31,2025-10-06,Complete,1 wks,Complete,FALSE,,L,0.29,Update_010
TSK-033,Task 033,2025-10-19,2025-12-18,2025-10-19,2025-11-15,Complete,5 wks,Complete,1,0,H,0.38,Update_010
TSK-034,Task 034,2025-04-12,2025-05-20,2025-04-12,2025-05-17,1.0,5 wks,Complete,FALSE,0,High,,Update_010
TSK-035,Task 035,2024-10-30,2024-11-24,2024-11-01,2024-11-27,1.0,14,Complete,True,TRUE,H,,Update_010
TSK-036,Task 036,2025-08-05,2025-10-18,2025-08-04,2025-09-19,Complete,34,Complete,TRUE,True,Low,,Update_010
TSK-037,Task 037,2025-03-31,2025-05-19,2025-04-02,2025-05-09,1.0,16,Complete,No,,H,0.39,Update_010
TSK-038,Task 038,2024-11-14,2025-01-26,2024-11-12,2025-01-11,Complete,4 days,Complete,,TRUE,High,,Update_010
TSK-039,Task 039,2025-07-23,2025-08-22,2025-07-24,2025-08-08,1.0,6 days,Complete,0,,,0.51,Update_010
TSK-040,Task 040,2024-11-28,2025-01-15,2024-11-30,2025-01-08,Complete,36,Complete,FALSE,False,H,,Update_010
TSK-041,Task 041,2025-01-29,2025-04-04,2025-01-31,2025-03-24,100%,4 wks,Complete,No,0,High,,Update_010
TSK-042,Task 042,2025-06-13,2025-07-09,2025-06-12,2025-06-24,100%,5 days,Complete,,False,Low,0.75,Update_010
TSK-043,Task 043,2025-03-25,2025-05-14,2025-03-25,2025-05-01,100%,,Complete,FALSE,1,L,0.52,Update_010
TSK-044,Task 044,2024-11-26,2025-01-21,2024-11-24,2025-01-03,100%,9,Complete,,,Low,0.43,Update_010
TSK-045,Task 045,2025-02-15,2025-04-17,2025-02-13,2025-03-13,100%,1 wks,Complete,,False,H,,Update_010
TSK-046,Task 046,2025-10-07,2025-11-21,2025-10-07,2025-11-09,1.0,,Complete,False,False,H,0.69,Update_010
TSK-047,Task 047,2025-08-09,2025-09-27,2025-08-12,2025-09-25,1.0,,Complete,False,False,Medium,0.08,Update_010
TSK-048,Task 048,2025-04-10,2025-06-10,2025-04-12,2025-06-09,Complete,43,Complete,No,False,L,0.71,Update_010
TSK-049,Task 049,2025-02-07,2025-04-12,2025-02-06,2025-03-25,Complete,,Complete,True,False,High,0.96,Update_010
TSK-050,Task 050,2025-01-18,2025-01-31,2025-01-18,2025-02-03,1.0,28,Complete,No,,Low,0.74,Update_010
